,eta,mu,K,epsilon,r2,mse
2102,0.5842857142857143,0.0005,34,1.715714285714286,0.500056382805345,8642394154.816305
2103,0.5842857142857143,0.0005,34,2.0,0.22022103541453075,13479834392.92166
2104,0.5842857142857143,0.0005,40,0.01,,
2105,0.5842857142857143,0.0005,40,0.2942857142857143,,
2106,0.5842857142857143,0.0005,40,0.5785714285714286,,
2107,0.5842857142857143,0.0005,40,0.862857142857143,0.9356485202345102,1112427148.6848667
2108,0.5842857142857143,0.0005,40,1.1471428571428572,0.8248196180739036,3028297305.388161
2109,0.5842857142857143,0.0005,40,1.4314285714285715,0.7640052294359028,4079579687.675577
2110,0.5842857142857143,0.0005,40,1.715714285714286,0.8097908817045978,3288095128.35305
2111,0.5842857142857143,0.0005,40,2.0,0.8590857809002251,2435947138.023425
2112,0.5842857142857143,0.007571428571428571,1,0.01,0.06445662557321186,16172492882.482664
2113,0.5842857142857143,0.007571428571428571,1,0.2942857142857143,,
2114,0.5842857142857143,0.007571428571428571,1,0.5785714285714286,0.13236648372002713,14998552980.227793
2115,0.5842857142857143,0.007571428571428571,1,0.862857142857143,0.12243955590065958,15170157177.202631
2116,0.5842857142857143,0.007571428571428571,1,1.1471428571428572,0.11066211244053814,15373750752.593359
2117,0.5842857142857143,0.007571428571428571,1,1.4314285714285715,,
2118,0.5842857142857143,0.007571428571428571,1,1.715714285714286,,
2119,0.5842857142857143,0.007571428571428571,1,2.0,,
2120,0.5842857142857143,0.007571428571428571,6,0.01,,
2121,0.5842857142857143,0.007571428571428571,6,0.2942857142857143,,
2122,0.5842857142857143,0.007571428571428571,6,0.5785714285714286,,
2123,0.5842857142857143,0.007571428571428571,6,0.862857142857143,,
2124,0.5842857142857143,0.007571428571428571,6,1.1471428571428572,,
2125,0.5842857142857143,0.007571428571428571,6,1.4314285714285715,,
2126,0.5842857142857143,0.007571428571428571,6,1.715714285714286,,
2127,0.5842857142857143,0.007571428571428571,6,2.0,,
2128,0.5842857142857143,0.007571428571428571,12,0.01,,
2129,0.5842857142857143,0.007571428571428571,12,0.2942857142857143,,
2130,0.5842857142857143,0.007571428571428571,12,0.5785714285714286,,
2131,0.5842857142857143,0.007571428571428571,12,0.862857142857143,,
2132,0.5842857142857143,0.007571428571428571,12,1.1471428571428572,,
2133,0.5842857142857143,0.007571428571428571,12,1.4314285714285715,0.9143680561407188,1480296948.739447
2134,0.5842857142857143,0.007571428571428571,12,1.715714285714286,,
2135,0.5842857142857143,0.007571428571428571,12,2.0,,
2136,0.5842857142857143,0.007571428571428571,17,0.01,,
2137,0.5842857142857143,0.007571428571428571,17,0.2942857142857143,,
2138,0.5842857142857143,0.007571428571428571,17,0.5785714285714286,,
2139,0.5842857142857143,0.007571428571428571,17,0.862857142857143,,
2140,0.5842857142857143,0.007571428571428571,17,1.1471428571428572,,
2141,0.5842857142857143,0.007571428571428571,17,1.4314285714285715,,
2142,0.5842857142857143,0.007571428571428571,17,1.715714285714286,,
2143,0.5842857142857143,0.007571428571428571,17,2.0,,
2144,0.5842857142857143,0.007571428571428571,23,0.01,,
2145,0.5842857142857143,0.007571428571428571,23,0.2942857142857143,,
2146,0.5842857142857143,0.007571428571428571,23,0.5785714285714286,,
2147,0.5842857142857143,0.007571428571428571,23,0.862857142857143,,
2148,0.5842857142857143,0.007571428571428571,23,1.1471428571428572,,
2149,0.5842857142857143,0.007571428571428571,23,1.4314285714285715,,
2150,0.5842857142857143,0.007571428571428571,23,1.715714285714286,,
2151,0.5842857142857143,0.007571428571428571,23,2.0,,
2152,0.5842857142857143,0.007571428571428571,28,0.01,,
2153,0.5842857142857143,0.007571428571428571,28,0.2942857142857143,,
2154,0.5842857142857143,0.007571428571428571,28,0.5785714285714286,,
2155,0.5842857142857143,0.007571428571428571,28,0.862857142857143,,
2156,0.5842857142857143,0.007571428571428571,28,1.1471428571428572,,
2157,0.5842857142857143,0.007571428571428571,28,1.4314285714285715,,
2158,0.5842857142857143,0.007571428571428571,28,1.715714285714286,0.5149272272346183,8385325768.397254
2159,0.5842857142857143,0.007571428571428571,28,2.0,,
2160,0.5842857142857143,0.007571428571428571,34,0.01,,
2161,0.5842857142857143,0.007571428571428571,34,0.2942857142857143,,
2162,0.5842857142857143,0.007571428571428571,34,0.5785714285714286,,
2163,0.5842857142857143,0.007571428571428571,34,0.862857142857143,,
2164,0.5842857142857143,0.007571428571428571,34,1.1471428571428572,,
2165,0.5842857142857143,0.007571428571428571,34,1.4314285714285715,,
2166,0.5842857142857143,0.007571428571428571,34,1.715714285714286,,
2167,0.5842857142857143,0.007571428571428571,34,2.0,,
2168,0.5842857142857143,0.007571428571428571,40,0.01,,
2169,0.5842857142857143,0.007571428571428571,40,0.2942857142857143,,
2170,0.5842857142857143,0.007571428571428571,40,0.5785714285714286,,
2171,0.5842857142857143,0.007571428571428571,40,0.862857142857143,,
2172,0.5842857142857143,0.007571428571428571,40,1.1471428571428572,,
2173,0.5842857142857143,0.007571428571428571,40,1.4314285714285715,,
2174,0.5842857142857143,0.007571428571428571,40,1.715714285714286,,
2175,0.5842857142857143,0.007571428571428571,40,2.0,0.31424677610930185,11854436080.322796
2176,0.5842857142857143,0.014642857142857143,1,0.01,,
2177,0.5842857142857143,0.014642857142857143,1,0.2942857142857143,,
2178,0.5842857142857143,0.014642857142857143,1,0.5785714285714286,0.03277403127935319,16720181578.402248
2179,0.5842857142857143,0.014642857142857143,1,0.862857142857143,,
2180,0.5842857142857143,0.014642857142857143,1,1.1471428571428572,,
2181,0.5842857142857143,0.014642857142857143,1,1.4314285714285715,,
2182,0.5842857142857143,0.014642857142857143,1,1.715714285714286,,
2183,0.5842857142857143,0.014642857142857143,1,2.0,,
2184,0.5842857142857143,0.014642857142857143,6,0.01,,
2185,0.5842857142857143,0.014642857142857143,6,0.2942857142857143,,
2186,0.5842857142857143,0.014642857142857143,6,0.5785714285714286,,
2187,0.5842857142857143,0.014642857142857143,6,0.862857142857143,,
2188,0.5842857142857143,0.014642857142857143,6,1.1471428571428572,,
2189,0.5842857142857143,0.014642857142857143,6,1.4314285714285715,,
2190,0.5842857142857143,0.014642857142857143,6,1.715714285714286,,
2191,0.5842857142857143,0.014642857142857143,6,2.0,,
2192,0.5842857142857143,0.014642857142857143,12,0.01,,
2193,0.5842857142857143,0.014642857142857143,12,0.2942857142857143,,
2194,0.5842857142857143,0.014642857142857143,12,0.5785714285714286,,
2195,0.5842857142857143,0.014642857142857143,12,0.862857142857143,,
2196,0.5842857142857143,0.014642857142857143,12,1.1471428571428572,,
2197,0.5842857142857143,0.014642857142857143,12,1.4314285714285715,,
2198,0.5842857142857143,0.014642857142857143,12,1.715714285714286,,
2199,0.5842857142857143,0.014642857142857143,12,2.0,-0.22479427990129008,21172697403.095325
2200,0.5842857142857143,0.014642857142857143,17,0.01,,
2201,0.5842857142857143,0.014642857142857143,17,0.2942857142857143,,
2202,0.5842857142857143,0.014642857142857143,17,0.5785714285714286,,
2203,0.5842857142857143,0.014642857142857143,17,0.862857142857143,,
2204,0.5842857142857143,0.014642857142857143,17,1.1471428571428572,,
2205,0.5842857142857143,0.014642857142857143,17,1.4314285714285715,,
2206,0.5842857142857143,0.014642857142857143,17,1.715714285714286,,
2207,0.5842857142857143,0.014642857142857143,17,2.0,,
2208,0.5842857142857143,0.014642857142857143,23,0.01,,
2209,0.5842857142857143,0.014642857142857143,23,0.2942857142857143,,
2210,0.5842857142857143,0.014642857142857143,23,0.5785714285714286,,
2211,0.5842857142857143,0.014642857142857143,23,0.862857142857143,,
2212,0.5842857142857143,0.014642857142857143,23,1.1471428571428572,,
2213,0.5842857142857143,0.014642857142857143,23,1.4314285714285715,,
2214,0.5842857142857143,0.014642857142857143,23,1.715714285714286,,
2215,0.5842857142857143,0.014642857142857143,23,2.0,,
2216,0.5842857142857143,0.014642857142857143,28,0.01,,
2217,0.5842857142857143,0.014642857142857143,28,0.2942857142857143,,
2218,0.5842857142857143,0.014642857142857143,28,0.5785714285714286,,
2219,0.5842857142857143,0.014642857142857143,28,0.862857142857143,,
2220,0.5842857142857143,0.014642857142857143,28,1.1471428571428572,,
2221,0.5842857142857143,0.014642857142857143,28,1.4314285714285715,,
2222,0.5842857142857143,0.014642857142857143,28,1.715714285714286,,
2223,0.5842857142857143,0.014642857142857143,28,2.0,,
2224,0.5842857142857143,0.014642857142857143,34,0.01,,
2225,0.5842857142857143,0.014642857142857143,34,0.2942857142857143,,
2226,0.5842857142857143,0.014642857142857143,34,0.5785714285714286,,
2227,0.5842857142857143,0.014642857142857143,34,0.862857142857143,,
2228,0.5842857142857143,0.014642857142857143,34,1.1471428571428572,,
2229,0.5842857142857143,0.014642857142857143,34,1.4314285714285715,,
2230,0.5842857142857143,0.014642857142857143,34,1.715714285714286,,
2231,0.5842857142857143,0.014642857142857143,34,2.0,0.4267746091932123,9909196950.447313
2232,0.5842857142857143,0.014642857142857143,40,0.01,,
2233,0.5842857142857143,0.014642857142857143,40,0.2942857142857143,,
2234,0.5842857142857143,0.014642857142857143,40,0.5785714285714286,,
2235,0.5842857142857143,0.014642857142857143,40,0.862857142857143,,
2236,0.5842857142857143,0.014642857142857143,40,1.1471428571428572,,
2237,0.5842857142857143,0.014642857142857143,40,1.4314285714285715,,
2238,0.5842857142857143,0.014642857142857143,40,1.715714285714286,,
2239,0.5842857142857143,0.014642857142857143,40,2.0,,
2240,0.5842857142857143,0.021714285714285714,1,0.01,,
2241,0.5842857142857143,0.021714285714285714,1,0.2942857142857143,,
2242,0.5842857142857143,0.021714285714285714,1,0.5785714285714286,,
2243,0.5842857142857143,0.021714285714285714,1,0.862857142857143,,
2244,0.5842857142857143,0.021714285714285714,1,1.1471428571428572,,
2245,0.5842857142857143,0.021714285714285714,1,1.4314285714285715,,
2246,0.5842857142857143,0.021714285714285714,1,1.715714285714286,,
2247,0.5842857142857143,0.021714285714285714,1,2.0,,
2248,0.5842857142857143,0.021714285714285714,6,0.01,,
2249,0.5842857142857143,0.021714285714285714,6,0.2942857142857143,,
2250,0.5842857142857143,0.021714285714285714,6,0.5785714285714286,,
2251,0.5842857142857143,0.021714285714285714,6,0.862857142857143,,
2252,0.5842857142857143,0.021714285714285714,6,1.1471428571428572,,
2253,0.5842857142857143,0.021714285714285714,6,1.4314285714285715,,
2254,0.5842857142857143,0.021714285714285714,6,1.715714285714286,,
2255,0.5842857142857143,0.021714285714285714,6,2.0,,
2256,0.5842857142857143,0.021714285714285714,12,0.01,,
2257,0.5842857142857143,0.021714285714285714,12,0.2942857142857143,,
2258,0.5842857142857143,0.021714285714285714,12,0.5785714285714286,,
2259,0.5842857142857143,0.021714285714285714,12,0.862857142857143,,
2260,0.5842857142857143,0.021714285714285714,12,1.1471428571428572,,
2261,0.5842857142857143,0.021714285714285714,12,1.4314285714285715,,
2262,0.5842857142857143,0.021714285714285714,12,1.715714285714286,,
2263,0.5842857142857143,0.021714285714285714,12,2.0,,
2264,0.5842857142857143,0.021714285714285714,17,0.01,,
2265,0.5842857142857143,0.021714285714285714,17,0.2942857142857143,,
2266,0.5842857142857143,0.021714285714285714,17,0.5785714285714286,,
2267,0.5842857142857143,0.021714285714285714,17,0.862857142857143,,
2268,0.5842857142857143,0.021714285714285714,17,1.1471428571428572,,
2269,0.5842857142857143,0.021714285714285714,17,1.4314285714285715,,
2270,0.5842857142857143,0.021714285714285714,17,1.715714285714286,,
2271,0.5842857142857143,0.021714285714285714,17,2.0,,
2272,0.5842857142857143,0.021714285714285714,23,0.01,,
2273,0.5842857142857143,0.021714285714285714,23,0.2942857142857143,,
2274,0.5842857142857143,0.021714285714285714,23,0.5785714285714286,,
2275,0.5842857142857143,0.021714285714285714,23,0.862857142857143,,
2276,0.5842857142857143,0.021714285714285714,23,1.1471428571428572,,
2277,0.5842857142857143,0.021714285714285714,23,1.4314285714285715,,
2278,0.5842857142857143,0.021714285714285714,23,1.715714285714286,,
2279,0.5842857142857143,0.021714285714285714,23,2.0,,
2280,0.5842857142857143,0.021714285714285714,28,0.01,,
2281,0.5842857142857143,0.021714285714285714,28,0.2942857142857143,,
2282,0.5842857142857143,0.021714285714285714,28,0.5785714285714286,,
2283,0.5842857142857143,0.021714285714285714,28,0.862857142857143,,
2284,0.5842857142857143,0.021714285714285714,28,1.1471428571428572,,
2285,0.5842857142857143,0.021714285714285714,28,1.4314285714285715,,
2286,0.5842857142857143,0.021714285714285714,28,1.715714285714286,,
2287,0.5842857142857143,0.021714285714285714,28,2.0,,
2288,0.5842857142857143,0.021714285714285714,34,0.01,,
2289,0.5842857142857143,0.021714285714285714,34,0.2942857142857143,,
2290,0.5842857142857143,0.021714285714285714,34,0.5785714285714286,,
2291,0.5842857142857143,0.021714285714285714,34,0.862857142857143,,
2292,0.5842857142857143,0.021714285714285714,34,1.1471428571428572,,
2293,0.5842857142857143,0.021714285714285714,34,1.4314285714285715,,
2294,0.5842857142857143,0.021714285714285714,34,1.715714285714286,,
2295,0.5842857142857143,0.021714285714285714,34,2.0,,
2296,0.5842857142857143,0.021714285714285714,40,0.01,,
2297,0.5842857142857143,0.021714285714285714,40,0.2942857142857143,,
2298,0.5842857142857143,0.021714285714285714,40,0.5785714285714286,,
2299,0.5842857142857143,0.021714285714285714,40,0.862857142857143,,
2300,0.5842857142857143,0.021714285714285714,40,1.1471428571428572,,
2301,0.5842857142857143,0.021714285714285714,40,1.4314285714285715,,
2302,0.5842857142857143,0.021714285714285714,40,1.715714285714286,,
2303,0.5842857142857143,0.021714285714285714,40,2.0,,
2304,0.5842857142857143,0.028785714285714286,1,0.01,,
2305,0.5842857142857143,0.028785714285714286,1,0.2942857142857143,,
2306,0.5842857142857143,0.028785714285714286,1,0.5785714285714286,,
2307,0.5842857142857143,0.028785714285714286,1,0.862857142857143,,
2308,0.5842857142857143,0.028785714285714286,1,1.1471428571428572,,
2309,0.5842857142857143,0.028785714285714286,1,1.4314285714285715,,
2310,0.5842857142857143,0.028785714285714286,1,1.715714285714286,,
2311,0.5842857142857143,0.028785714285714286,1,2.0,,
2312,0.5842857142857143,0.028785714285714286,6,0.01,,
2313,0.5842857142857143,0.028785714285714286,6,0.2942857142857143,,
2314,0.5842857142857143,0.028785714285714286,6,0.5785714285714286,,
2315,0.5842857142857143,0.028785714285714286,6,0.862857142857143,,
2316,0.5842857142857143,0.028785714285714286,6,1.1471428571428572,,
2317,0.5842857142857143,0.028785714285714286,6,1.4314285714285715,,
2318,0.5842857142857143,0.028785714285714286,6,1.715714285714286,,
2319,0.5842857142857143,0.028785714285714286,6,2.0,,
2320,0.5842857142857143,0.028785714285714286,12,0.01,,
2321,0.5842857142857143,0.028785714285714286,12,0.2942857142857143,,
2322,0.5842857142857143,0.028785714285714286,12,0.5785714285714286,,
2323,0.5842857142857143,0.028785714285714286,12,0.862857142857143,,
2324,0.5842857142857143,0.028785714285714286,12,1.1471428571428572,,
2325,0.5842857142857143,0.028785714285714286,12,1.4314285714285715,,
2326,0.5842857142857143,0.028785714285714286,12,1.715714285714286,,
2327,0.5842857142857143,0.028785714285714286,12,2.0,,
2328,0.5842857142857143,0.028785714285714286,17,0.01,,
2329,0.5842857142857143,0.028785714285714286,17,0.2942857142857143,,
2330,0.5842857142857143,0.028785714285714286,17,0.5785714285714286,,
2331,0.5842857142857143,0.028785714285714286,17,0.862857142857143,,
2332,0.5842857142857143,0.028785714285714286,17,1.1471428571428572,,
2333,0.5842857142857143,0.028785714285714286,17,1.4314285714285715,,
2334,0.5842857142857143,0.028785714285714286,17,1.715714285714286,,
2335,0.5842857142857143,0.028785714285714286,17,2.0,,
2336,0.5842857142857143,0.028785714285714286,23,0.01,,
2337,0.5842857142857143,0.028785714285714286,23,0.2942857142857143,,
2338,0.5842857142857143,0.028785714285714286,23,0.5785714285714286,,
2339,0.5842857142857143,0.028785714285714286,23,0.862857142857143,,
2340,0.5842857142857143,0.028785714285714286,23,1.1471428571428572,,
2341,0.5842857142857143,0.028785714285714286,23,1.4314285714285715,,
2342,0.5842857142857143,0.028785714285714286,23,1.715714285714286,,
2343,0.5842857142857143,0.028785714285714286,23,2.0,,
2344,0.5842857142857143,0.028785714285714286,28,0.01,,
2345,0.5842857142857143,0.028785714285714286,28,0.2942857142857143,,
2346,0.5842857142857143,0.028785714285714286,28,0.5785714285714286,,
2347,0.5842857142857143,0.028785714285714286,28,0.862857142857143,,
2348,0.5842857142857143,0.028785714285714286,28,1.1471428571428572,,
2349,0.5842857142857143,0.028785714285714286,28,1.4314285714285715,,
2350,0.5842857142857143,0.028785714285714286,28,1.715714285714286,,
2351,0.5842857142857143,0.028785714285714286,28,2.0,,
2352,0.5842857142857143,0.028785714285714286,34,0.01,,
2353,0.5842857142857143,0.028785714285714286,34,0.2942857142857143,,
2354,0.5842857142857143,0.028785714285714286,34,0.5785714285714286,,
2355,0.5842857142857143,0.028785714285714286,34,0.862857142857143,,
2356,0.5842857142857143,0.028785714285714286,34,1.1471428571428572,,
2357,0.5842857142857143,0.028785714285714286,34,1.4314285714285715,,
2358,0.5842857142857143,0.028785714285714286,34,1.715714285714286,,
2359,0.5842857142857143,0.028785714285714286,34,2.0,,
2360,0.5842857142857143,0.028785714285714286,40,0.01,,
2361,0.5842857142857143,0.028785714285714286,40,0.2942857142857143,,
2362,0.5842857142857143,0.028785714285714286,40,0.5785714285714286,,
2363,0.5842857142857143,0.028785714285714286,40,0.862857142857143,,
2364,0.5842857142857143,0.028785714285714286,40,1.1471428571428572,,
2365,0.5842857142857143,0.028785714285714286,40,1.4314285714285715,,
2366,0.5842857142857143,0.028785714285714286,40,1.715714285714286,,
2367,0.5842857142857143,0.028785714285714286,40,2.0,,
2368,0.5842857142857143,0.03585714285714286,1,0.01,,
2369,0.5842857142857143,0.03585714285714286,1,0.2942857142857143,,
2370,0.5842857142857143,0.03585714285714286,1,0.5785714285714286,,
2371,0.5842857142857143,0.03585714285714286,1,0.862857142857143,,
2372,0.5842857142857143,0.03585714285714286,1,1.1471428571428572,,
2373,0.5842857142857143,0.03585714285714286,1,1.4314285714285715,,
2374,0.5842857142857143,0.03585714285714286,1,1.715714285714286,,
2375,0.5842857142857143,0.03585714285714286,1,2.0,,
2376,0.5842857142857143,0.03585714285714286,6,0.01,,
2377,0.5842857142857143,0.03585714285714286,6,0.2942857142857143,,
2378,0.5842857142857143,0.03585714285714286,6,0.5785714285714286,,
2379,0.5842857142857143,0.03585714285714286,6,0.862857142857143,,
2380,0.5842857142857143,0.03585714285714286,6,1.1471428571428572,,
2381,0.5842857142857143,0.03585714285714286,6,1.4314285714285715,,
2382,0.5842857142857143,0.03585714285714286,6,1.715714285714286,,
2383,0.5842857142857143,0.03585714285714286,6,2.0,,
2384,0.5842857142857143,0.03585714285714286,12,0.01,,
2385,0.5842857142857143,0.03585714285714286,12,0.2942857142857143,,
2386,0.5842857142857143,0.03585714285714286,12,0.5785714285714286,,
2387,0.5842857142857143,0.03585714285714286,12,0.862857142857143,,
2388,0.5842857142857143,0.03585714285714286,12,1.1471428571428572,,
2389,0.5842857142857143,0.03585714285714286,12,1.4314285714285715,,
2390,0.5842857142857143,0.03585714285714286,12,1.715714285714286,,
2391,0.5842857142857143,0.03585714285714286,12,2.0,,
2392,0.5842857142857143,0.03585714285714286,17,0.01,,
2393,0.5842857142857143,0.03585714285714286,17,0.2942857142857143,,
2394,0.5842857142857143,0.03585714285714286,17,0.5785714285714286,,
2395,0.5842857142857143,0.03585714285714286,17,0.862857142857143,,
2396,0.5842857142857143,0.03585714285714286,17,1.1471428571428572,,
2397,0.5842857142857143,0.03585714285714286,17,1.4314285714285715,,
2398,0.5842857142857143,0.03585714285714286,17,1.715714285714286,,
2399,0.5842857142857143,0.03585714285714286,17,2.0,,
2400,0.5842857142857143,0.03585714285714286,23,0.01,,
2401,0.5842857142857143,0.03585714285714286,23,0.2942857142857143,,
2402,0.5842857142857143,0.03585714285714286,23,0.5785714285714286,,
2403,0.5842857142857143,0.03585714285714286,23,0.862857142857143,,
2404,0.5842857142857143,0.03585714285714286,23,1.1471428571428572,,
2405,0.5842857142857143,0.03585714285714286,23,1.4314285714285715,,
2406,0.5842857142857143,0.03585714285714286,23,1.715714285714286,,
2407,0.5842857142857143,0.03585714285714286,23,2.0,,
2408,0.5842857142857143,0.03585714285714286,28,0.01,,
2409,0.5842857142857143,0.03585714285714286,28,0.2942857142857143,,
2410,0.5842857142857143,0.03585714285714286,28,0.5785714285714286,,
2411,0.5842857142857143,0.03585714285714286,28,0.862857142857143,,
2412,0.5842857142857143,0.03585714285714286,28,1.1471428571428572,,
2413,0.5842857142857143,0.03585714285714286,28,1.4314285714285715,,
2414,0.5842857142857143,0.03585714285714286,28,1.715714285714286,,
2415,0.5842857142857143,0.03585714285714286,28,2.0,,
2416,0.5842857142857143,0.03585714285714286,34,0.01,,
2417,0.5842857142857143,0.03585714285714286,34,0.2942857142857143,,
2418,0.5842857142857143,0.03585714285714286,34,0.5785714285714286,,
2419,0.5842857142857143,0.03585714285714286,34,0.862857142857143,,
2420,0.5842857142857143,0.03585714285714286,34,1.1471428571428572,,
2421,0.5842857142857143,0.03585714285714286,34,1.4314285714285715,,
2422,0.5842857142857143,0.03585714285714286,34,1.715714285714286,,
2423,0.5842857142857143,0.03585714285714286,34,2.0,,
2424,0.5842857142857143,0.03585714285714286,40,0.01,,
2425,0.5842857142857143,0.03585714285714286,40,0.2942857142857143,,
2426,0.5842857142857143,0.03585714285714286,40,0.5785714285714286,,
2427,0.5842857142857143,0.03585714285714286,40,0.862857142857143,,
2428,0.5842857142857143,0.03585714285714286,40,1.1471428571428572,,
2429,0.5842857142857143,0.03585714285714286,40,1.4314285714285715,,
2430,0.5842857142857143,0.03585714285714286,40,1.715714285714286,,
2431,0.5842857142857143,0.03585714285714286,40,2.0,,
2432,0.5842857142857143,0.04292857142857143,1,0.01,,
2433,0.5842857142857143,0.04292857142857143,1,0.2942857142857143,,
2434,0.5842857142857143,0.04292857142857143,1,0.5785714285714286,,
2435,0.5842857142857143,0.04292857142857143,1,0.862857142857143,,
2436,0.5842857142857143,0.04292857142857143,1,1.1471428571428572,,
2437,0.5842857142857143,0.04292857142857143,1,1.4314285714285715,,
2438,0.5842857142857143,0.04292857142857143,1,1.715714285714286,,
2439,0.5842857142857143,0.04292857142857143,1,2.0,,
2440,0.5842857142857143,0.04292857142857143,6,0.01,,
2441,0.5842857142857143,0.04292857142857143,6,0.2942857142857143,,
2442,0.5842857142857143,0.04292857142857143,6,0.5785714285714286,,
2443,0.5842857142857143,0.04292857142857143,6,0.862857142857143,,
2444,0.5842857142857143,0.04292857142857143,6,1.1471428571428572,,
2445,0.5842857142857143,0.04292857142857143,6,1.4314285714285715,,
2446,0.5842857142857143,0.04292857142857143,6,1.715714285714286,,
2447,0.5842857142857143,0.04292857142857143,6,2.0,,
2448,0.5842857142857143,0.04292857142857143,12,0.01,,
2449,0.5842857142857143,0.04292857142857143,12,0.2942857142857143,,
2450,0.5842857142857143,0.04292857142857143,12,0.5785714285714286,,
2451,0.5842857142857143,0.04292857142857143,12,0.862857142857143,,
2452,0.5842857142857143,0.04292857142857143,12,1.1471428571428572,,
2453,0.5842857142857143,0.04292857142857143,12,1.4314285714285715,,
2454,0.5842857142857143,0.04292857142857143,12,1.715714285714286,,
2455,0.5842857142857143,0.04292857142857143,12,2.0,,
2456,0.5842857142857143,0.04292857142857143,17,0.01,,
2457,0.5842857142857143,0.04292857142857143,17,0.2942857142857143,,
2458,0.5842857142857143,0.04292857142857143,17,0.5785714285714286,,
2459,0.5842857142857143,0.04292857142857143,17,0.862857142857143,,
2460,0.5842857142857143,0.04292857142857143,17,1.1471428571428572,,
2461,0.5842857142857143,0.04292857142857143,17,1.4314285714285715,,
2462,0.5842857142857143,0.04292857142857143,17,1.715714285714286,,
2463,0.5842857142857143,0.04292857142857143,17,2.0,,
2464,0.5842857142857143,0.04292857142857143,23,0.01,,
2465,0.5842857142857143,0.04292857142857143,23,0.2942857142857143,,
2466,0.5842857142857143,0.04292857142857143,23,0.5785714285714286,,
2467,0.5842857142857143,0.04292857142857143,23,0.862857142857143,,
2468,0.5842857142857143,0.04292857142857143,23,1.1471428571428572,,
2469,0.5842857142857143,0.04292857142857143,23,1.4314285714285715,,
2470,0.5842857142857143,0.04292857142857143,23,1.715714285714286,,
2471,0.5842857142857143,0.04292857142857143,23,2.0,,
2472,0.5842857142857143,0.04292857142857143,28,0.01,,
2473,0.5842857142857143,0.04292857142857143,28,0.2942857142857143,,
2474,0.5842857142857143,0.04292857142857143,28,0.5785714285714286,,
2475,0.5842857142857143,0.04292857142857143,28,0.862857142857143,,
2476,0.5842857142857143,0.04292857142857143,28,1.1471428571428572,,
2477,0.5842857142857143,0.04292857142857143,28,1.4314285714285715,,
2478,0.5842857142857143,0.04292857142857143,28,1.715714285714286,,
2479,0.5842857142857143,0.04292857142857143,28,2.0,,
2480,0.5842857142857143,0.04292857142857143,34,0.01,,
2481,0.5842857142857143,0.04292857142857143,34,0.2942857142857143,,
2482,0.5842857142857143,0.04292857142857143,34,0.5785714285714286,,
2483,0.5842857142857143,0.04292857142857143,34,0.862857142857143,,
2484,0.5842857142857143,0.04292857142857143,34,1.1471428571428572,,
2485,0.5842857142857143,0.04292857142857143,34,1.4314285714285715,,
2486,0.5842857142857143,0.04292857142857143,34,1.715714285714286,,
2487,0.5842857142857143,0.04292857142857143,34,2.0,,
2488,0.5842857142857143,0.04292857142857143,40,0.01,,
2489,0.5842857142857143,0.04292857142857143,40,0.2942857142857143,,
2490,0.5842857142857143,0.04292857142857143,40,0.5785714285714286,,
2491,0.5842857142857143,0.04292857142857143,40,0.862857142857143,,
2492,0.5842857142857143,0.04292857142857143,40,1.1471428571428572,,
2493,0.5842857142857143,0.04292857142857143,40,1.4314285714285715,,
2494,0.5842857142857143,0.04292857142857143,40,1.715714285714286,,
2495,0.5842857142857143,0.04292857142857143,40,2.0,,
2496,0.5842857142857143,0.05,1,0.01,,
2497,0.5842857142857143,0.05,1,0.2942857142857143,,
2498,0.5842857142857143,0.05,1,0.5785714285714286,,
2499,0.5842857142857143,0.05,1,0.862857142857143,,
2500,0.5842857142857143,0.05,1,1.1471428571428572,,
2501,0.5842857142857143,0.05,1,1.4314285714285715,,
2502,0.5842857142857143,0.05,1,1.715714285714286,,
2503,0.5842857142857143,0.05,1,2.0,,
2504,0.5842857142857143,0.05,6,0.01,,
2505,0.5842857142857143,0.05,6,0.2942857142857143,,
2506,0.5842857142857143,0.05,6,0.5785714285714286,,
2507,0.5842857142857143,0.05,6,0.862857142857143,,
2508,0.5842857142857143,0.05,6,1.1471428571428572,,
2509,0.5842857142857143,0.05,6,1.4314285714285715,,
2510,0.5842857142857143,0.05,6,1.715714285714286,,
2511,0.5842857142857143,0.05,6,2.0,,
2512,0.5842857142857143,0.05,12,0.01,,
2513,0.5842857142857143,0.05,12,0.2942857142857143,,
2514,0.5842857142857143,0.05,12,0.5785714285714286,,
2515,0.5842857142857143,0.05,12,0.862857142857143,,
2516,0.5842857142857143,0.05,12,1.1471428571428572,,
2517,0.5842857142857143,0.05,12,1.4314285714285715,,
2518,0.5842857142857143,0.05,12,1.715714285714286,,
2519,0.5842857142857143,0.05,12,2.0,,
2520,0.5842857142857143,0.05,17,0.01,,
2521,0.5842857142857143,0.05,17,0.2942857142857143,,
2522,0.5842857142857143,0.05,17,0.5785714285714286,,
2523,0.5842857142857143,0.05,17,0.862857142857143,,
2524,0.5842857142857143,0.05,17,1.1471428571428572,,
2525,0.5842857142857143,0.05,17,1.4314285714285715,,
2526,0.5842857142857143,0.05,17,1.715714285714286,,
2527,0.5842857142857143,0.05,17,2.0,,
2528,0.5842857142857143,0.05,23,0.01,,
2529,0.5842857142857143,0.05,23,0.2942857142857143,,
2530,0.5842857142857143,0.05,23,0.5785714285714286,,
