,epsilon,sigma,r2,mse
112,169.50135593220338,8813.571186440679,0.9993895076332594,0.0018322296226064652
113,169.50135593220338,8983.061016949152,0.9993895075526285,0.0018322298645988056
114,169.50135593220338,9152.550847457627,0.9993895074764353,0.001832230093272141
115,169.50135593220338,9322.040677966103,0.9993895074043602,0.0018322303095862564
116,169.50135593220338,9491.530508474576,0.9993895073361116,0.0018322305144160128
117,169.50135593220338,9661.020338983051,0.9993895072714235,0.0018322307085602105
118,169.50135593220338,9830.510169491525,0.9993895072100523,0.0018322308927493864
119,169.50135593220338,10000.0,0.9993895071517751,0.0018322310676526985
120,338.9927118644068,0.1,-11.234729703012295,36.71927022793837
121,338.9927118644068,169.58983050847456,0.9993953368573456,0.0018147347649646462
122,338.9927118644068,339.07966101694916,0.9993909632200617,0.0018278610679729836
123,338.9927118644068,508.5694915254237,0.9993901533983903,0.001830291531212436
124,338.9927118644068,678.0593220338983,0.999389869949765,0.0018311422264808417
125,338.9927118644068,847.5491525423729,0.9993897387474979,0.0018315359950083405
126,338.9927118644068,1017.0389830508474,0.9993896674744202,0.0018317499020961945
127,338.9927118644068,1186.5288135593219,0.9993896244977033,0.0018318788852220793
128,338.9927118644068,1356.0186440677965,0.9993895966034866,0.0018319626022558814
129,338.9927118644068,1525.508474576271,0.9993895774789279,0.001832019999505837
130,338.9927118644068,1694.9983050847457,0.9993895637990218,0.0018320610560865326
131,338.9927118644068,1864.4881355932202,0.999389553677301,0.001832091433725458
132,338.9927118644068,2033.9779661016946,0.9993895459788136,0.0018321145386773893
133,338.9927118644068,2203.4677966101694,0.9993895399875208,0.0018321325199408855
134,338.9927118644068,2372.957627118644,0.9993895352335725,0.0018321467876455124
135,338.9927118644068,2542.4474576271186,0.9993895313983009,0.0018321582981880601
136,338.9927118644068,2711.937288135593,0.9993895282593912,0.0018321677187861816
137,338.9927118644068,2881.4271186440674,0.9993895256579244,0.001832175526393451
138,338.9927118644068,3050.916949152542,0.9993895234778584,0.0018321820692788029
139,338.9927118644068,3220.4067796610166,0.9993895216328598,0.0018321876065487011
140,338.9927118644068,3389.8966101694914,0.9993895200576232,0.001832192334200244
141,338.9927118644068,3559.3864406779658,0.9993895187020113,0.0018321964027067572
142,338.9927118644068,3728.8762711864406,0.999389517527016,0.001832199929141005
143,338.9927118644068,3898.366101694915,0.9993895165019201,0.0018322030056924636
144,338.9927118644068,4067.8559322033893,0.9993895156022691,0.001832205705754294
145,338.9927118644068,4237.345762711864,0.9993895148083995,0.0018322080883414079
146,338.9927118644068,4406.835593220339,0.9993895141043551,0.0018322102013428115
147,338.9927118644068,4576.325423728814,0.9993895134770782,0.0018322120839469162
148,338.9927118644068,4745.815254237288,0.9993895129158005,0.001832213768471743
149,338.9927118644068,4915.3050847457625,0.9993895124115778,0.0018322152817612188
150,338.9927118644068,5084.794915254238,0.9993895119569313,0.0018322166462612823
151,338.9927118644068,5254.284745762712,0.9993895115455683,0.0018322178808570337
152,338.9927118644068,5423.774576271187,0.9993895111721642,0.0018322190015297114
153,338.9927118644068,5593.264406779661,0.9993895108321883,0.0018322200218764805
154,338.9927118644068,5762.754237288135,0.9993895105217664,0.0018322209535248254
155,338.9927118644068,5932.244067796611,0.9993895102375697,0.001832221806465283
156,338.9927118644068,6101.733898305085,0.9993895099767252,0.001832222589320391
157,338.9927118644068,6271.223728813559,0.9993895097367428,0.001832223309563473
158,338.9927118644068,6440.713559322034,0.9993895095154556,0.001832223973697655
159,338.9927118644068,6610.203389830509,0.9993895093109711,0.0018322245874031714
160,338.9927118644068,6779.693220338983,0.9993895091216303,0.0018322251556592342
161,338.9927118644068,6949.183050847458,0.9993895089459737,0.0018322256828453432
162,338.9927118644068,7118.672881355932,0.9993895087827139,0.00183222617282592
163,338.9927118644068,7288.162711864406,0.9993895086307113,0.001832226629021329
164,338.9927118644068,7457.652542372882,0.999389508488954,0.001832227054467735
165,338.9927118644068,7627.142372881356,0.9993895083565417,0.0018322274518677425
166,338.9927118644068,7796.6322033898305,0.9993895082326708,0.0018322278236334324
167,338.9927118644068,7966.122033898305,0.999389508116622,0.0018322281719230413
168,338.9927118644068,8135.611864406779,0.9993895080077502,0.0018322284986723627
169,338.9927118644068,8305.101694915254,0.9993895079054758,0.0018322288056216974
170,338.9927118644068,8474.591525423728,0.9993895078092762,0.0018322290943390755
171,338.9927118644068,8644.081355932203,0.9993895077186796,0.001832229366240328
172,338.9927118644068,8813.571186440679,0.9993895076332594,0.0018322296226064652
173,338.9927118644068,8983.061016949152,0.9993895075526285,0.0018322298645988056
174,338.9927118644068,9152.550847457627,0.9993895074764353,0.001832230093272141
175,338.9927118644068,9322.040677966103,0.9993895074043602,0.0018322303095862564
176,338.9927118644068,9491.530508474576,0.9993895073361116,0.0018322305144160128
177,338.9927118644068,9661.020338983051,0.9993895072714235,0.0018322307085602105
178,338.9927118644068,9830.510169491525,0.9993895072100523,0.0018322308927493864
179,338.9927118644068,10000.0,0.9993895071517751,0.0018322310676526985
180,508.48406779661013,0.1,-11.234729703012295,36.71927022793837
181,508.48406779661013,169.58983050847456,0.9993953368573456,0.0018147347649646462
182,508.48406779661013,339.07966101694916,0.9993909632200617,0.0018278610679729836
183,508.48406779661013,508.5694915254237,0.9993901533983903,0.001830291531212436
184,508.48406779661013,678.0593220338983,0.999389869949765,0.0018311422264808417
185,508.48406779661013,847.5491525423729,0.9993897387474979,0.0018315359950083405
186,508.48406779661013,1017.0389830508474,0.9993896674744202,0.0018317499020961945
187,508.48406779661013,1186.5288135593219,0.9993896244977033,0.0018318788852220793
188,508.48406779661013,1356.0186440677965,0.9993895966034866,0.0018319626022558814
189,508.48406779661013,1525.508474576271,0.9993895774789279,0.001832019999505837
190,508.48406779661013,1694.9983050847457,0.9993895637990218,0.0018320610560865326
191,508.48406779661013,1864.4881355932202,0.999389553677301,0.001832091433725458
192,508.48406779661013,2033.9779661016946,0.9993895459788136,0.0018321145386773893
193,508.48406779661013,2203.4677966101694,0.9993895399875208,0.0018321325199408855
194,508.48406779661013,2372.957627118644,0.9993895352335725,0.0018321467876455124
195,508.48406779661013,2542.4474576271186,0.9993895313983009,0.0018321582981880601
196,508.48406779661013,2711.937288135593,0.9993895282593912,0.0018321677187861816
197,508.48406779661013,2881.4271186440674,0.9993895256579244,0.001832175526393451
198,508.48406779661013,3050.916949152542,0.9993895234778584,0.0018321820692788029
199,508.48406779661013,3220.4067796610166,0.9993895216328598,0.0018321876065487011
200,508.48406779661013,3389.8966101694914,0.9993895200576232,0.001832192334200244
201,508.48406779661013,3559.3864406779658,0.9993895187020113,0.0018321964027067572
202,508.48406779661013,3728.8762711864406,0.999389517527016,0.001832199929141005
203,508.48406779661013,3898.366101694915,0.9993895165019201,0.0018322030056924636
204,508.48406779661013,4067.8559322033893,0.9993895156022691,0.001832205705754294
205,508.48406779661013,4237.345762711864,0.9993895148083995,0.0018322080883414079
206,508.48406779661013,4406.835593220339,0.9993895141043551,0.0018322102013428115
207,508.48406779661013,4576.325423728814,0.9993895134770782,0.0018322120839469162
208,508.48406779661013,4745.815254237288,0.9993895129158005,0.001832213768471743
209,508.48406779661013,4915.3050847457625,0.9993895124115778,0.0018322152817612188
210,508.48406779661013,5084.794915254238,0.9993895119569313,0.0018322166462612823
211,508.48406779661013,5254.284745762712,0.9993895115455683,0.0018322178808570337
212,508.48406779661013,5423.774576271187,0.9993895111721642,0.0018322190015297114
213,508.48406779661013,5593.264406779661,0.9993895108321883,0.0018322200218764805
214,508.48406779661013,5762.754237288135,0.9993895105217664,0.0018322209535248254
215,508.48406779661013,5932.244067796611,0.9993895102375697,0.001832221806465283
216,508.48406779661013,6101.733898305085,0.9993895099767252,0.001832222589320391
217,508.48406779661013,6271.223728813559,0.9993895097367428,0.001832223309563473
218,508.48406779661013,6440.713559322034,0.9993895095154556,0.001832223973697655
219,508.48406779661013,6610.203389830509,0.9993895093109711,0.0018322245874031714
220,508.48406779661013,6779.693220338983,0.9993895091216303,0.0018322251556592342
221,508.48406779661013,6949.183050847458,0.9993895089459737,0.0018322256828453432
222,508.48406779661013,7118.672881355932,0.9993895087827139,0.00183222617282592
223,508.48406779661013,7288.162711864406,0.9993895086307113,0.001832226629021329
224,508.48406779661013,7457.652542372882,0.999389508488954,0.001832227054467735
225,508.48406779661013,7627.142372881356,0.9993895083565417,0.0018322274518677425
226,508.48406779661013,7796.6322033898305,0.9993895082326708,0.0018322278236334324
227,508.48406779661013,7966.122033898305,0.999389508116622,0.0018322281719230413
228,508.48406779661013,8135.611864406779,0.9993895080077502,0.0018322284986723627
229,508.48406779661013,8305.101694915254,0.9993895079054758,0.0018322288056216974
230,508.48406779661013,8474.591525423728,0.9993895078092762,0.0018322290943390755
231,508.48406779661013,8644.081355932203,0.9993895077186796,0.001832229366240328
232,508.48406779661013,8813.571186440679,0.9993895076332594,0.0018322296226064652
233,508.48406779661013,8983.061016949152,0.9993895075526285,0.0018322298645988056
234,508.48406779661013,9152.550847457627,0.9993895074764353,0.001832230093272141
235,508.48406779661013,9322.040677966103,0.9993895074043602,0.0018322303095862564
236,508.48406779661013,9491.530508474576,0.9993895073361116,0.0018322305144160128
237,508.48406779661013,9661.020338983051,0.9993895072714235,0.0018322307085602105
238,508.48406779661013,9830.510169491525,0.9993895072100523,0.0018322308927493864
239,508.48406779661013,10000.0,0.9993895071517751,0.0018322310676526985
240,677.9754237288136,0.1,-11.234729703012295,36.71927022793837
241,677.9754237288136,169.58983050847456,0.9993953368573456,0.0018147347649646462
242,677.9754237288136,339.07966101694916,0.9993909632200617,0.0018278610679729836
243,677.9754237288136,508.5694915254237,0.9993901533983903,0.001830291531212436
244,677.9754237288136,678.0593220338983,0.999389869949765,0.0018311422264808417
245,677.9754237288136,847.5491525423729,0.9993897387474979,0.0018315359950083405
246,677.9754237288136,1017.0389830508474,0.9993896674744202,0.0018317499020961945
247,677.9754237288136,1186.5288135593219,0.9993896244977033,0.0018318788852220793
248,677.9754237288136,1356.0186440677965,0.9993895966034866,0.0018319626022558814
249,677.9754237288136,1525.508474576271,0.9993895774789279,0.001832019999505837
250,677.9754237288136,1694.9983050847457,0.9993895637990218,0.0018320610560865326
251,677.9754237288136,1864.4881355932202,0.999389553677301,0.001832091433725458
252,677.9754237288136,2033.9779661016946,0.9993895459788136,0.0018321145386773893
253,677.9754237288136,2203.4677966101694,0.9993895399875208,0.0018321325199408855
254,677.9754237288136,2372.957627118644,0.9993895352335725,0.0018321467876455124
255,677.9754237288136,2542.4474576271186,0.9993895313983009,0.0018321582981880601
256,677.9754237288136,2711.937288135593,0.9993895282593912,0.0018321677187861816
257,677.9754237288136,2881.4271186440674,0.9993895256579244,0.001832175526393451
258,677.9754237288136,3050.916949152542,0.9993895234778584,0.0018321820692788029
259,677.9754237288136,3220.4067796610166,0.9993895216328598,0.0018321876065487011
260,677.9754237288136,3389.8966101694914,0.9993895200576232,0.001832192334200244
261,677.9754237288136,3559.3864406779658,0.9993895187020113,0.0018321964027067572
262,677.9754237288136,3728.8762711864406,0.999389517527016,0.001832199929141005
263,677.9754237288136,3898.366101694915,0.9993895165019201,0.0018322030056924636
264,677.9754237288136,4067.8559322033893,0.9993895156022691,0.001832205705754294
265,677.9754237288136,4237.345762711864,0.9993895148083995,0.0018322080883414079
266,677.9754237288136,4406.835593220339,0.9993895141043551,0.0018322102013428115
267,677.9754237288136,4576.325423728814,0.9993895134770782,0.0018322120839469162
268,677.9754237288136,4745.815254237288,0.9993895129158005,0.001832213768471743
269,677.9754237288136,4915.3050847457625,0.9993895124115778,0.0018322152817612188
270,677.9754237288136,5084.794915254238,0.9993895119569313,0.0018322166462612823
271,677.9754237288136,5254.284745762712,0.9993895115455683,0.0018322178808570337
272,677.9754237288136,5423.774576271187,0.9993895111721642,0.0018322190015297114
273,677.9754237288136,5593.264406779661,0.9993895108321883,0.0018322200218764805
274,677.9754237288136,5762.754237288135,0.9993895105217664,0.0018322209535248254
275,677.9754237288136,5932.244067796611,0.9993895102375697,0.001832221806465283
276,677.9754237288136,6101.733898305085,0.9993895099767252,0.001832222589320391
277,677.9754237288136,6271.223728813559,0.9993895097367428,0.001832223309563473
278,677.9754237288136,6440.713559322034,0.9993895095154556,0.001832223973697655
279,677.9754237288136,6610.203389830509,0.9993895093109711,0.0018322245874031714
280,677.9754237288136,6779.693220338983,0.9993895091216303,0.0018322251556592342
281,677.9754237288136,6949.183050847458,0.9993895089459737,0.0018322256828453432
282,677.9754237288136,7118.672881355932,0.9993895087827139,0.00183222617282592
283,677.9754237288136,7288.162711864406,0.9993895086307113,0.001832226629021329
284,677.9754237288136,7457.652542372882,0.999389508488954,0.001832227054467735
285,677.9754237288136,7627.142372881356,0.9993895083565417,0.0018322274518677425
286,677.9754237288136,7796.6322033898305,0.9993895082326708,0.0018322278236334324
287,677.9754237288136,7966.122033898305,0.999389508116622,0.0018322281719230413
288,677.9754237288136,8135.611864406779,0.9993895080077502,0.0018322284986723627
289,677.9754237288136,8305.101694915254,0.9993895079054758,0.0018322288056216974
290,677.9754237288136,8474.591525423728,0.9993895078092762,0.0018322290943390755
291,677.9754237288136,8644.081355932203,0.9993895077186796,0.001832229366240328
292,677.9754237288136,8813.571186440679,0.9993895076332594,0.0018322296226064652
293,677.9754237288136,8983.061016949152,0.9993895075526285,0.0018322298645988056
294,677.9754237288136,9152.550847457627,0.9993895074764353,0.001832230093272141
295,677.9754237288136,9322.040677966103,0.9993895074043602,0.0018322303095862564
296,677.9754237288136,9491.530508474576,0.9993895073361116,0.0018322305144160128
297,677.9754237288136,9661.020338983051,0.9993895072714235,0.0018322307085602105
298,677.9754237288136,9830.510169491525,0.9993895072100523,0.0018322308927493864
299,677.9754237288136,10000.0,0.9993895071517751,0.0018322310676526985
300,847.466779661017,0.1,-11.234729703012295,36.71927022793837
301,847.466779661017,169.58983050847456,0.9993953368573456,0.0018147347649646462
302,847.466779661017,339.07966101694916,0.9993909632200617,0.0018278610679729836
303,847.466779661017,508.5694915254237,0.9993901533983903,0.001830291531212436
304,847.466779661017,678.0593220338983,0.999389869949765,0.0018311422264808417
305,847.466779661017,847.5491525423729,0.9993897387474979,0.0018315359950083405
306,847.466779661017,1017.0389830508474,0.9993896674744202,0.0018317499020961945
307,847.466779661017,1186.5288135593219,0.9993896244977033,0.0018318788852220793
308,847.466779661017,1356.0186440677965,0.9993895966034866,0.0018319626022558814
309,847.466779661017,1525.508474576271,0.9993895774789279,0.001832019999505837
310,847.466779661017,1694.9983050847457,0.9993895637990218,0.0018320610560865326
311,847.466779661017,1864.4881355932202,0.999389553677301,0.001832091433725458
312,847.466779661017,2033.9779661016946,0.9993895459788136,0.0018321145386773893
313,847.466779661017,2203.4677966101694,0.9993895399875208,0.0018321325199408855
314,847.466779661017,2372.957627118644,0.9993895352335725,0.0018321467876455124
315,847.466779661017,2542.4474576271186,0.9993895313983009,0.0018321582981880601
316,847.466779661017,2711.937288135593,0.9993895282593912,0.0018321677187861816
317,847.466779661017,2881.4271186440674,0.9993895256579244,0.001832175526393451
318,847.466779661017,3050.916949152542,0.9993895234778584,0.0018321820692788029
319,847.466779661017,3220.4067796610166,0.9993895216328598,0.0018321876065487011
320,847.466779661017,3389.8966101694914,0.9993895200576232,0.001832192334200244
321,847.466779661017,3559.3864406779658,0.9993895187020113,0.0018321964027067572
322,847.466779661017,3728.8762711864406,0.999389517527016,0.001832199929141005
323,847.466779661017,3898.366101694915,0.9993895165019201,0.0018322030056924636
324,847.466779661017,4067.8559322033893,0.9993895156022691,0.001832205705754294
325,847.466779661017,4237.345762711864,0.9993895148083995,0.0018322080883414079
326,847.466779661017,4406.835593220339,0.9993895141043551,0.0018322102013428115
327,847.466779661017,4576.325423728814,0.9993895134770782,0.0018322120839469162
328,847.466779661017,4745.815254237288,0.9993895129158005,0.001832213768471743
329,847.466779661017,4915.3050847457625,0.9993895124115778,0.0018322152817612188
330,847.466779661017,5084.794915254238,0.9993895119569313,0.0018322166462612823
331,847.466779661017,5254.284745762712,0.9993895115455683,0.0018322178808570337
332,847.466779661017,5423.774576271187,0.9993895111721642,0.0018322190015297114
333,847.466779661017,5593.264406779661,0.9993895108321883,0.0018322200218764805
334,847.466779661017,5762.754237288135,0.9993895105217664,0.0018322209535248254
335,847.466779661017,5932.244067796611,0.9993895102375697,0.001832221806465283
336,847.466779661017,6101.733898305085,0.9993895099767252,0.001832222589320391
337,847.466779661017,6271.223728813559,0.9993895097367428,0.001832223309563473
338,847.466779661017,6440.713559322034,0.9993895095154556,0.001832223973697655
339,847.466779661017,6610.203389830509,0.9993895093109711,0.0018322245874031714
340,847.466779661017,6779.693220338983,0.9993895091216303,0.0018322251556592342
341,847.466779661017,6949.183050847458,0.9993895089459737,0.0018322256828453432
342,847.466779661017,7118.672881355932,0.9993895087827139,0.00183222617282592
343,847.466779661017,7288.162711864406,0.9993895086307113,0.001832226629021329
344,847.466779661017,7457.652542372882,0.999389508488954,0.001832227054467735
345,847.466779661017,7627.142372881356,0.9993895083565417,0.0018322274518677425
346,847.466779661017,7796.6322033898305,0.9993895082326708,0.0018322278236334324
347,847.466779661017,7966.122033898305,0.999389508116622,0.0018322281719230413
348,847.466779661017,8135.611864406779,0.9993895080077502,0.0018322284986723627
349,847.466779661017,8305.101694915254,0.9993895079054758,0.0018322288056216974
350,847.466779661017,8474.591525423728,0.9993895078092762,0.0018322290943390755
351,847.466779661017,8644.081355932203,0.9993895077186796,0.001832229366240328
352,847.466779661017,8813.571186440679,0.9993895076332594,0.0018322296226064652
353,847.466779661017,8983.061016949152,0.9993895075526285,0.0018322298645988056
354,847.466779661017,9152.550847457627,0.9993895074764353,0.001832230093272141
355,847.466779661017,9322.040677966103,0.9993895074043602,0.0018322303095862564
356,847.466779661017,9491.530508474576,0.9993895073361116,0.0018322305144160128
357,847.466779661017,9661.020338983051,0.9993895072714235,0.0018322307085602105
358,847.466779661017,9830.510169491525,0.9993895072100523,0.0018322308927493864
359,847.466779661017,10000.0,0.9993895071517751,0.0018322310676526985
360,1016.9581355932203,0.1,-11.234729703012295,36.71927022793837
361,1016.9581355932203,169.58983050847456,0.9993953368573456,0.0018147347649646462
362,1016.9581355932203,339.07966101694916,0.9993909632200617,0.0018278610679729836
363,1016.9581355932203,508.5694915254237,0.9993901533983903,0.001830291531212436
364,1016.9581355932203,678.0593220338983,0.999389869949765,0.0018311422264808417
365,1016.9581355932203,847.5491525423729,0.9993897387474979,0.0018315359950083405
366,1016.9581355932203,1017.0389830508474,0.9993896674744202,0.0018317499020961945
367,1016.9581355932203,1186.5288135593219,0.9993896244977033,0.0018318788852220793
368,1016.9581355932203,1356.0186440677965,0.9993895966034866,0.0018319626022558814
369,1016.9581355932203,1525.508474576271,0.9993895774789279,0.001832019999505837
370,1016.9581355932203,1694.9983050847457,0.9993895637990218,0.0018320610560865326
371,1016.9581355932203,1864.4881355932202,0.999389553677301,0.001832091433725458
372,1016.9581355932203,2033.9779661016946,0.9993895459788136,0.0018321145386773893
373,1016.9581355932203,2203.4677966101694,0.9993895399875208,0.0018321325199408855
374,1016.9581355932203,2372.957627118644,0.9993895352335725,0.0018321467876455124
375,1016.9581355932203,2542.4474576271186,0.9993895313983009,0.0018321582981880601
376,1016.9581355932203,2711.937288135593,0.9993895282593912,0.0018321677187861816
377,1016.9581355932203,2881.4271186440674,0.9993895256579244,0.001832175526393451
378,1016.9581355932203,3050.916949152542,0.9993895234778584,0.0018321820692788029
379,1016.9581355932203,3220.4067796610166,0.9993895216328598,0.0018321876065487011
380,1016.9581355932203,3389.8966101694914,0.9993895200576232,0.001832192334200244
381,1016.9581355932203,3559.3864406779658,0.9993895187020113,0.0018321964027067572
382,1016.9581355932203,3728.8762711864406,0.999389517527016,0.001832199929141005
383,1016.9581355932203,3898.366101694915,0.9993895165019201,0.0018322030056924636
384,1016.9581355932203,4067.8559322033893,0.9993895156022691,0.001832205705754294
385,1016.9581355932203,4237.345762711864,0.9993895148083995,0.0018322080883414079
