,eta,mu,K,epsilon,r2,mse
222,0.03,0.021714285714285714,17,1.715714285714286,0.476978467408813,0.5987499861857586
223,0.03,0.021714285714285714,17,2.0,0.476978467408813,0.5987499861857586
224,0.03,0.021714285714285714,23,0.01,0.5269329539414473,0.5415625737036219
225,0.03,0.021714285714285714,23,0.2942857142857143,0.5477761105918186,0.5177015297908619
226,0.03,0.021714285714285714,23,0.5785714285714286,0.476978467408813,0.5987499861857586
227,0.03,0.021714285714285714,23,0.862857142857143,0.476978467408813,0.5987499861857586
228,0.03,0.021714285714285714,23,1.1471428571428572,0.476978467408813,0.5987499861857586
229,0.03,0.021714285714285714,23,1.4314285714285715,0.476978467408813,0.5987499861857586
230,0.03,0.021714285714285714,23,1.715714285714286,0.476978467408813,0.5987499861857586
231,0.03,0.021714285714285714,23,2.0,0.476978467408813,0.5987499861857586
232,0.03,0.021714285714285714,28,0.01,0.6603071625764505,0.38887707109705055
233,0.03,0.021714285714285714,28,0.2942857142857143,0.5477761105918186,0.5177015297908619
234,0.03,0.021714285714285714,28,0.5785714285714286,0.476978467408813,0.5987499861857586
235,0.03,0.021714285714285714,28,0.862857142857143,0.476978467408813,0.5987499861857586
236,0.03,0.021714285714285714,28,1.1471428571428572,0.476978467408813,0.5987499861857586
237,0.03,0.021714285714285714,28,1.4314285714285715,0.476978467408813,0.5987499861857586
238,0.03,0.021714285714285714,28,1.715714285714286,0.476978467408813,0.5987499861857586
239,0.03,0.021714285714285714,28,2.0,0.476978467408813,0.5987499861857586
240,0.03,0.021714285714285714,34,0.01,0.6279266856607646,0.4259459275357194
241,0.03,0.021714285714285714,34,0.2942857142857143,0.5477761105918186,0.5177015297908619
242,0.03,0.021714285714285714,34,0.5785714285714286,0.476978467408813,0.5987499861857586
243,0.03,0.021714285714285714,34,0.862857142857143,0.476978467408813,0.5987499861857586
244,0.03,0.021714285714285714,34,1.1471428571428572,0.476978467408813,0.5987499861857586
245,0.03,0.021714285714285714,34,1.4314285714285715,0.476978467408813,0.5987499861857586
246,0.03,0.021714285714285714,34,1.715714285714286,0.476978467408813,0.5987499861857586
247,0.03,0.021714285714285714,34,2.0,0.476978467408813,0.5987499861857586
248,0.03,0.021714285714285714,40,0.01,0.6557848656628675,0.39405415281512235
249,0.03,0.021714285714285714,40,0.2942857142857143,0.5477761105918186,0.5177015297908619
250,0.03,0.021714285714285714,40,0.5785714285714286,0.476978467408813,0.5987499861857586
251,0.03,0.021714285714285714,40,0.862857142857143,0.476978467408813,0.5987499861857586
252,0.03,0.021714285714285714,40,1.1471428571428572,0.476978467408813,0.5987499861857586
253,0.03,0.021714285714285714,40,1.4314285714285715,0.476978467408813,0.5987499861857586
254,0.03,0.021714285714285714,40,1.715714285714286,0.476978467408813,0.5987499861857586
255,0.03,0.021714285714285714,40,2.0,0.476978467408813,0.5987499861857586
256,0.03,0.028785714285714286,1,0.01,0.5073979385936906,0.5639260701196488
257,0.03,0.028785714285714286,1,0.2942857142857143,0.5532755491632788,0.5114058257643415
258,0.03,0.028785714285714286,1,0.5785714285714286,0.476978467408813,0.5987499861857586
259,0.03,0.028785714285714286,1,0.862857142857143,0.476978467408813,0.5987499861857586
260,0.03,0.028785714285714286,1,1.1471428571428572,0.476978467408813,0.5987499861857586
261,0.03,0.028785714285714286,1,1.4314285714285715,0.476978467408813,0.5987499861857586
262,0.03,0.028785714285714286,1,1.715714285714286,0.476978467408813,0.5987499861857586
263,0.03,0.028785714285714286,1,2.0,0.476978467408813,0.5987499861857586
