,epsilon,sigma,r2,mse
79,169.50135593220338,3220.4067796610166,0.9994806166352384,0.0004992538005118412
80,169.50135593220338,3389.8966101694914,0.9994806172605648,0.0004992531994209545
81,169.50135593220338,3559.3864406779658,0.9994806177987043,0.000499252682137902
82,169.50135593220338,3728.8762711864406,0.9994806182651429,0.0004992522337769595
83,169.50135593220338,3898.366101694915,0.9994806186720747,0.0004992518426163832
84,169.50135593220338,4067.8559322033893,0.999480619029208,0.0004992514993244084
85,169.50135593220338,4237.345762711864,0.9994806193443487,0.0004992511963974723
86,169.50135593220338,4406.835593220339,0.9994806196238314,0.0004992509277466663
87,169.50135593220338,4576.325423728814,0.9994806198728394,0.0004992506883893511
88,169.50135593220338,4745.815254237288,0.9994806200956476,0.0004992504742164437
89,169.50135593220338,4915.3050847457625,0.9994806202958066,0.0004992502818148786
90,169.50135593220338,5084.794915254238,0.9994806204762855,0.0004992501083307799
91,169.50135593220338,5254.284745762712,0.9994806206395821,0.0004992499513630187
92,169.50135593220338,5423.774576271187,0.9994806207878103,0.0004992498088796807
93,169.50135593220338,5593.264406779661,0.9994806209227686,0.0004992496791519747
94,169.50135593220338,5762.754237288135,0.9994806210459948,0.0004992495607015453
95,169.50135593220338,5932.244067796611,0.9994806211588105,0.0004992494522581658
96,169.50135593220338,6101.733898305085,0.9994806212623563,0.0004992493527255429
97,169.50135593220338,6271.223728813559,0.9994806213576204,0.0004992492611534992
98,169.50135593220338,6440.713559322034,0.9994806214454632,0.0004992491767152119
99,169.50135593220338,6610.203389830509,0.999480621526636,0.0004992490986884833
100,169.50135593220338,6779.693220338983,0.9994806216017972,0.0004992490264402459
101,169.50135593220338,6949.183050847458,0.9994806216715262,0.0004992489594136822
102,169.50135593220338,7118.672881355932,0.9994806217363341,0.0004992488971174623
103,169.50135593220338,7288.162711864406,0.9994806217966734,0.0004992488391167158
104,169.50135593220338,7457.652542372882,0.9994806218529456,0.00049924878502542
105,169.50135593220338,7627.142372881356,0.9994806219055082,0.0004992487344999615
106,169.50135593220338,7796.6322033898305,0.9994806219546803,0.0004992486872336651
107,169.50135593220338,7966.122033898305,0.9994806220007473,0.0004992486429521303
108,169.50135593220338,8135.611864406779,0.9994806220439652,0.0004992486014092383
109,169.50135593220338,8305.101694915254,0.9994806220845641,0.0004992485623837246
110,169.50135593220338,8474.591525423728,0.9994806221227517,0.0004992485256762287
111,169.50135593220338,8644.081355932203,0.9994806221587149,0.0004992484911067407
112,169.50135593220338,8813.571186440679,0.9994806221926235,0.0004992484585123915
113,169.50135593220338,8983.061016949152,0.9994806222246309,0.0004992484277455305
114,169.50135593220338,9152.550847457627,0.9994806222548765,0.0004992483986720503
115,169.50135593220338,9322.040677966103,0.9994806222834876,0.0004992483711699236
116,169.50135593220338,9491.530508474576,0.9994806223105795,0.0004992483451279197
117,169.50135593220338,9661.020338983051,0.9994806223362582,0.0004992483204444787
118,169.50135593220338,9830.510169491525,0.9994806223606201,0.00049924829702672
119,169.50135593220338,10000.0,0.9994806223837539,0.0004992482747895664
120,338.9927118644068,0.1,8.601897486704146e-05,0.9611606552720388
121,338.9927118644068,169.58983050847456,0.999478292424972,0.0005014879321520884
122,338.9927118644068,339.07966101694916,0.9994800434167067,0.0004998048030079988
123,338.9927118644068,508.5694915254237,0.999480365659859,0.0004994950489238113
124,338.9927118644068,678.0593220338983,0.99948047830761,0.0004993867670233779
125,338.9927118644068,847.5491525423729,0.9994805304250859,0.0004993366694467616
126,338.9927118644068,1017.0389830508474,0.9994805587303416,0.0004993094612082064
127,338.9927118644068,1186.5288135593219,0.9994805757958083,0.0004992930571419521
128,338.9927118644068,1356.0186440677965,0.999480586871325,0.0004992824108753527
129,338.9927118644068,1525.508474576271,0.9994805944644046,0.0004992751120780429
130,338.9927118644068,1694.9983050847457,0.9994805998955748,0.0004992698914019033
131,338.9927118644068,1864.4881355932202,0.9994806039139721,0.0004992660287443419
132,338.9927118644068,2033.9779661016946,0.9994806069702659,0.0004992630909023053
133,338.9927118644068,2203.4677966101694,0.9994806093487675,0.0004992608045834354
134,338.9927118644068,2372.957627118644,0.9994806112360288,0.0004992589904660414
135,338.9927118644068,2542.4474576271186,0.9994806127585715,0.0004992575269320239
136,338.9927118644068,2711.937288135593,0.9994806140046595,0.0004992563291382453
137,338.9927118644068,2881.4271186440674,0.999480615037386,0.0004992553364367077
138,338.9927118644068,3050.916949152542,0.9994806159028208,0.000499254504543307
139,338.9927118644068,3220.4067796610166,0.9994806166352384,0.0004992538005118412
140,338.9927118644068,3389.8966101694914,0.9994806172605648,0.0004992531994209545
141,338.9927118644068,3559.3864406779658,0.9994806177987043,0.000499252682137902
142,338.9927118644068,3728.8762711864406,0.9994806182651429,0.0004992522337769595
143,338.9927118644068,3898.366101694915,0.9994806186720747,0.0004992518426163832
144,338.9927118644068,4067.8559322033893,0.999480619029208,0.0004992514993244084
145,338.9927118644068,4237.345762711864,0.9994806193443487,0.0004992511963974723
146,338.9927118644068,4406.835593220339,0.9994806196238314,0.0004992509277466663
147,338.9927118644068,4576.325423728814,0.9994806198728394,0.0004992506883893511
148,338.9927118644068,4745.815254237288,0.9994806200956476,0.0004992504742164437
149,338.9927118644068,4915.3050847457625,0.9994806202958066,0.0004992502818148786
150,338.9927118644068,5084.794915254238,0.9994806204762855,0.0004992501083307799
151,338.9927118644068,5254.284745762712,0.9994806206395821,0.0004992499513630187
152,338.9927118644068,5423.774576271187,0.9994806207878103,0.0004992498088796807
153,338.9927118644068,5593.264406779661,0.9994806209227686,0.0004992496791519747
154,338.9927118644068,5762.754237288135,0.9994806210459948,0.0004992495607015453
155,338.9927118644068,5932.244067796611,0.9994806211588105,0.0004992494522581658
156,338.9927118644068,6101.733898305085,0.9994806212623563,0.0004992493527255429
157,338.9927118644068,6271.223728813559,0.9994806213576204,0.0004992492611534992
158,338.9927118644068,6440.713559322034,0.9994806214454632,0.0004992491767152119
159,338.9927118644068,6610.203389830509,0.999480621526636,0.0004992490986884833
160,338.9927118644068,6779.693220338983,0.9994806216017972,0.0004992490264402459
161,338.9927118644068,6949.183050847458,0.9994806216715262,0.0004992489594136822
162,338.9927118644068,7118.672881355932,0.9994806217363341,0.0004992488971174623
163,338.9927118644068,7288.162711864406,0.9994806217966734,0.0004992488391167158
164,338.9927118644068,7457.652542372882,0.9994806218529456,0.00049924878502542
165,338.9927118644068,7627.142372881356,0.9994806219055082,0.0004992487344999615
166,338.9927118644068,7796.6322033898305,0.9994806219546803,0.0004992486872336651
167,338.9927118644068,7966.122033898305,0.9994806220007473,0.0004992486429521303
168,338.9927118644068,8135.611864406779,0.9994806220439652,0.0004992486014092383
169,338.9927118644068,8305.101694915254,0.9994806220845641,0.0004992485623837246
170,338.9927118644068,8474.591525423728,0.9994806221227517,0.0004992485256762287
171,338.9927118644068,8644.081355932203,0.9994806221587149,0.0004992484911067407
172,338.9927118644068,8813.571186440679,0.9994806221926235,0.0004992484585123915
173,338.9927118644068,8983.061016949152,0.9994806222246309,0.0004992484277455305
174,338.9927118644068,9152.550847457627,0.9994806222548765,0.0004992483986720503
175,338.9927118644068,9322.040677966103,0.9994806222834876,0.0004992483711699236
176,338.9927118644068,9491.530508474576,0.9994806223105795,0.0004992483451279197
177,338.9927118644068,9661.020338983051,0.9994806223362582,0.0004992483204444787
178,338.9927118644068,9830.510169491525,0.9994806223606201,0.00049924829702672
179,338.9927118644068,10000.0,0.9994806223837539,0.0004992482747895664
180,508.48406779661013,0.1,8.601897486704146e-05,0.9611606552720388
181,508.48406779661013,169.58983050847456,0.999478292424972,0.0005014879321520884
182,508.48406779661013,339.07966101694916,0.9994800434167067,0.0004998048030079988
183,508.48406779661013,508.5694915254237,0.999480365659859,0.0004994950489238113
184,508.48406779661013,678.0593220338983,0.99948047830761,0.0004993867670233779
185,508.48406779661013,847.5491525423729,0.9994805304250859,0.0004993366694467616
186,508.48406779661013,1017.0389830508474,0.9994805587303416,0.0004993094612082064
187,508.48406779661013,1186.5288135593219,0.9994805757958083,0.0004992930571419521
188,508.48406779661013,1356.0186440677965,0.999480586871325,0.0004992824108753527
189,508.48406779661013,1525.508474576271,0.9994805944644046,0.0004992751120780429
190,508.48406779661013,1694.9983050847457,0.9994805998955748,0.0004992698914019033
191,508.48406779661013,1864.4881355932202,0.9994806039139721,0.0004992660287443419
192,508.48406779661013,2033.9779661016946,0.9994806069702659,0.0004992630909023053
193,508.48406779661013,2203.4677966101694,0.9994806093487675,0.0004992608045834354
194,508.48406779661013,2372.957627118644,0.9994806112360288,0.0004992589904660414
195,508.48406779661013,2542.4474576271186,0.9994806127585715,0.0004992575269320239
196,508.48406779661013,2711.937288135593,0.9994806140046595,0.0004992563291382453
197,508.48406779661013,2881.4271186440674,0.999480615037386,0.0004992553364367077
198,508.48406779661013,3050.916949152542,0.9994806159028208,0.000499254504543307
199,508.48406779661013,3220.4067796610166,0.9994806166352384,0.0004992538005118412
200,508.48406779661013,3389.8966101694914,0.9994806172605648,0.0004992531994209545
201,508.48406779661013,3559.3864406779658,0.9994806177987043,0.000499252682137902
202,508.48406779661013,3728.8762711864406,0.9994806182651429,0.0004992522337769595
203,508.48406779661013,3898.366101694915,0.9994806186720747,0.0004992518426163832
204,508.48406779661013,4067.8559322033893,0.999480619029208,0.0004992514993244084
205,508.48406779661013,4237.345762711864,0.9994806193443487,0.0004992511963974723
206,508.48406779661013,4406.835593220339,0.9994806196238314,0.0004992509277466663
207,508.48406779661013,4576.325423728814,0.9994806198728394,0.0004992506883893511
208,508.48406779661013,4745.815254237288,0.9994806200956476,0.0004992504742164437
209,508.48406779661013,4915.3050847457625,0.9994806202958066,0.0004992502818148786
210,508.48406779661013,5084.794915254238,0.9994806204762855,0.0004992501083307799
211,508.48406779661013,5254.284745762712,0.9994806206395821,0.0004992499513630187
212,508.48406779661013,5423.774576271187,0.9994806207878103,0.0004992498088796807
213,508.48406779661013,5593.264406779661,0.9994806209227686,0.0004992496791519747
214,508.48406779661013,5762.754237288135,0.9994806210459948,0.0004992495607015453
215,508.48406779661013,5932.244067796611,0.9994806211588105,0.0004992494522581658
216,508.48406779661013,6101.733898305085,0.9994806212623563,0.0004992493527255429
217,508.48406779661013,6271.223728813559,0.9994806213576204,0.0004992492611534992
218,508.48406779661013,6440.713559322034,0.9994806214454632,0.0004992491767152119
219,508.48406779661013,6610.203389830509,0.999480621526636,0.0004992490986884833
220,508.48406779661013,6779.693220338983,0.9994806216017972,0.0004992490264402459
221,508.48406779661013,6949.183050847458,0.9994806216715262,0.0004992489594136822
222,508.48406779661013,7118.672881355932,0.9994806217363341,0.0004992488971174623
223,508.48406779661013,7288.162711864406,0.9994806217966734,0.0004992488391167158
224,508.48406779661013,7457.652542372882,0.9994806218529456,0.00049924878502542
225,508.48406779661013,7627.142372881356,0.9994806219055082,0.0004992487344999615
226,508.48406779661013,7796.6322033898305,0.9994806219546803,0.0004992486872336651
227,508.48406779661013,7966.122033898305,0.9994806220007473,0.0004992486429521303
228,508.48406779661013,8135.611864406779,0.9994806220439652,0.0004992486014092383
229,508.48406779661013,8305.101694915254,0.9994806220845641,0.0004992485623837246
230,508.48406779661013,8474.591525423728,0.9994806221227517,0.0004992485256762287
231,508.48406779661013,8644.081355932203,0.9994806221587149,0.0004992484911067407
232,508.48406779661013,8813.571186440679,0.9994806221926235,0.0004992484585123915
233,508.48406779661013,8983.061016949152,0.9994806222246309,0.0004992484277455305
234,508.48406779661013,9152.550847457627,0.9994806222548765,0.0004992483986720503
235,508.48406779661013,9322.040677966103,0.9994806222834876,0.0004992483711699236
236,508.48406779661013,9491.530508474576,0.9994806223105795,0.0004992483451279197
237,508.48406779661013,9661.020338983051,0.9994806223362582,0.0004992483204444787
238,508.48406779661013,9830.510169491525,0.9994806223606201,0.00049924829702672
239,508.48406779661013,10000.0,0.9994806223837539,0.0004992482747895664
240,677.9754237288136,0.1,8.601897486704146e-05,0.9611606552720388
241,677.9754237288136,169.58983050847456,0.999478292424972,0.0005014879321520884
242,677.9754237288136,339.07966101694916,0.9994800434167067,0.0004998048030079988
243,677.9754237288136,508.5694915254237,0.999480365659859,0.0004994950489238113
244,677.9754237288136,678.0593220338983,0.99948047830761,0.0004993867670233779
245,677.9754237288136,847.5491525423729,0.9994805304250859,0.0004993366694467616
246,677.9754237288136,1017.0389830508474,0.9994805587303416,0.0004993094612082064
247,677.9754237288136,1186.5288135593219,0.9994805757958083,0.0004992930571419521
248,677.9754237288136,1356.0186440677965,0.999480586871325,0.0004992824108753527
249,677.9754237288136,1525.508474576271,0.9994805944644046,0.0004992751120780429
250,677.9754237288136,1694.9983050847457,0.9994805998955748,0.0004992698914019033
251,677.9754237288136,1864.4881355932202,0.9994806039139721,0.0004992660287443419
252,677.9754237288136,2033.9779661016946,0.9994806069702659,0.0004992630909023053
253,677.9754237288136,2203.4677966101694,0.9994806093487675,0.0004992608045834354
254,677.9754237288136,2372.957627118644,0.9994806112360288,0.0004992589904660414
255,677.9754237288136,2542.4474576271186,0.9994806127585715,0.0004992575269320239
256,677.9754237288136,2711.937288135593,0.9994806140046595,0.0004992563291382453
257,677.9754237288136,2881.4271186440674,0.999480615037386,0.0004992553364367077
258,677.9754237288136,3050.916949152542,0.9994806159028208,0.000499254504543307
259,677.9754237288136,3220.4067796610166,0.9994806166352384,0.0004992538005118412
260,677.9754237288136,3389.8966101694914,0.9994806172605648,0.0004992531994209545
261,677.9754237288136,3559.3864406779658,0.9994806177987043,0.000499252682137902
262,677.9754237288136,3728.8762711864406,0.9994806182651429,0.0004992522337769595
263,677.9754237288136,3898.366101694915,0.9994806186720747,0.0004992518426163832
264,677.9754237288136,4067.8559322033893,0.999480619029208,0.0004992514993244084
265,677.9754237288136,4237.345762711864,0.9994806193443487,0.0004992511963974723
266,677.9754237288136,4406.835593220339,0.9994806196238314,0.0004992509277466663
267,677.9754237288136,4576.325423728814,0.9994806198728394,0.0004992506883893511
268,677.9754237288136,4745.815254237288,0.9994806200956476,0.0004992504742164437
269,677.9754237288136,4915.3050847457625,0.9994806202958066,0.0004992502818148786
270,677.9754237288136,5084.794915254238,0.9994806204762855,0.0004992501083307799
271,677.9754237288136,5254.284745762712,0.9994806206395821,0.0004992499513630187
272,677.9754237288136,5423.774576271187,0.9994806207878103,0.0004992498088796807
273,677.9754237288136,5593.264406779661,0.9994806209227686,0.0004992496791519747
274,677.9754237288136,5762.754237288135,0.9994806210459948,0.0004992495607015453
275,677.9754237288136,5932.244067796611,0.9994806211588105,0.0004992494522581658
276,677.9754237288136,6101.733898305085,0.9994806212623563,0.0004992493527255429
277,677.9754237288136,6271.223728813559,0.9994806213576204,0.0004992492611534992
278,677.9754237288136,6440.713559322034,0.9994806214454632,0.0004992491767152119
279,677.9754237288136,6610.203389830509,0.999480621526636,0.0004992490986884833
280,677.9754237288136,6779.693220338983,0.9994806216017972,0.0004992490264402459
281,677.9754237288136,6949.183050847458,0.9994806216715262,0.0004992489594136822
282,677.9754237288136,7118.672881355932,0.9994806217363341,0.0004992488971174623
283,677.9754237288136,7288.162711864406,0.9994806217966734,0.0004992488391167158
284,677.9754237288136,7457.652542372882,0.9994806218529456,0.00049924878502542
285,677.9754237288136,7627.142372881356,0.9994806219055082,0.0004992487344999615
286,677.9754237288136,7796.6322033898305,0.9994806219546803,0.0004992486872336651
287,677.9754237288136,7966.122033898305,0.9994806220007473,0.0004992486429521303
288,677.9754237288136,8135.611864406779,0.9994806220439652,0.0004992486014092383
289,677.9754237288136,8305.101694915254,0.9994806220845641,0.0004992485623837246
290,677.9754237288136,8474.591525423728,0.9994806221227517,0.0004992485256762287
291,677.9754237288136,8644.081355932203,0.9994806221587149,0.0004992484911067407
292,677.9754237288136,8813.571186440679,0.9994806221926235,0.0004992484585123915
293,677.9754237288136,8983.061016949152,0.9994806222246309,0.0004992484277455305
294,677.9754237288136,9152.550847457627,0.9994806222548765,0.0004992483986720503
295,677.9754237288136,9322.040677966103,0.9994806222834876,0.0004992483711699236
296,677.9754237288136,9491.530508474576,0.9994806223105795,0.0004992483451279197
297,677.9754237288136,9661.020338983051,0.9994806223362582,0.0004992483204444787
298,677.9754237288136,9830.510169491525,0.9994806223606201,0.00049924829702672
299,677.9754237288136,10000.0,0.9994806223837539,0.0004992482747895664
300,847.466779661017,0.1,8.601897486704146e-05,0.9611606552720388
301,847.466779661017,169.58983050847456,0.999478292424972,0.0005014879321520884
302,847.466779661017,339.07966101694916,0.9994800434167067,0.0004998048030079988
303,847.466779661017,508.5694915254237,0.999480365659859,0.0004994950489238113
304,847.466779661017,678.0593220338983,0.99948047830761,0.0004993867670233779
305,847.466779661017,847.5491525423729,0.9994805304250859,0.0004993366694467616
306,847.466779661017,1017.0389830508474,0.9994805587303416,0.0004993094612082064
307,847.466779661017,1186.5288135593219,0.9994805757958083,0.0004992930571419521
308,847.466779661017,1356.0186440677965,0.999480586871325,0.0004992824108753527
309,847.466779661017,1525.508474576271,0.9994805944644046,0.0004992751120780429
310,847.466779661017,1694.9983050847457,0.9994805998955748,0.0004992698914019033
311,847.466779661017,1864.4881355932202,0.9994806039139721,0.0004992660287443419
312,847.466779661017,2033.9779661016946,0.9994806069702659,0.0004992630909023053
313,847.466779661017,2203.4677966101694,0.9994806093487675,0.0004992608045834354
314,847.466779661017,2372.957627118644,0.9994806112360288,0.0004992589904660414
315,847.466779661017,2542.4474576271186,0.9994806127585715,0.0004992575269320239
316,847.466779661017,2711.937288135593,0.9994806140046595,0.0004992563291382453
317,847.466779661017,2881.4271186440674,0.999480615037386,0.0004992553364367077
318,847.466779661017,3050.916949152542,0.9994806159028208,0.000499254504543307
319,847.466779661017,3220.4067796610166,0.9994806166352384,0.0004992538005118412
320,847.466779661017,3389.8966101694914,0.9994806172605648,0.0004992531994209545
321,847.466779661017,3559.3864406779658,0.9994806177987043,0.000499252682137902
322,847.466779661017,3728.8762711864406,0.9994806182651429,0.0004992522337769595
323,847.466779661017,3898.366101694915,0.9994806186720747,0.0004992518426163832
324,847.466779661017,4067.8559322033893,0.999480619029208,0.0004992514993244084
325,847.466779661017,4237.345762711864,0.9994806193443487,0.0004992511963974723
326,847.466779661017,4406.835593220339,0.9994806196238314,0.0004992509277466663
327,847.466779661017,4576.325423728814,0.9994806198728394,0.0004992506883893511
328,847.466779661017,4745.815254237288,0.9994806200956476,0.0004992504742164437
329,847.466779661017,4915.3050847457625,0.9994806202958066,0.0004992502818148786
330,847.466779661017,5084.794915254238,0.9994806204762855,0.0004992501083307799
331,847.466779661017,5254.284745762712,0.9994806206395821,0.0004992499513630187
332,847.466779661017,5423.774576271187,0.9994806207878103,0.0004992498088796807
333,847.466779661017,5593.264406779661,0.9994806209227686,0.0004992496791519747
334,847.466779661017,5762.754237288135,0.9994806210459948,0.0004992495607015453
335,847.466779661017,5932.244067796611,0.9994806211588105,0.0004992494522581658
336,847.466779661017,6101.733898305085,0.9994806212623563,0.0004992493527255429
337,847.466779661017,6271.223728813559,0.9994806213576204,0.0004992492611534992
338,847.466779661017,6440.713559322034,0.9994806214454632,0.0004992491767152119
339,847.466779661017,6610.203389830509,0.999480621526636,0.0004992490986884833
340,847.466779661017,6779.693220338983,0.9994806216017972,0.0004992490264402459
341,847.466779661017,6949.183050847458,0.9994806216715262,0.0004992489594136822
342,847.466779661017,7118.672881355932,0.9994806217363341,0.0004992488971174623
343,847.466779661017,7288.162711864406,0.9994806217966734,0.0004992488391167158
344,847.466779661017,7457.652542372882,0.9994806218529456,0.00049924878502542
345,847.466779661017,7627.142372881356,0.9994806219055082,0.0004992487344999615
346,847.466779661017,7796.6322033898305,0.9994806219546803,0.0004992486872336651
347,847.466779661017,7966.122033898305,0.9994806220007473,0.0004992486429521303
348,847.466779661017,8135.611864406779,0.9994806220439652,0.0004992486014092383
349,847.466779661017,8305.101694915254,0.9994806220845641,0.0004992485623837246
350,847.466779661017,8474.591525423728,0.9994806221227517,0.0004992485256762287
351,847.466779661017,8644.081355932203,0.9994806221587149,0.0004992484911067407
352,847.466779661017,8813.571186440679,0.9994806221926235,0.0004992484585123915
353,847.466779661017,8983.061016949152,0.9994806222246309,0.0004992484277455305
354,847.466779661017,9152.550847457627,0.9994806222548765,0.0004992483986720503
355,847.466779661017,9322.040677966103,0.9994806222834876,0.0004992483711699236
356,847.466779661017,9491.530508474576,0.9994806223105795,0.0004992483451279197
357,847.466779661017,9661.020338983051,0.9994806223362582,0.0004992483204444787
358,847.466779661017,9830.510169491525,0.9994806223606201,0.00049924829702672
359,847.466779661017,10000.0,0.9994806223837539,0.0004992482747895664
360,1016.9581355932203,0.1,8.601897486704146e-05,0.9611606552720388
361,1016.9581355932203,169.58983050847456,0.999478292424972,0.0005014879321520884
362,1016.9581355932203,339.07966101694916,0.9994800434167067,0.0004998048030079988
363,1016.9581355932203,508.5694915254237,0.999480365659859,0.0004994950489238113
364,1016.9581355932203,678.0593220338983,0.99948047830761,0.0004993867670233779
365,1016.9581355932203,847.5491525423729,0.9994805304250859,0.0004993366694467616
366,1016.9581355932203,1017.0389830508474,0.9994805587303416,0.0004993094612082064
367,1016.9581355932203,1186.5288135593219,0.9994805757958083,0.0004992930571419521
368,1016.9581355932203,1356.0186440677965,0.999480586871325,0.0004992824108753527
369,1016.9581355932203,1525.508474576271,0.9994805944644046,0.0004992751120780429
370,1016.9581355932203,1694.9983050847457,0.9994805998955748,0.0004992698914019033
371,1016.9581355932203,1864.4881355932202,0.9994806039139721,0.0004992660287443419
372,1016.9581355932203,2033.9779661016946,0.9994806069702659,0.0004992630909023053
373,1016.9581355932203,2203.4677966101694,0.9994806093487675,0.0004992608045834354
374,1016.9581355932203,2372.957627118644,0.9994806112360288,0.0004992589904660414
375,1016.9581355932203,2542.4474576271186,0.9994806127585715,0.0004992575269320239
376,1016.9581355932203,2711.937288135593,0.9994806140046595,0.0004992563291382453
377,1016.9581355932203,2881.4271186440674,0.999480615037386,0.0004992553364367077
378,1016.9581355932203,3050.916949152542,0.9994806159028208,0.000499254504543307
379,1016.9581355932203,3220.4067796610166,0.9994806166352384,0.0004992538005118412
380,1016.9581355932203,3389.8966101694914,0.9994806172605648,0.0004992531994209545
381,1016.9581355932203,3559.3864406779658,0.9994806177987043,0.000499252682137902
382,1016.9581355932203,3728.8762711864406,0.9994806182651429,0.0004992522337769595
383,1016.9581355932203,3898.366101694915,0.9994806186720747,0.0004992518426163832
