,eta,mu,K,epsilon,r2,mse
188,0.03,0.014642857142857143,40,1.1471428571428572,0.8495281823786202,0.1446516509645672
189,0.03,0.014642857142857143,40,1.4314285714285715,0.8495281823786202,0.1446516509645672
190,0.03,0.014642857142857143,40,1.715714285714286,0.8495281823786202,0.1446516509645672
191,0.03,0.014642857142857143,40,2.0,0.8495281823786202,0.1446516509645672
192,0.03,0.021714285714285714,1,0.01,0.8514413354873941,0.14281249755958553
193,0.03,0.021714285714285714,1,0.2942857142857143,0.8495281823786202,0.1446516509645672
194,0.03,0.021714285714285714,1,0.5785714285714286,0.8495281823786202,0.1446516509645672
195,0.03,0.021714285714285714,1,0.862857142857143,0.8495281823786202,0.1446516509645672
196,0.03,0.021714285714285714,1,1.1471428571428572,0.8495281823786202,0.1446516509645672
197,0.03,0.021714285714285714,1,1.4314285714285715,0.8495281823786202,0.1446516509645672
198,0.03,0.021714285714285714,1,1.715714285714286,0.8495281823786202,0.1446516509645672
199,0.03,0.021714285714285714,1,2.0,0.8495281823786202,0.1446516509645672
200,0.03,0.021714285714285714,6,0.01,0.7320655690759202,0.25757087537110407
201,0.03,0.021714285714285714,6,0.2942857142857143,0.8495281823786202,0.1446516509645672
202,0.03,0.021714285714285714,6,0.5785714285714286,0.8495281823786202,0.1446516509645672
203,0.03,0.021714285714285714,6,0.862857142857143,0.8495281823786202,0.1446516509645672
204,0.03,0.021714285714285714,6,1.1471428571428572,0.8495281823786202,0.1446516509645672
205,0.03,0.021714285714285714,6,1.4314285714285715,0.8495281823786202,0.1446516509645672
206,0.03,0.021714285714285714,6,1.715714285714286,0.8495281823786202,0.1446516509645672
207,0.03,0.021714285714285714,6,2.0,0.8495281823786202,0.1446516509645672
208,0.03,0.021714285714285714,12,0.01,0.7901003994150524,0.20178080016162359
209,0.03,0.021714285714285714,12,0.2942857142857143,0.8495281823786202,0.1446516509645672
210,0.03,0.021714285714285714,12,0.5785714285714286,0.8495281823786202,0.1446516509645672
211,0.03,0.021714285714285714,12,0.862857142857143,0.8495281823786202,0.1446516509645672
212,0.03,0.021714285714285714,12,1.1471428571428572,0.8495281823786202,0.1446516509645672
213,0.03,0.021714285714285714,12,1.4314285714285715,0.8495281823786202,0.1446516509645672
214,0.03,0.021714285714285714,12,1.715714285714286,0.8495281823786202,0.1446516509645672
215,0.03,0.021714285714285714,12,2.0,0.8495281823786202,0.1446516509645672
216,0.03,0.021714285714285714,17,0.01,0.8076777024000343,0.1848833775314287
217,0.03,0.021714285714285714,17,0.2942857142857143,0.8495281823786202,0.1446516509645672
218,0.03,0.021714285714285714,17,0.5785714285714286,0.8495281823786202,0.1446516509645672
219,0.03,0.021714285714285714,17,0.862857142857143,0.8495281823786202,0.1446516509645672
220,0.03,0.021714285714285714,17,1.1471428571428572,0.8495281823786202,0.1446516509645672
221,0.03,0.021714285714285714,17,1.4314285714285715,0.8495281823786202,0.1446516509645672
222,0.03,0.021714285714285714,17,1.715714285714286,0.8495281823786202,0.1446516509645672
223,0.03,0.021714285714285714,17,2.0,0.8495281823786202,0.1446516509645672
224,0.03,0.021714285714285714,23,0.01,0.4137911411748517,0.5635346244868137
225,0.03,0.021714285714285714,23,0.2942857142857143,0.8495281823786202,0.1446516509645672
226,0.03,0.021714285714285714,23,0.5785714285714286,0.8495281823786202,0.1446516509645672
227,0.03,0.021714285714285714,23,0.862857142857143,0.8495281823786202,0.1446516509645672
228,0.03,0.021714285714285714,23,1.1471428571428572,0.8495281823786202,0.1446516509645672
229,0.03,0.021714285714285714,23,1.4314285714285715,0.8495281823786202,0.1446516509645672
230,0.03,0.021714285714285714,23,1.715714285714286,0.8495281823786202,0.1446516509645672
231,0.03,0.021714285714285714,23,2.0,0.8495281823786202,0.1446516509645672
232,0.03,0.021714285714285714,28,0.01,0.4482172432977596,0.530440104947722
233,0.03,0.021714285714285714,28,0.2942857142857143,0.8495281823786202,0.1446516509645672
234,0.03,0.021714285714285714,28,0.5785714285714286,0.8495281823786202,0.1446516509645672
235,0.03,0.021714285714285714,28,0.862857142857143,0.8495281823786202,0.1446516509645672
236,0.03,0.021714285714285714,28,1.1471428571428572,0.8495281823786202,0.1446516509645672
237,0.03,0.021714285714285714,28,1.4314285714285715,0.8495281823786202,0.1446516509645672
238,0.03,0.021714285714285714,28,1.715714285714286,0.8495281823786202,0.1446516509645672
239,0.03,0.021714285714285714,28,2.0,0.8495281823786202,0.1446516509645672
240,0.03,0.021714285714285714,34,0.01,0.7520762005160521,0.23833424408416157
241,0.03,0.021714285714285714,34,0.2942857142857143,0.8495281823786202,0.1446516509645672
242,0.03,0.021714285714285714,34,0.5785714285714286,0.8495281823786202,0.1446516509645672
243,0.03,0.021714285714285714,34,0.862857142857143,0.8495281823786202,0.1446516509645672
244,0.03,0.021714285714285714,34,1.1471428571428572,0.8495281823786202,0.1446516509645672
245,0.03,0.021714285714285714,34,1.4314285714285715,0.8495281823786202,0.1446516509645672
246,0.03,0.021714285714285714,34,1.715714285714286,0.8495281823786202,0.1446516509645672
247,0.03,0.021714285714285714,34,2.0,0.8495281823786202,0.1446516509645672
248,0.03,0.021714285714285714,40,0.01,,
249,0.03,0.021714285714285714,40,0.2942857142857143,0.8495281823786202,0.1446516509645672
250,0.03,0.021714285714285714,40,0.5785714285714286,0.8495281823786202,0.1446516509645672
251,0.03,0.021714285714285714,40,0.862857142857143,0.8495281823786202,0.1446516509645672
252,0.03,0.021714285714285714,40,1.1471428571428572,0.8495281823786202,0.1446516509645672
253,0.03,0.021714285714285714,40,1.4314285714285715,0.8495281823786202,0.1446516509645672
254,0.03,0.021714285714285714,40,1.715714285714286,0.8495281823786202,0.1446516509645672
255,0.03,0.021714285714285714,40,2.0,0.8495281823786202,0.1446516509645672
256,0.03,0.028785714285714286,1,0.01,0.8513257361077377,0.1429236256191924
257,0.03,0.028785714285714286,1,0.2942857142857143,0.8495281823786202,0.1446516509645672
258,0.03,0.028785714285714286,1,0.5785714285714286,0.8495281823786202,0.1446516509645672
259,0.03,0.028785714285714286,1,0.862857142857143,0.8495281823786202,0.1446516509645672
260,0.03,0.028785714285714286,1,1.1471428571428572,0.8495281823786202,0.1446516509645672
261,0.03,0.028785714285714286,1,1.4314285714285715,0.8495281823786202,0.1446516509645672
262,0.03,0.028785714285714286,1,1.715714285714286,0.8495281823786202,0.1446516509645672
263,0.03,0.028785714285714286,1,2.0,0.8495281823786202,0.1446516509645672
264,0.03,0.028785714285714286,6,0.01,0.850334179137941,0.14387682971397794
265,0.03,0.028785714285714286,6,0.2942857142857143,0.8495281823786202,0.1446516509645672
266,0.03,0.028785714285714286,6,0.5785714285714286,0.8495281823786202,0.1446516509645672
267,0.03,0.028785714285714286,6,0.862857142857143,0.8495281823786202,0.1446516509645672
268,0.03,0.028785714285714286,6,1.1471428571428572,0.8495281823786202,0.1446516509645672
269,0.03,0.028785714285714286,6,1.4314285714285715,0.8495281823786202,0.1446516509645672
270,0.03,0.028785714285714286,6,1.715714285714286,0.8495281823786202,0.1446516509645672
271,0.03,0.028785714285714286,6,2.0,0.8495281823786202,0.1446516509645672
272,0.03,0.028785714285714286,12,0.01,0.8380156440312676,0.1557188906979751
273,0.03,0.028785714285714286,12,0.2942857142857143,0.8495281823786202,0.1446516509645672
274,0.03,0.028785714285714286,12,0.5785714285714286,0.8495281823786202,0.1446516509645672
275,0.03,0.028785714285714286,12,0.862857142857143,0.8495281823786202,0.1446516509645672
276,0.03,0.028785714285714286,12,1.1471428571428572,0.8495281823786202,0.1446516509645672
277,0.03,0.028785714285714286,12,1.4314285714285715,0.8495281823786202,0.1446516509645672
278,0.03,0.028785714285714286,12,1.715714285714286,0.8495281823786202,0.1446516509645672
279,0.03,0.028785714285714286,12,2.0,0.8495281823786202,0.1446516509645672
280,0.03,0.028785714285714286,17,0.01,0.6939492301998913,0.2942128953473358
281,0.03,0.028785714285714286,17,0.2942857142857143,0.8495281823786202,0.1446516509645672
282,0.03,0.028785714285714286,17,0.5785714285714286,0.8495281823786202,0.1446516509645672
283,0.03,0.028785714285714286,17,0.862857142857143,0.8495281823786202,0.1446516509645672
284,0.03,0.028785714285714286,17,1.1471428571428572,0.8495281823786202,0.1446516509645672
285,0.03,0.028785714285714286,17,1.4314285714285715,0.8495281823786202,0.1446516509645672
286,0.03,0.028785714285714286,17,1.715714285714286,0.8495281823786202,0.1446516509645672
287,0.03,0.028785714285714286,17,2.0,0.8495281823786202,0.1446516509645672
288,0.03,0.028785714285714286,23,0.01,0.3335554398012416,0.6406668533218274
289,0.03,0.028785714285714286,23,0.2942857142857143,0.8495281823786202,0.1446516509645672
290,0.03,0.028785714285714286,23,0.5785714285714286,0.8495281823786202,0.1446516509645672
291,0.03,0.028785714285714286,23,0.862857142857143,0.8495281823786202,0.1446516509645672
292,0.03,0.028785714285714286,23,1.1471428571428572,0.8495281823786202,0.1446516509645672
293,0.03,0.028785714285714286,23,1.4314285714285715,0.8495281823786202,0.1446516509645672
294,0.03,0.028785714285714286,23,1.715714285714286,0.8495281823786202,0.1446516509645672
295,0.03,0.028785714285714286,23,2.0,0.8495281823786202,0.1446516509645672
296,0.03,0.028785714285714286,28,0.01,0.5099338931324977,0.47111062098375267
297,0.03,0.028785714285714286,28,0.2942857142857143,0.8495281823786202,0.1446516509645672
298,0.03,0.028785714285714286,28,0.5785714285714286,0.8495281823786202,0.1446516509645672
299,0.03,0.028785714285714286,28,0.862857142857143,0.8495281823786202,0.1446516509645672
300,0.03,0.028785714285714286,28,1.1471428571428572,0.8495281823786202,0.1446516509645672
301,0.03,0.028785714285714286,28,1.4314285714285715,0.8495281823786202,0.1446516509645672
302,0.03,0.028785714285714286,28,1.715714285714286,0.8495281823786202,0.1446516509645672
303,0.03,0.028785714285714286,28,2.0,0.8495281823786202,0.1446516509645672
304,0.03,0.028785714285714286,34,0.01,0.6142515584566128,0.37082790524045317
305,0.03,0.028785714285714286,34,0.2942857142857143,0.8495281823786202,0.1446516509645672
306,0.03,0.028785714285714286,34,0.5785714285714286,0.8495281823786202,0.1446516509645672
307,0.03,0.028785714285714286,34,0.862857142857143,0.8495281823786202,0.1446516509645672
308,0.03,0.028785714285714286,34,1.1471428571428572,0.8495281823786202,0.1446516509645672
309,0.03,0.028785714285714286,34,1.4314285714285715,0.8495281823786202,0.1446516509645672
310,0.03,0.028785714285714286,34,1.715714285714286,0.8495281823786202,0.1446516509645672
311,0.03,0.028785714285714286,34,2.0,0.8495281823786202,0.1446516509645672
312,0.03,0.028785714285714286,40,0.01,0.7327262998340965,0.25693570131310367
313,0.03,0.028785714285714286,40,0.2942857142857143,0.8495281823786202,0.1446516509645672
314,0.03,0.028785714285714286,40,0.5785714285714286,0.8495281823786202,0.1446516509645672
315,0.03,0.028785714285714286,40,0.862857142857143,0.8495281823786202,0.1446516509645672
316,0.03,0.028785714285714286,40,1.1471428571428572,0.8495281823786202,0.1446516509645672
317,0.03,0.028785714285714286,40,1.4314285714285715,0.8495281823786202,0.1446516509645672
318,0.03,0.028785714285714286,40,1.715714285714286,0.8495281823786202,0.1446516509645672
319,0.03,0.028785714285714286,40,2.0,0.8495281823786202,0.1446516509645672
320,0.03,0.03585714285714286,1,0.01,0.8513965571698717,0.1428555438765598
321,0.03,0.03585714285714286,1,0.2942857142857143,0.8495281823786202,0.1446516509645672
322,0.03,0.03585714285714286,1,0.5785714285714286,0.8495281823786202,0.1446516509645672
323,0.03,0.03585714285714286,1,0.862857142857143,0.8495281823786202,0.1446516509645672
324,0.03,0.03585714285714286,1,1.1471428571428572,0.8495281823786202,0.1446516509645672
325,0.03,0.03585714285714286,1,1.4314285714285715,0.8495281823786202,0.1446516509645672
326,0.03,0.03585714285714286,1,1.715714285714286,0.8495281823786202,0.1446516509645672
327,0.03,0.03585714285714286,1,2.0,0.8495281823786202,0.1446516509645672
328,0.03,0.03585714285714286,6,0.01,0.8344581116500833,0.15913881969486582
329,0.03,0.03585714285714286,6,0.2942857142857143,0.8495281823786202,0.1446516509645672
330,0.03,0.03585714285714286,6,0.5785714285714286,0.8495281823786202,0.1446516509645672
331,0.03,0.03585714285714286,6,0.862857142857143,0.8495281823786202,0.1446516509645672
332,0.03,0.03585714285714286,6,1.1471428571428572,0.8495281823786202,0.1446516509645672
333,0.03,0.03585714285714286,6,1.4314285714285715,0.8495281823786202,0.1446516509645672
