,epsilon,sigma,r2,mse
293,677.9754237288136,8983.061016949152,0.9832412780039903,0.851387941374547
294,677.9754237288136,9152.550847457627,0.9832413729480616,0.8513831179615541
295,677.9754237288136,9322.040677966103,0.9832414627586092,0.8513785553453062
296,677.9754237288136,9491.530508474576,0.983241547799191,0.8513742350560928
297,677.9754237288136,9661.020338983051,0.9832416284017386,0.8513701402309009
298,677.9754237288136,9830.510169491525,0.9832417048698023,0.8513662554485508
299,677.9754237288136,10000.0,0.9832417774814151,0.8513625665842389
300,847.466779661017,0.1,-12.90191166509092,706.2543287328648
301,847.466779661017,169.58983050847456,0.9652664876172047,1.7645554124793337
302,847.466779661017,339.07966101694916,0.9809716464908169,0.9666912981662865
303,847.466779661017,508.5694915254237,0.9823526946296237,0.8965303555766407
304,847.466779661017,678.0593220338983,0.9827639252442207,0.8756387394692011
305,847.466779661017,847.5491525423729,0.982942810438305,0.8665508927246767
306,847.466779661017,1017.0389830508474,0.9830370635623125,0.8617625817045428
307,847.466779661017,1186.5288135593219,0.983092922263458,0.8589248101496766
308,847.466779661017,1356.0186440677965,0.9831287897082459,0.8571026479354236
309,847.466779661017,1525.508474576271,0.9831532056603283,0.8558622522068542
310,847.466779661017,1694.9983050847457,0.9831705835628695,0.8549794082362074
311,847.466779661017,1864.4881355932202,0.9831833948967461,0.8543285581786646
312,847.466779661017,2033.9779661016946,0.9831931126548387,0.8538348700526103
313,847.466779661017,2203.4677966101694,0.9832006596634348,0.853451461812188
314,847.466779661017,2372.957627118644,0.983206638230156,0.8531477346178169
315,847.466779661017,2542.4474576271186,0.9832114551534971,0.8529030220169368
316,847.466779661017,2711.937288135593,0.9832153932855974,0.8527029543636517
317,847.466779661017,2881.4271186440674,0.9832186542744341,0.8525372874009075
318,847.466779661017,3050.916949152542,0.9832213850355681,0.8523985574249109
319,847.466779661017,3220.4067796610166,0.9832236946700511,0.8522812218101616
320,847.466779661017,3389.8966101694914,0.9832256655776042,0.8521810944302433
321,847.466779661017,3559.3864406779658,0.9832273609358084,0.8520949656949031
322,847.466779661017,3728.8762711864406,0.9832288298432639,0.8520203412638256
323,847.466779661017,3898.366101694915,0.983230110925246,0.851955258869606
324,847.466779661017,4067.8559322033893,0.9832312349057974,0.8518981576486441
325,847.466779661017,4237.345762711864,0.9832322264716291,0.8518477834499169
326,847.466779661017,4406.835593220339,0.9832331056423087,0.8518031192258129
327,847.466779661017,4576.325423728814,0.9832338887907788,0.8517633331870004
328,847.466779661017,4745.815254237288,0.9832345894126296,0.8517277397213745
329,847.466779661017,4915.3050847457625,0.983235218712429,0.8516957696068964
330,847.466779661017,5084.794915254238,0.9832357860552093,0.8516669470748518
331,847.466779661017,5254.284745762712,0.9832362993174317,0.8516408719799258
332,847.466779661017,5423.774576271187,0.9832367651622227,0.8516172058174508
333,847.466779661017,5593.264406779661,0.9832371892570021,0.8515956606673343
334,847.466779661017,5762.754237288135,0.9832375764468844,0.8515759903847899
335,847.466779661017,5932.244067796611,0.9832379308938376,0.8515579835306888
336,847.466779661017,6101.733898305085,0.9832382561891176,0.8515414576596345
337,847.466779661017,6271.223728813559,0.9832385554446852,0.851526254675676
338,847.466779661017,6440.713559322034,0.9832388313679828,0.8515122370334943
339,847.466779661017,6610.203389830509,0.9832390863234429,0.8514992846135941
340,847.466779661017,6779.693220338983,0.9832393223833534,0.8514872921381949
341,847.466779661017,6949.183050847458,0.9832395413701348,0.8514761670234621
342,847.466779661017,7118.672881355932,0.9832397448916462,0.851465827585848
343,847.466779661017,7288.162711864406,0.9832399343708047,0.8514562015373468
344,847.466779661017,7457.652542372882,0.9832401110705418,0.8514472247176702
345,847.466779661017,7627.142372881356,0.9832402761149157,0.8514388400216447
346,847.466779661017,7796.6322033898305,0.983240430507044,0.8514309964882122
347,847.466779661017,7966.122033898305,0.9832405751443908,0.8514236485237915
348,847.466779661017,8135.611864406779,0.9832407108318462,0.8514167552378172
349,847.466779661017,8305.101694915254,0.9832408382929541,0.8514102798723143
350,847.466779661017,8474.591525423728,0.9832409581795836,0.851404189310596
351,847.466779661017,8644.081355932203,0.9832410710802837,0.8513984536527864
352,847.466779661017,8813.571186440679,0.9832411775275247,0.8513930458479779
353,847.466779661017,8983.061016949152,0.9832412780039903,0.851387941374547
354,847.466779661017,9152.550847457627,0.9832413729480616,0.8513831179615541
355,847.466779661017,9322.040677966103,0.9832414627586092,0.8513785553453062
356,847.466779661017,9491.530508474576,0.983241547799191,0.8513742350560928
357,847.466779661017,9661.020338983051,0.9832416284017386,0.8513701402309009
358,847.466779661017,9830.510169491525,0.9832417048698023,0.8513662554485508
359,847.466779661017,10000.0,0.9832417774814151,0.8513625665842389
360,1016.9581355932203,0.1,-12.90191166509092,706.2543287328648
361,1016.9581355932203,169.58983050847456,0.9652664876172047,1.7645554124793337
362,1016.9581355932203,339.07966101694916,0.9809716464908169,0.9666912981662865
363,1016.9581355932203,508.5694915254237,0.9823526946296237,0.8965303555766407
364,1016.9581355932203,678.0593220338983,0.9827639252442207,0.8756387394692011
365,1016.9581355932203,847.5491525423729,0.982942810438305,0.8665508927246767
366,1016.9581355932203,1017.0389830508474,0.9830370635623125,0.8617625817045428
367,1016.9581355932203,1186.5288135593219,0.983092922263458,0.8589248101496766
368,1016.9581355932203,1356.0186440677965,0.9831287897082459,0.8571026479354236
369,1016.9581355932203,1525.508474576271,0.9831532056603283,0.8558622522068542
370,1016.9581355932203,1694.9983050847457,0.9831705835628695,0.8549794082362074
371,1016.9581355932203,1864.4881355932202,0.9831833948967461,0.8543285581786646
372,1016.9581355932203,2033.9779661016946,0.9831931126548387,0.8538348700526103
373,1016.9581355932203,2203.4677966101694,0.9832006596634348,0.853451461812188
374,1016.9581355932203,2372.957627118644,0.983206638230156,0.8531477346178169
375,1016.9581355932203,2542.4474576271186,0.9832114551534971,0.8529030220169368
376,1016.9581355932203,2711.937288135593,0.9832153932855974,0.8527029543636517
377,1016.9581355932203,2881.4271186440674,0.9832186542744341,0.8525372874009075
378,1016.9581355932203,3050.916949152542,0.9832213850355681,0.8523985574249109
379,1016.9581355932203,3220.4067796610166,0.9832236946700511,0.8522812218101616
380,1016.9581355932203,3389.8966101694914,0.9832256655776042,0.8521810944302433
381,1016.9581355932203,3559.3864406779658,0.9832273609358084,0.8520949656949031
382,1016.9581355932203,3728.8762711864406,0.9832288298432639,0.8520203412638256
383,1016.9581355932203,3898.366101694915,0.983230110925246,0.851955258869606
384,1016.9581355932203,4067.8559322033893,0.9832312349057974,0.8518981576486441
385,1016.9581355932203,4237.345762711864,0.9832322264716291,0.8518477834499169
386,1016.9581355932203,4406.835593220339,0.9832331056423087,0.8518031192258129
387,1016.9581355932203,4576.325423728814,0.9832338887907788,0.8517633331870004
388,1016.9581355932203,4745.815254237288,0.9832345894126296,0.8517277397213745
389,1016.9581355932203,4915.3050847457625,0.983235218712429,0.8516957696068964
390,1016.9581355932203,5084.794915254238,0.9832357860552093,0.8516669470748518
391,1016.9581355932203,5254.284745762712,0.9832362993174317,0.8516408719799258
392,1016.9581355932203,5423.774576271187,0.9832367651622227,0.8516172058174508
393,1016.9581355932203,5593.264406779661,0.9832371892570021,0.8515956606673343
394,1016.9581355932203,5762.754237288135,0.9832375764468844,0.8515759903847899
