,epsilon,sigma,r2,mse
2025,5593.224745762712,7627.142372881356,0.03878302897842911,16610693971.94669
2026,5593.224745762712,7796.6322033898305,0.040567223381380635,16579861487.598864
2027,5593.224745762712,7966.122033898305,0.04238914957384721,16548376963.984623
2028,5593.224745762712,8135.611864406779,0.04424886598489197,16516239391.397198
2029,5593.224745762712,8305.101694915254,0.046146428919364935,16483447796.838125
2030,5593.224745762712,8474.591525423728,0.04808189203738866,16450001253.012213
2031,5593.224745762712,8644.081355932203,0.050055305873829226,16415898886.63152
2032,5593.224745762712,8813.571186440679,0.05206671745670577,16381139885.009562
2033,5593.224745762712,8983.061016949152,0.05411617005271918,16345723500.45883
2034,5593.224745762712,9152.550847457627,0.05620370303233624,16309649052.622238
2035,5593.224745762712,9322.040677966103,0.05832935181442067,16272915929.429956
2036,5593.224745762712,9491.530508474576,0.06049314782679682,16235523587.780912
2037,5593.224745762712,9661.020338983051,0.06269511840707143,16197471555.256664
2038,5593.224745762712,9830.510169491525,0.06493528656772674,16158759434.180819
2039,5593.224745762712,10000.0,0.06721367055920124,16119386909.169382
2040,5762.716101694916,0.1,-1.4895159843764105e-05,17281157003.745564
2041,5762.716101694916,169.58983050847456,-1.4194378209708702e-05,17281144893.608505
2042,5762.716101694916,339.07966101694916,-7.295456433187297e-06,17281025674.033924
2043,5762.716101694916,508.5694915254237,1.2491111845869263e-05,17280683744.334026
2044,5762.716101694916,678.0593220338983,5.078757153831326e-05,17280021947.058968
2045,5762.716101694916,847.5491525423729,0.00011272007541085483,17278951697.67745
2046,5762.716101694916,1017.0389830508474,0.0002042822581647119,17277369420.78994
2047,5762.716101694916,1186.5288135593219,0.0003313326335951938,17275173876.007732
2048,5762.716101694916,1356.0186440677965,0.000498097880674675,17272292022.51585
2049,5762.716101694916,1525.508474576271,0.000706259604552284,17268694800.664547
2050,5762.716101694916,1694.9983050847457,0.0009581135255563034,17264342538.34131
2051,5762.716101694916,1864.4881355932202,0.0012552335859578045,17259208036.407776
2052,5762.716101694916,2033.9779661016946,0.0016000659413898388,17253249023.094036
2053,5762.716101694916,2203.4677966101694,0.001995888499243037,17246408853.211575
2054,5762.716101694916,2372.957627118644,0.0024455968643672943,17238637488.10369
2055,5762.716101694916,2542.4474576271186,0.0029509967214473853,17229903723.914635
2056,5762.716101694916,2711.937288135593,0.0035125513739249214,17220199554.344143
2057,5762.716101694916,2881.4271186440674,0.004129489593600488,17209538306.9093
2058,5762.716101694916,3050.916949152542,0.004800165050753313,17197948431.66873
2059,5762.716101694916,3220.4067796610166,0.005522485017419254,17185466092.84427
2060,5762.716101694916,3389.8966101694914,0.006294263726008276,17172129062.466194
2061,5762.716101694916,3559.3864406779658,0.007113443163244471,17157972904.855305
2062,5762.716101694916,3728.8762711864406,0.007978193450472681,17143029241.960926
2063,5762.716101694916,3898.366101694915,0.008886935228047732,17127325366.538525
2064,5762.716101694916,4067.8559322033893,0.00983832512148819,17110884493.307638
2065,5762.716101694916,4237.345762711864,0.010831230056705832,17093726202.807827
2066,5762.716101694916,4406.835593220339,0.01186470133410078,17075866889.421633
2067,5762.716101694916,4576.325423728814,0.012937950955238753,17057320170.470879
2068,5762.716101694916,4745.815254237288,0.014050330082318818,17038097258.456465
2069,5762.716101694916,4915.3050847457625,0.015201309645011318,17018207296.189642
2070,5762.716101694916,5084.794915254238,0.016390463548417333,16997657646.973576
2071,5762.716101694916,5254.284745762712,0.017617454767171026,16976454134.909777
2072,5762.716101694916,5423.774576271187,0.018882024013110676,16954601240.730938
2073,5762.716101694916,5593.264406779661,0.02018398013969891,16932102267.62118
2074,5762.716101694916,5762.754237288135,0.021523191315145906,16908959493.752424
2075,5762.716101694916,5932.244067796611,0.02289957626607153,16885174323.601797
2076,5762.716101694916,6101.733898305085,0.024313095367742066,16860747441.920341
2077,5762.716101694916,6271.223728813559,0.025763741800561957,16835678966.556807
2078,5762.716101694916,6440.713559322034,0.02725153324882501,16809968591.910683
2079,5762.716101694916,6610.203389830509,0.028776504644979606,16783615714.317837
2080,5762.716101694916,6779.693220338983,0.030338702310784282,16756619533.296614
2081,5762.716101694916,6949.183050847458,0.031938179609063755,16728979126.689394
2082,5762.716101694916,7118.672881355932,0.033574993987990465,16700693501.74008
2083,5762.716101694916,7288.162711864406,0.035249205136292705,16671761626.973745
2084,5762.716101694916,7457.652542372882,0.036960873897265434,16642182450.963524
2085,5762.716101694916,7627.142372881356,0.03871006160473345,16611954913.805746
2086,5762.716101694916,7796.6322033898305,0.04049682957857392,16581077955.837769
2087,5762.716101694916,7966.122033898305,0.04232123861814563,16549550526.39198
2088,5762.716101694916,8135.611864406779,0.0441833484297921,16517371593.689047
2089,5762.716101694916,8305.101694915254,0.04608321699963436,16484540155.676638
2090,5762.716101694916,8474.591525423728,0.04802089996601022,16451055250.874222
2091,5762.716101694916,8644.081355932203,0.049996450057408603,16416915968.086077
2092,5762.716101694916,8813.571186440679,0.05200991664816634,16382121454.079245
2093,5762.716101694916,8983.061016949152,0.054061345455233445,16346670918.8237
2094,5762.716101694916,9152.550847457627,0.05615077836494331,16310563638.485924
2095,5762.716101694916,9322.040677966103,0.0582782533472731,16273798956.910551
2096,5762.716101694916,9491.530508474576,0.06044380439218544,16236376286.72045
2097,5762.716101694916,9661.020338983051,0.0626474613910808,16198295111.36533
2098,5762.716101694916,9830.510169491525,0.06488924988640565,16159554989.448738
2099,5762.716101694916,10000.0,0.06716919062241167,16120155562.491346
2100,5932.207457627119,0.1,-1.4895159843764105e-05,17281157003.745564
2101,5932.207457627119,169.58983050847456,-1.4186647512293149e-05,17281144760.0151
2102,5932.207457627119,339.07966101694916,-7.72175151597665e-06,17281033040.796448
2103,5932.207457627119,508.5694915254237,1.0816419844350555e-05,17280712684.518368
2104,5932.207457627119,678.0593220338983,4.7192725999511964e-05,17280084069.22381
2105,5932.207457627119,847.5491525423729,0.00010660703707976449,17279057336.479107
2106,5932.207457627119,1017.0389830508474,0.00019506499460064664,17277528703.396194
2107,5932.207457627119,1186.5288135593219,0.000318471216487648,17275396132.865505
2108,5932.207457627119,1356.0186440677965,0.0004813137720767191,17272582067.01144
2109,5932.207457627119,1525.508474576271,0.0006854091333888812,17269055115.563374
2110,5932.207457627119,1694.9983050847457,0.0009327994997928579,17264779987.47905
2111,5932.207457627119,1864.4881355932202,0.001224792016272569,17259734094.117233
2112,5932.207457627119,2033.9779661016946,0.0015637908565395708,17253875889.19339
2113,5932.207457627119,2203.4677966101694,0.0019532093838382503,17247146386.719986
2114,5932.207457627119,2372.957627118644,0.002396213545169612,17239490876.28476
2115,5932.207457627119,2542.4474576271186,0.0028949636298328807,17230872026.145214
2116,5932.207457627119,2711.937288135593,0.0034502743207402986,17221275757.847733
2117,5932.207457627119,2881.4271186440674,0.004061646286725673,17210710700.284073
2118,5932.207457627119,3050.916949152542,0.004727593654495266,17199202530.681442
2119,5932.207457627119,3220.4067796610166,0.005446080608463411,17186786429.764584
2120,5932.207457627119,3389.8966101694914,0.006214902888272977,17173500489.135424
2121,5932.207457627119,3559.3864406779658,0.007031939663235787,17159381358.656166
2122,5932.207457627119,3728.8762711864406,0.007895278480751333,17144462087.228182
2123,5932.207457627119,3898.366101694915,0.008803253163098268,17128771467.901403
2124,5932.207457627119,4067.8559322033893,0.009754437117200254,17112334153.487549
2125,5932.207457627119,4237.345762711864,0.010747620496616705,17095171051.221495
2126,5932.207457627119,4406.835593220339,0.011781784554786068,17077299765.960289
2127,5932.207457627119,4576.325423728814,0.01285607732181493,17058735020.510126
2128,5932.207457627119,4745.815254237288,0.013969791350359806,17039489040.197521
2129,5932.207457627119,4915.3050847457625,0.015122343868795629,17019571895.840418
2130,5932.207457627119,5084.794915254238,0.01631325982069287,16998991796.84128
2131,5932.207457627119,5254.284745762712,0.01754215797838654,16977755331.157112
2132,5932.207457627119,5423.774576271187,0.01880873969825625,16955867659.618338
2133,5932.207457627119,5593.264406779661,0.020112779382973622,16933332680.749733
2134,5932.207457627119,5762.754237288135,0.021454115619699787,16910153183.910366
2135,5932.207457627119,5932.244067796611,0.02283264226692361,16886331003.321033
2136,5932.207457627119,6101.733898305085,0.024248299264577833,16861867176.873722
2137,5932.207457627119,6271.223728813559,0.025701063405906166,16836762105.602066
2138,5932.207457627119,6440.713559322034,0.02719093957830454,16811015705.047462
2139,5932.207457627119,6610.203389830509,0.02871795301256408,16784627539.199144
2140,5932.207457627119,6779.693220338983,0.030282142926657984,16757596930.33525
2141,5932.207457627119,6949.183050847458,0.031883557706505083,16729923042.30358
2142,5932.207457627119,7118.672881355932,0.03352225152585997,16701604938.932917
2143,5932.207457627119,7288.162711864406,0.035198282134986325,16672641622.246752
2144,5932.207457627119,7457.652542372882,0.036911709469361065,16643032056.506128
2145,5932.207457627119,7627.142372881356,0.03866259473896305,16612775183.947544
2146,5932.207457627119,7796.6322033898305,0.04045099972936994,16581869936.860636
2147,5932.207457627119,7966.122033898305,0.04227698614477027,16550315248.941515
2148,5932.207457627119,8135.611864406779,0.044140614920485266,16518110067.173018
2149,5932.207457627119,8305.101694915254,0.04604194550826346,16485253364.175442
2150,5932.207457627119,8474.591525423728,0.04798103518194241,16451744150.205353
2151,5932.207457627119,8644.081355932203,0.04995793842388696,16417581483.758472
2152,5932.207457627119,8813.571186440679,0.05197270644035257,16382764479.944643
2153,5932.207457627119,8983.061016949152,0.054025386826077715,16347292316.283964
2154,5932.207457627119,9152.550847457627,0.056116023364947254,16311164236.151522
2155,5932.207457627119,9322.040677966103,0.05824465592280337,16274379550.629696
2156,5932.207457627119,9491.530508474576,0.060411320366067556,16236937639.914461
2157,5932.207457627119,9661.020338983051,0.06261604842860546,16198837955.616066
2158,5932.207457627119,9830.510169491525,0.06485886744948377,16160080025.29085
2159,5932.207457627119,10000.0,0.06713979991433561,16120663460.366838
2160,6101.698813559322,0.1,-1.4895159843764105e-05,17281157003.745564
2161,6101.698813559322,169.58983050847456,-1.4195841357089733e-05,17281144918.89301
2162,6101.698813559322,339.07966101694916,-7.860136405524187e-06,17281035432.21183
2163,6101.698813559322,508.5694915254237,1.0505430265039806e-05,17280718058.698063
2164,6101.698813559322,678.0593220338983,4.661496355873318e-05,17280094053.478542
2165,6101.698813559322,847.5491525423729,0.00010558618787914753,17279074977.671654
2166,6101.698813559322,1017.0389830508474,0.00019330995094768433,17277559032.12936
2167,6101.698813559322,1186.5288135593219,0.0003156566078353906,17275444771.835045
2168,6101.698813559322,1356.0186440677965,0.00047737237498746143,17272650177.89883
2169,6101.698813559322,1525.508474576271,0.0006803656265294,17269142271.899055
2170,6101.698813559322,1694.9983050847457,0.0009261857163415099,17264894279.60686
2171,6101.698813559322,1864.4881355932202,0.0012154438857479022,17259895638.222298
2172,6101.698813559322,2033.9779661016946,0.0015500753587799343,17254112905.333164
2173,6101.698813559322,2203.4677966101694,0.0019333694775329757,17247489238.148964
2174,6101.698813559322,2372.957627118644,0.002368692834876396,17239966458.916313
2175,6101.698813559322,2542.4474576271186,0.002858659599050295,17231499392.456314
2176,6101.698813559322,2711.937288135593,0.003404675301831417,17222063749.915447
2177,6101.698813559322,2881.4271186440674,0.004006833360233331,17211657916.96368
2178,6101.698813559322,3050.916949152542,0.0046641363085563325,17200299130.70562
2179,6101.698813559322,3220.4067796610166,0.005374882130156022,17188016803.520027
2180,6101.698813559322,3389.8966101694914,0.0061370471021811035,17174845907.158314
2181,6101.698813559322,3559.3864406779658,0.0069485688576652604,17160822081.176964
2182,6101.698813559322,3728.8762711864406,0.007807510657803607,17145978794.164827
2183,6101.698813559322,3898.366101694915,0.008712133631608054,17130346095.376865
2184,6101.698813559322,4067.8559322033893,0.00966091480593767,17113950303.159023
2185,6101.698813559322,4237.345762711864,0.010652539786213167,17096814131.432062
2186,6101.698813559322,4406.835593220339,0.01168588578782881,17078956982.92403
2187,6101.698813559322,4576.325423728814,0.012760001643079999,17060395294.668537
2188,6101.698813559322,4745.815254237288,0.013874087437352522,17041142889.909718
2189,6101.698813559322,4915.3050847457625,0.015027475334474127,17021211309.457415
2190,6101.698813559322,5084.794915254238,0.01621961275072914,17000610102.455343
2191,6101.698813559322,5254.284745762712,0.017450048395306395,16979347067.614702
2192,6101.698813559322,5423.774576271187,0.01871842087789133,16957428450.085234
2193,6101.698813559322,5593.264406779661,0.0200244489844843,16934859109.497831
2194,6101.698813559322,5762.754237288135,0.021367922585257992,16911642677.084946
2195,6101.698813559322,5932.244067796611,0.022748693430167166,16887781714.740723
2196,6101.698813559322,6101.733898305085,0.02416666559274039,16863277880.160889
2197,6101.698813559322,6271.223728813559,0.025621785796032026,16838132094.018986
2198,6101.698813559322,6440.713559322034,0.02711403413545166,16812344700.28425
2199,6101.698813559322,6610.203389830509,0.0286434157562252,16785915610.042543
2200,6101.698813559322,6779.693220338983,0.03020995389724712,16758844421.704865
2201,6101.698813559322,6949.183050847458,0.03181368447195987,16731130514.654621
2202,6101.698813559322,7118.672881355932,0.03345465211464227,16702773117.571323
2203,6101.698813559322,7288.162711864406,0.035132907442649186,16673771355.74154
2204,6101.698813559322,7457.652542372882,0.03684850519961291,16644124283.146063
2205,6101.698813559322,7627.142372881356,0.03860150294664,16613830905.077183
2206,6101.698813559322,7796.6322033898305,0.04039196003288126,16582890195.928188
2207,6101.698813559322,7966.122033898305,0.04221993667107016,16551301115.168875
2208,6101.698813559322,8135.611864406779,0.044085493038188206,16519062622.886866
2209,6101.698813559322,8305.101694915254,0.04598868839577064,16486173694.989523
2210,6101.698813559322,8474.591525423728,0.04792958026858318,16452633337.397142
2211,6101.698813559322,8644.081355932203,0.049908223733922785,16418440598.324486
2212,6101.698813559322,8813.571186440679,0.051924670862660394,16383594577.940065
2213,6101.698813559322,8983.061016949152,0.05397897032658561,16348094435.151564
2214,6101.698813559322,9152.550847457627,0.056071167154405854,16311939391.822412
2215,6101.698813559322,9322.040677966103,0.05820130258907996,16275128735.237183
2216,6101.698813559322,9491.530508474576,0.060369413977668374,16237661820.005068
2217,6101.698813559322,9661.020338983051,0.06257553461436283,16199538070.772488
2218,6101.698813559322,9830.510169491525,0.064819693458109,16160756987.102806
2219,6101.698813559322,10000.0,0.06710191465669468,16121318151.700525
2220,6271.190169491526,0.1,-1.4895159843764105e-05,17281157003.745564
