,eta,mu,K,epsilon,r2,mse
105,0.03,0.007571428571428571,28,0.2942857142857143,0.9968838594270422,0.22751978439909218
106,0.03,0.007571428571428571,28,0.5785714285714286,0.9968630766189176,0.22903720632309846
107,0.03,0.007571428571428571,28,0.862857142857143,0.9957308054758109,0.311708087282882
108,0.03,0.007571428571428571,28,1.1471428571428572,0.9957308054758109,0.311708087282882
109,0.03,0.007571428571428571,28,1.4314285714285715,0.9957308054758109,0.311708087282882
110,0.03,0.007571428571428571,28,1.715714285714286,0.9957308054758109,0.311708087282882
111,0.03,0.007571428571428571,28,2.0,0.9957308054758109,0.311708087282882
112,0.03,0.007571428571428571,34,0.01,0.998273902280438,0.12602813378015296
113,0.03,0.007571428571428571,34,0.2942857142857143,0.9968838594270422,0.22751978439909218
114,0.03,0.007571428571428571,34,0.5785714285714286,0.9968630766189176,0.22903720632309846
115,0.03,0.007571428571428571,34,0.862857142857143,0.9957308054758109,0.311708087282882
116,0.03,0.007571428571428571,34,1.1471428571428572,0.9957308054758109,0.311708087282882
117,0.03,0.007571428571428571,34,1.4314285714285715,0.9957308054758109,0.311708087282882
118,0.03,0.007571428571428571,34,1.715714285714286,0.9957308054758109,0.311708087282882
119,0.03,0.007571428571428571,34,2.0,0.9957308054758109,0.311708087282882
120,0.03,0.007571428571428571,40,0.01,0.9982734297072294,0.12606263792142416
121,0.03,0.007571428571428571,40,0.2942857142857143,0.9968838594270422,0.22751978439909218
122,0.03,0.007571428571428571,40,0.5785714285714286,0.9968630766189176,0.22903720632309846
123,0.03,0.007571428571428571,40,0.862857142857143,0.9957308054758109,0.311708087282882
124,0.03,0.007571428571428571,40,1.1471428571428572,0.9957308054758109,0.311708087282882
125,0.03,0.007571428571428571,40,1.4314285714285715,0.9957308054758109,0.311708087282882
126,0.03,0.007571428571428571,40,1.715714285714286,0.9957308054758109,0.311708087282882
127,0.03,0.007571428571428571,40,2.0,0.9957308054758109,0.311708087282882
128,0.03,0.014642857142857143,1,0.01,0.9982715512906017,0.126199787365143
129,0.03,0.014642857142857143,1,0.2942857142857143,0.9974325946068437,0.1874548043772932
130,0.03,0.014642857142857143,1,0.5785714285714286,0.9970122096557313,0.21814850743798203
131,0.03,0.014642857142857143,1,0.862857142857143,0.9957308054758109,0.311708087282882
132,0.03,0.014642857142857143,1,1.1471428571428572,0.9957308054758109,0.311708087282882
133,0.03,0.014642857142857143,1,1.4314285714285715,0.9957308054758109,0.311708087282882
134,0.03,0.014642857142857143,1,1.715714285714286,0.9957308054758109,0.311708087282882
135,0.03,0.014642857142857143,1,2.0,0.9957308054758109,0.311708087282882
136,0.03,0.014642857142857143,6,0.01,0.9982741118468238,0.1260128326415219
137,0.03,0.014642857142857143,6,0.2942857142857143,0.9977592800869363,0.16360241124651886
138,0.03,0.014642857142857143,6,0.5785714285714286,0.9968630766189176,0.22903720632309846
139,0.03,0.014642857142857143,6,0.862857142857143,0.9957308054758109,0.311708087282882
140,0.03,0.014642857142857143,6,1.1471428571428572,0.9957308054758109,0.311708087282882
141,0.03,0.014642857142857143,6,1.4314285714285715,0.9957308054758109,0.311708087282882
142,0.03,0.014642857142857143,6,1.715714285714286,0.9957308054758109,0.311708087282882
143,0.03,0.014642857142857143,6,2.0,0.9957308054758109,0.311708087282882
144,0.03,0.014642857142857143,12,0.01,0.9982743640996278,0.12599441482556462
145,0.03,0.014642857142857143,12,0.2942857142857143,0.9968838594270422,0.22751978439909218
146,0.03,0.014642857142857143,12,0.5785714285714286,0.9968630766189176,0.22903720632309846
147,0.03,0.014642857142857143,12,0.862857142857143,0.9957308054758109,0.311708087282882
148,0.03,0.014642857142857143,12,1.1471428571428572,0.9957308054758109,0.311708087282882
149,0.03,0.014642857142857143,12,1.4314285714285715,0.9957308054758109,0.311708087282882
150,0.03,0.014642857142857143,12,1.715714285714286,0.9957308054758109,0.311708087282882
151,0.03,0.014642857142857143,12,2.0,0.9957308054758109,0.311708087282882
152,0.03,0.014642857142857143,17,0.01,0.998274556165664,0.12598039144563833
153,0.03,0.014642857142857143,17,0.2942857142857143,0.9968838594270422,0.22751978439909218
154,0.03,0.014642857142857143,17,0.5785714285714286,0.9968630766189176,0.22903720632309846
155,0.03,0.014642857142857143,17,0.862857142857143,0.9957308054758109,0.311708087282882
156,0.03,0.014642857142857143,17,1.1471428571428572,0.9957308054758109,0.311708087282882
157,0.03,0.014642857142857143,17,1.4314285714285715,0.9957308054758109,0.311708087282882
158,0.03,0.014642857142857143,17,1.715714285714286,0.9957308054758109,0.311708087282882
159,0.03,0.014642857142857143,17,2.0,0.9957308054758109,0.311708087282882
160,0.03,0.014642857142857143,23,0.01,0.9982744706463107,0.12598663549797343
161,0.03,0.014642857142857143,23,0.2942857142857143,0.9968838594270422,0.22751978439909218
162,0.03,0.014642857142857143,23,0.5785714285714286,0.9968630766189176,0.22903720632309846
163,0.03,0.014642857142857143,23,0.862857142857143,0.9957308054758109,0.311708087282882
164,0.03,0.014642857142857143,23,1.1471428571428572,0.9957308054758109,0.311708087282882
165,0.03,0.014642857142857143,23,1.4314285714285715,0.9957308054758109,0.311708087282882
166,0.03,0.014642857142857143,23,1.715714285714286,0.9957308054758109,0.311708087282882
167,0.03,0.014642857142857143,23,2.0,0.9957308054758109,0.311708087282882
168,0.03,0.014642857142857143,28,0.01,0.9982742582565289,0.12600214278213767
169,0.03,0.014642857142857143,28,0.2942857142857143,0.9968838594270422,0.22751978439909218
170,0.03,0.014642857142857143,28,0.5785714285714286,0.9968630766189176,0.22903720632309846
171,0.03,0.014642857142857143,28,0.862857142857143,0.9957308054758109,0.311708087282882
172,0.03,0.014642857142857143,28,1.1471428571428572,0.9957308054758109,0.311708087282882
173,0.03,0.014642857142857143,28,1.4314285714285715,0.9957308054758109,0.311708087282882
174,0.03,0.014642857142857143,28,1.715714285714286,0.9957308054758109,0.311708087282882
175,0.03,0.014642857142857143,28,2.0,0.9957308054758109,0.311708087282882
176,0.03,0.014642857142857143,34,0.01,0.9982739581010261,0.1260240581334133
177,0.03,0.014642857142857143,34,0.2942857142857143,0.9968838594270422,0.22751978439909218
178,0.03,0.014642857142857143,34,0.5785714285714286,0.9968630766189176,0.22903720632309846
179,0.03,0.014642857142857143,34,0.862857142857143,0.9957308054758109,0.311708087282882
180,0.03,0.014642857142857143,34,1.1471428571428572,0.9957308054758109,0.311708087282882
181,0.03,0.014642857142857143,34,1.4314285714285715,0.9957308054758109,0.311708087282882
182,0.03,0.014642857142857143,34,1.715714285714286,0.9957308054758109,0.311708087282882
183,0.03,0.014642857142857143,34,2.0,0.9957308054758109,0.311708087282882
184,0.03,0.014642857142857143,40,0.01,0.9982734079840535,0.12606422400272013
185,0.03,0.014642857142857143,40,0.2942857142857143,0.9968838594270422,0.22751978439909218
186,0.03,0.014642857142857143,40,0.5785714285714286,0.9968630766189176,0.22903720632309846
187,0.03,0.014642857142857143,40,0.862857142857143,0.9957308054758109,0.311708087282882
188,0.03,0.014642857142857143,40,1.1471428571428572,0.9957308054758109,0.311708087282882
189,0.03,0.014642857142857143,40,1.4314285714285715,0.9957308054758109,0.311708087282882
190,0.03,0.014642857142857143,40,1.715714285714286,0.9957308054758109,0.311708087282882
191,0.03,0.014642857142857143,40,2.0,0.9957308054758109,0.311708087282882
192,0.03,0.021714285714285714,1,0.01,0.9982720600758281,0.12616263926405666
193,0.03,0.021714285714285714,1,0.2942857142857143,0.9976223352815548,0.17360120682889857
194,0.03,0.021714285714285714,1,0.5785714285714286,0.9970788863451356,0.21328022064457772
195,0.03,0.021714285714285714,1,0.862857142857143,0.9957308054758109,0.311708087282882
196,0.03,0.021714285714285714,1,1.1471428571428572,0.9957308054758109,0.311708087282882
197,0.03,0.021714285714285714,1,1.4314285714285715,0.9957308054758109,0.311708087282882
198,0.03,0.021714285714285714,1,1.715714285714286,0.9957308054758109,0.311708087282882
199,0.03,0.021714285714285714,1,2.0,0.9957308054758109,0.311708087282882
200,0.03,0.021714285714285714,6,0.01,0.9982744488200093,0.12598822910881352
201,0.03,0.021714285714285714,6,0.2942857142857143,0.9979175028197053,0.15205004343646308
202,0.03,0.021714285714285714,6,0.5785714285714286,0.9968630766189176,0.22903720632309846
203,0.03,0.021714285714285714,6,0.862857142857143,0.9957308054758109,0.311708087282882
204,0.03,0.021714285714285714,6,1.1471428571428572,0.9957308054758109,0.311708087282882
205,0.03,0.021714285714285714,6,1.4314285714285715,0.9957308054758109,0.311708087282882
206,0.03,0.021714285714285714,6,1.715714285714286,0.9957308054758109,0.311708087282882
207,0.03,0.021714285714285714,6,2.0,0.9957308054758109,0.311708087282882
208,0.03,0.021714285714285714,12,0.01,0.9982743785935233,0.1259933565780587
209,0.03,0.021714285714285714,12,0.2942857142857143,0.9968838594270422,0.22751978439909218
210,0.03,0.021714285714285714,12,0.5785714285714286,0.9968630766189176,0.22903720632309846
211,0.03,0.021714285714285714,12,0.862857142857143,0.9957308054758109,0.311708087282882
212,0.03,0.021714285714285714,12,1.1471428571428572,0.9957308054758109,0.311708087282882
213,0.03,0.021714285714285714,12,1.4314285714285715,0.9957308054758109,0.311708087282882
214,0.03,0.021714285714285714,12,1.715714285714286,0.9957308054758109,0.311708087282882
215,0.03,0.021714285714285714,12,2.0,0.9957308054758109,0.311708087282882
216,0.03,0.021714285714285714,17,0.01,0.9982745777064483,0.12597881868134855
217,0.03,0.021714285714285714,17,0.2942857142857143,0.9968838594270422,0.22751978439909218
218,0.03,0.021714285714285714,17,0.5785714285714286,0.9968630766189176,0.22903720632309846
219,0.03,0.021714285714285714,17,0.862857142857143,0.9957308054758109,0.311708087282882
220,0.03,0.021714285714285714,17,1.1471428571428572,0.9957308054758109,0.311708087282882
221,0.03,0.021714285714285714,17,1.4314285714285715,0.9957308054758109,0.311708087282882
222,0.03,0.021714285714285714,17,1.715714285714286,0.9957308054758109,0.311708087282882
223,0.03,0.021714285714285714,17,2.0,0.9957308054758109,0.311708087282882
224,0.03,0.021714285714285714,23,0.01,0.9982744787193303,0.12598604605997019
225,0.03,0.021714285714285714,23,0.2942857142857143,0.9968838594270422,0.22751978439909218
226,0.03,0.021714285714285714,23,0.5785714285714286,0.9968630766189176,0.22903720632309846
227,0.03,0.021714285714285714,23,0.862857142857143,0.9957308054758109,0.311708087282882
228,0.03,0.021714285714285714,23,1.1471428571428572,0.9957308054758109,0.311708087282882
229,0.03,0.021714285714285714,23,1.4314285714285715,0.9957308054758109,0.311708087282882
230,0.03,0.021714285714285714,23,1.715714285714286,0.9957308054758109,0.311708087282882
231,0.03,0.021714285714285714,23,2.0,0.9957308054758109,0.311708087282882
232,0.03,0.021714285714285714,28,0.01,0.9982742358424582,0.12600377930796317
233,0.03,0.021714285714285714,28,0.2942857142857143,0.9968838594270422,0.22751978439909218
234,0.03,0.021714285714285714,28,0.5785714285714286,0.9968630766189176,0.22903720632309846
235,0.03,0.021714285714285714,28,0.862857142857143,0.9957308054758109,0.311708087282882
236,0.03,0.021714285714285714,28,1.1471428571428572,0.9957308054758109,0.311708087282882
237,0.03,0.021714285714285714,28,1.4314285714285715,0.9957308054758109,0.311708087282882
238,0.03,0.021714285714285714,28,1.715714285714286,0.9957308054758109,0.311708087282882
239,0.03,0.021714285714285714,28,2.0,0.9957308054758109,0.311708087282882
240,0.03,0.021714285714285714,34,0.01,0.9982739870009353,0.12602194805495567
241,0.03,0.021714285714285714,34,0.2942857142857143,0.9968838594270422,0.22751978439909218
242,0.03,0.021714285714285714,34,0.5785714285714286,0.9968630766189176,0.22903720632309846
243,0.03,0.021714285714285714,34,0.862857142857143,0.9957308054758109,0.311708087282882
244,0.03,0.021714285714285714,34,1.1471428571428572,0.9957308054758109,0.311708087282882
245,0.03,0.021714285714285714,34,1.4314285714285715,0.9957308054758109,0.311708087282882
246,0.03,0.021714285714285714,34,1.715714285714286,0.9957308054758109,0.311708087282882
247,0.03,0.021714285714285714,34,2.0,0.9957308054758109,0.311708087282882
248,0.03,0.021714285714285714,40,0.01,0.9982734351801459,0.12606223832559332
249,0.03,0.021714285714285714,40,0.2942857142857143,0.9968838594270422,0.22751978439909218
250,0.03,0.021714285714285714,40,0.5785714285714286,0.9968630766189176,0.22903720632309846
251,0.03,0.021714285714285714,40,0.862857142857143,0.9957308054758109,0.311708087282882
252,0.03,0.021714285714285714,40,1.1471428571428572,0.9957308054758109,0.311708087282882
253,0.03,0.021714285714285714,40,1.4314285714285715,0.9957308054758109,0.311708087282882
254,0.03,0.021714285714285714,40,1.715714285714286,0.9957308054758109,0.311708087282882
255,0.03,0.021714285714285714,40,2.0,0.9957308054758109,0.311708087282882
256,0.03,0.028785714285714286,1,0.01,0.9982729907281476,0.12609468924379613
257,0.03,0.028785714285714286,1,0.2942857142857143,0.9977003379241505,0.16790597453420017
258,0.03,0.028785714285714286,1,0.5785714285714286,0.9971422081765114,0.208656883190743
259,0.03,0.028785714285714286,1,0.862857142857143,0.9957308054758109,0.311708087282882
260,0.03,0.028785714285714286,1,1.1471428571428572,0.9957308054758109,0.311708087282882
261,0.03,0.028785714285714286,1,1.4314285714285715,0.9957308054758109,0.311708087282882
262,0.03,0.028785714285714286,1,1.715714285714286,0.9957308054758109,0.311708087282882
263,0.03,0.028785714285714286,1,2.0,0.9957308054758109,0.311708087282882
264,0.03,0.028785714285714286,6,0.01,0.9982744124247052,0.125990886450978
265,0.03,0.028785714285714286,6,0.2942857142857143,0.998006039819482,0.14558566269724318
266,0.03,0.028785714285714286,6,0.5785714285714286,0.9968630766189176,0.22903720632309846
267,0.03,0.028785714285714286,6,0.862857142857143,0.9957308054758109,0.311708087282882
268,0.03,0.028785714285714286,6,1.1471428571428572,0.9957308054758109,0.311708087282882
269,0.03,0.028785714285714286,6,1.4314285714285715,0.9957308054758109,0.311708087282882
270,0.03,0.028785714285714286,6,1.715714285714286,0.9957308054758109,0.311708087282882
271,0.03,0.028785714285714286,6,2.0,0.9957308054758109,0.311708087282882
272,0.03,0.028785714285714286,12,0.01,0.9982742920457257,0.12599967572052978
273,0.03,0.028785714285714286,12,0.2942857142857143,0.9968838594270422,0.22751978439909218
274,0.03,0.028785714285714286,12,0.5785714285714286,0.9968630766189176,0.22903720632309846
275,0.03,0.028785714285714286,12,0.862857142857143,0.9957308054758109,0.311708087282882
276,0.03,0.028785714285714286,12,1.1471428571428572,0.9957308054758109,0.311708087282882
277,0.03,0.028785714285714286,12,1.4314285714285715,0.9957308054758109,0.311708087282882
278,0.03,0.028785714285714286,12,1.715714285714286,0.9957308054758109,0.311708087282882
279,0.03,0.028785714285714286,12,2.0,0.9957308054758109,0.311708087282882
280,0.03,0.028785714285714286,17,0.01,0.9982745299893139,0.1259823026680006
281,0.03,0.028785714285714286,17,0.2942857142857143,0.9968838594270422,0.22751978439909218
282,0.03,0.028785714285714286,17,0.5785714285714286,0.9968630766189176,0.22903720632309846
283,0.03,0.028785714285714286,17,0.862857142857143,0.9957308054758109,0.311708087282882
284,0.03,0.028785714285714286,17,1.1471428571428572,0.9957308054758109,0.311708087282882
285,0.03,0.028785714285714286,17,1.4314285714285715,0.9957308054758109,0.311708087282882
286,0.03,0.028785714285714286,17,1.715714285714286,0.9957308054758109,0.311708087282882
287,0.03,0.028785714285714286,17,2.0,0.9957308054758109,0.311708087282882
288,0.03,0.028785714285714286,23,0.01,0.9982744836906835,0.12598568308494093
289,0.03,0.028785714285714286,23,0.2942857142857143,0.9968838594270422,0.22751978439909218
290,0.03,0.028785714285714286,23,0.5785714285714286,0.9968630766189176,0.22903720632309846
291,0.03,0.028785714285714286,23,0.862857142857143,0.9957308054758109,0.311708087282882
292,0.03,0.028785714285714286,23,1.1471428571428572,0.9957308054758109,0.311708087282882
293,0.03,0.028785714285714286,23,1.4314285714285715,0.9957308054758109,0.311708087282882
294,0.03,0.028785714285714286,23,1.715714285714286,0.9957308054758109,0.311708087282882
295,0.03,0.028785714285714286,23,2.0,0.9957308054758109,0.311708087282882
296,0.03,0.028785714285714286,28,0.01,0.9982742984446991,0.1259992085102133
297,0.03,0.028785714285714286,28,0.2942857142857143,0.9968838594270422,0.22751978439909218
298,0.03,0.028785714285714286,28,0.5785714285714286,0.9968630766189176,0.22903720632309846
299,0.03,0.028785714285714286,28,0.862857142857143,0.9957308054758109,0.311708087282882
300,0.03,0.028785714285714286,28,1.1471428571428572,0.9957308054758109,0.311708087282882
301,0.03,0.028785714285714286,28,1.4314285714285715,0.9957308054758109,0.311708087282882
302,0.03,0.028785714285714286,28,1.715714285714286,0.9957308054758109,0.311708087282882
303,0.03,0.028785714285714286,28,2.0,0.9957308054758109,0.311708087282882
304,0.03,0.028785714285714286,34,0.01,0.9982740005934072,0.12602095562338325
305,0.03,0.028785714285714286,34,0.2942857142857143,0.9968838594270422,0.22751978439909218
306,0.03,0.028785714285714286,34,0.5785714285714286,0.9968630766189176,0.22903720632309846
307,0.03,0.028785714285714286,34,0.862857142857143,0.9957308054758109,0.311708087282882
308,0.03,0.028785714285714286,34,1.1471428571428572,0.9957308054758109,0.311708087282882
309,0.03,0.028785714285714286,34,1.4314285714285715,0.9957308054758109,0.311708087282882
310,0.03,0.028785714285714286,34,1.715714285714286,0.9957308054758109,0.311708087282882
311,0.03,0.028785714285714286,34,2.0,0.9957308054758109,0.311708087282882
312,0.03,0.028785714285714286,40,0.01,0.9982733957205365,0.126065119402873
313,0.03,0.028785714285714286,40,0.2942857142857143,0.9968838594270422,0.22751978439909218
314,0.03,0.028785714285714286,40,0.5785714285714286,0.9968630766189176,0.22903720632309846
315,0.03,0.028785714285714286,40,0.862857142857143,0.9957308054758109,0.311708087282882
316,0.03,0.028785714285714286,40,1.1471428571428572,0.9957308054758109,0.311708087282882
317,0.03,0.028785714285714286,40,1.4314285714285715,0.9957308054758109,0.311708087282882
318,0.03,0.028785714285714286,40,1.715714285714286,0.9957308054758109,0.311708087282882
319,0.03,0.028785714285714286,40,2.0,0.9957308054758109,0.311708087282882
320,0.03,0.03585714285714286,1,0.01,0.9982732169999602,0.12607816838639593
321,0.03,0.03585714285714286,1,0.2942857142857143,0.9977945719948068,0.16102563170729414
322,0.03,0.03585714285714286,1,0.5785714285714286,0.9972022683229745,0.2042716921974869
323,0.03,0.03585714285714286,1,0.862857142857143,0.9957308054758109,0.311708087282882
324,0.03,0.03585714285714286,1,1.1471428571428572,0.9957308054758109,0.311708087282882
325,0.03,0.03585714285714286,1,1.4314285714285715,0.9957308054758109,0.311708087282882
326,0.03,0.03585714285714286,1,1.715714285714286,0.9957308054758109,0.311708087282882
327,0.03,0.03585714285714286,1,2.0,0.9957308054758109,0.311708087282882
328,0.03,0.03585714285714286,6,0.01,0.998274403296979,0.12599155289661798
329,0.03,0.03585714285714286,6,0.2942857142857143,0.9980530461832001,0.14215357178601828
330,0.03,0.03585714285714286,6,0.5785714285714286,0.9968630766189176,0.22903720632309846
331,0.03,0.03585714285714286,6,0.862857142857143,0.9957308054758109,0.311708087282882
332,0.03,0.03585714285714286,6,1.1471428571428572,0.9957308054758109,0.311708087282882
333,0.03,0.03585714285714286,6,1.4314285714285715,0.9957308054758109,0.311708087282882
334,0.03,0.03585714285714286,6,1.715714285714286,0.9957308054758109,0.311708087282882
335,0.03,0.03585714285714286,6,2.0,0.9957308054758109,0.311708087282882
336,0.03,0.03585714285714286,12,0.01,0.9982745742291197,0.12597907257267352
337,0.03,0.03585714285714286,12,0.2942857142857143,0.9968838594270422,0.22751978439909218
338,0.03,0.03585714285714286,12,0.5785714285714286,0.9968630766189176,0.22903720632309846
