,epsilon,sigma,r2,mse
149,338.9927118644068,4915.3050847457625,0.9983394615285294,0.0019003333146413869
150,338.9927118644068,5084.794915254238,0.998339469510891,0.0019003241795638426
151,338.9927118644068,5254.284745762712,0.9983394767332722,0.0019003159142139284
152,338.9927118644068,5423.774576271187,0.9983394832891734,0.0019003084115888295
153,338.9927118644068,5593.264406779661,0.9983394892581462,0.0019003015806494166
154,338.9927118644068,5762.754237288135,0.998339494708217,0.001900295343545273
155,338.9927118644068,5932.244067796611,0.9983394996978355,0.001900289633386626
156,338.9927118644068,6101.733898305085,0.9983395042774468,0.0019002843924433696
157,338.9927118644068,6271.223728813559,0.9983395084907726,0.001900279570680101
158,338.9927118644068,6440.713559322034,0.9983395123758583,0.0019002751245574092
159,338.9927118644068,6610.203389830509,0.9983395159659348,0.0019002710160454979
160,338.9927118644068,6779.693220338983,0.9983395192901319,0.0019002672118082322
161,338.9927118644068,6949.183050847458,0.9983395223740703,0.0019002636825247517
162,338.9927118644068,7118.672881355932,0.9983395252403579,0.0019002604023227927
163,338.9927118644068,7288.162711864406,0.9983395279090039,0.0019002573483031563
164,338.9927118644068,7457.652542372882,0.9983395303977706,0.001900254500138964
165,338.9927118644068,7627.142372881356,0.9983395327224683,0.0019002518397365385
166,338.9927118644068,7796.6322033898305,0.998339534897208,0.0019002493509473295
167,338.9927118644068,7966.122033898305,0.9983395369346154,0.0019002470193222678
168,338.9927118644068,8135.611864406779,0.9983395388460149,0.0019002448319015773
169,338.9927118644068,8305.101694915254,0.9983395406415874,0.0019002427770342897
170,338.9927118644068,8474.591525423728,0.9983395423305057,0.0019002408442227838
171,338.9927118644068,8644.081355932203,0.9983395439210526,0.0019002390239884366
172,338.9927118644068,8813.571186440679,0.9983395454207218,0.0019002373077551954
173,338.9927118644068,8983.061016949152,0.998339546836307,0.0019002356877483712
174,338.9927118644068,9152.550847457627,0.9983395481739785,0.0019002341569064347
175,338.9927118644068,9322.040677966103,0.9983395494393513,0.0019002327088039302
176,338.9927118644068,9491.530508474576,0.998339550637543,0.0019002313375839407
177,338.9927118644068,9661.020338983051,0.9983395517732264,0.0019002300378987717
178,338.9927118644068,9830.510169491525,0.9983395528506754,0.0019002288048577318
179,338.9927118644068,10000.0,0.9983395538738042,0.0019002276339810564
180,508.48406779661013,0.1,-0.13480335935539123,1.298677908642586
181,508.48406779661013,169.58983050847456,0.9982335969400669,0.0020214855840723325
182,508.48406779661013,339.07966101694916,0.9983137703449464,0.0019297345076244037
183,508.48406779661013,508.5694915254237,0.9983281649527351,0.0019132612050167441
184,508.48406779661013,678.0593220338983,0.9983331708878186,0.0019075323734518465
185,508.48406779661013,847.5491525423729,0.9983354823770811,0.0019048870869213036
186,508.48406779661013,1017.0389830508474,0.9983367365532884,0.0019034517977847324
187,508.48406779661013,1186.5288135593219,0.9983374922966559,0.0019025869191183205
188,508.48406779661013,1356.0186440677965,0.9983379826105622,0.0019020258000194505
189,508.48406779661013,1525.508474576271,0.9983383186817995,0.0019016411974466813
190,508.48406779661013,1694.9983050847457,0.9983385590290934,0.0019013661421091843
191,508.48406779661013,1864.4881355932202,0.9983387368364293,0.0019011626579925477
192,508.48406779661013,2033.9779661016946,0.9983388720608747,0.0019010079060714274
193,508.48406779661013,2203.4677966101694,0.9983389772898585,0.0019008874811929394
194,508.48406779661013,2372.957627118644,0.9983390607812761,0.0019007919329566152
195,508.48406779661013,2542.4474576271186,0.998339128134995,0.0019007148528297957
196,508.48406779661013,2711.937288135593,0.9983391832571833,0.0019006517705631547
197,508.48406779661013,2881.4271186440674,0.9983392289398313,0.0019005994909807402
198,508.48406779661013,3050.916949152542,0.99833926722146,0.0019005556811830498
199,508.48406779661013,3220.4067796610166,0.9983392996185878,0.0019005186056546782
200,508.48406779661013,3389.8966101694914,0.9983393272782926,0.0019004869516706007
201,508.48406779661013,3559.3864406779658,0.9983393510811781,0.0019004597114606586
202,508.48406779661013,3728.8762711864406,0.9983393717123512,0.0019004361009836122
203,508.48406779661013,3898.366101694915,0.9983393897112816,0.0019004155028659075
204,508.48406779661013,4067.8559322033893,0.9983394055074335,0.0019003974256250197
205,508.48406779661013,4237.345762711864,0.9983394194461267,0.001900381474074664
206,508.48406779661013,4406.835593220339,0.9983394318075715,0.0019003673275399381
207,508.48406779661013,4576.325423728814,0.9983394428210636,0.001900354723612755
208,508.48406779661013,4745.815254237288,0.9983394526756958,0.0019003434458938796
209,508.48406779661013,4915.3050847457625,0.9983394615285294,0.0019003333146413869
210,508.48406779661013,5084.794915254238,0.998339469510891,0.0019003241795638426
211,508.48406779661013,5254.284745762712,0.9983394767332722,0.0019003159142139284
212,508.48406779661013,5423.774576271187,0.9983394832891734,0.0019003084115888295
213,508.48406779661013,5593.264406779661,0.9983394892581462,0.0019003015806494166
214,508.48406779661013,5762.754237288135,0.998339494708217,0.001900295343545273
215,508.48406779661013,5932.244067796611,0.9983394996978355,0.001900289633386626
216,508.48406779661013,6101.733898305085,0.9983395042774468,0.0019002843924433696
217,508.48406779661013,6271.223728813559,0.9983395084907726,0.001900279570680101
218,508.48406779661013,6440.713559322034,0.9983395123758583,0.0019002751245574092
219,508.48406779661013,6610.203389830509,0.9983395159659348,0.0019002710160454979
220,508.48406779661013,6779.693220338983,0.9983395192901319,0.0019002672118082322
221,508.48406779661013,6949.183050847458,0.9983395223740703,0.0019002636825247517
222,508.48406779661013,7118.672881355932,0.9983395252403579,0.0019002604023227927
223,508.48406779661013,7288.162711864406,0.9983395279090039,0.0019002573483031563
224,508.48406779661013,7457.652542372882,0.9983395303977706,0.001900254500138964
225,508.48406779661013,7627.142372881356,0.9983395327224683,0.0019002518397365385
226,508.48406779661013,7796.6322033898305,0.998339534897208,0.0019002493509473295
227,508.48406779661013,7966.122033898305,0.9983395369346154,0.0019002470193222678
228,508.48406779661013,8135.611864406779,0.9983395388460149,0.0019002448319015773
229,508.48406779661013,8305.101694915254,0.9983395406415874,0.0019002427770342897
230,508.48406779661013,8474.591525423728,0.9983395423305057,0.0019002408442227838
231,508.48406779661013,8644.081355932203,0.9983395439210526,0.0019002390239884366
232,508.48406779661013,8813.571186440679,0.9983395454207218,0.0019002373077551954
233,508.48406779661013,8983.061016949152,0.998339546836307,0.0019002356877483712
234,508.48406779661013,9152.550847457627,0.9983395481739785,0.0019002341569064347
235,508.48406779661013,9322.040677966103,0.9983395494393513,0.0019002327088039302
236,508.48406779661013,9491.530508474576,0.998339550637543,0.0019002313375839407
237,508.48406779661013,9661.020338983051,0.9983395517732264,0.0019002300378987717
238,508.48406779661013,9830.510169491525,0.9983395528506754,0.0019002288048577318
239,508.48406779661013,10000.0,0.9983395538738042,0.0019002276339810564
240,677.9754237288136,0.1,-0.13480335935539123,1.298677908642586
241,677.9754237288136,169.58983050847456,0.9982335969400669,0.0020214855840723325
242,677.9754237288136,339.07966101694916,0.9983137703449464,0.0019297345076244037
243,677.9754237288136,508.5694915254237,0.9983281649527351,0.0019132612050167441
244,677.9754237288136,678.0593220338983,0.9983331708878186,0.0019075323734518465
245,677.9754237288136,847.5491525423729,0.9983354823770811,0.0019048870869213036
246,677.9754237288136,1017.0389830508474,0.9983367365532884,0.0019034517977847324
247,677.9754237288136,1186.5288135593219,0.9983374922966559,0.0019025869191183205
248,677.9754237288136,1356.0186440677965,0.9983379826105622,0.0019020258000194505
249,677.9754237288136,1525.508474576271,0.9983383186817995,0.0019016411974466813
250,677.9754237288136,1694.9983050847457,0.9983385590290934,0.0019013661421091843
251,677.9754237288136,1864.4881355932202,0.9983387368364293,0.0019011626579925477
252,677.9754237288136,2033.9779661016946,0.9983388720608747,0.0019010079060714274
253,677.9754237288136,2203.4677966101694,0.9983389772898585,0.0019008874811929394
254,677.9754237288136,2372.957627118644,0.9983390607812761,0.0019007919329566152
255,677.9754237288136,2542.4474576271186,0.998339128134995,0.0019007148528297957
256,677.9754237288136,2711.937288135593,0.9983391832571833,0.0019006517705631547
257,677.9754237288136,2881.4271186440674,0.9983392289398313,0.0019005994909807402
258,677.9754237288136,3050.916949152542,0.99833926722146,0.0019005556811830498
259,677.9754237288136,3220.4067796610166,0.9983392996185878,0.0019005186056546782
260,677.9754237288136,3389.8966101694914,0.9983393272782926,0.0019004869516706007
261,677.9754237288136,3559.3864406779658,0.9983393510811781,0.0019004597114606586
262,677.9754237288136,3728.8762711864406,0.9983393717123512,0.0019004361009836122
263,677.9754237288136,3898.366101694915,0.9983393897112816,0.0019004155028659075
264,677.9754237288136,4067.8559322033893,0.9983394055074335,0.0019003974256250197
265,677.9754237288136,4237.345762711864,0.9983394194461267,0.001900381474074664
266,677.9754237288136,4406.835593220339,0.9983394318075715,0.0019003673275399381
267,677.9754237288136,4576.325423728814,0.9983394428210636,0.001900354723612755
268,677.9754237288136,4745.815254237288,0.9983394526756958,0.0019003434458938796
269,677.9754237288136,4915.3050847457625,0.9983394615285294,0.0019003333146413869
270,677.9754237288136,5084.794915254238,0.998339469510891,0.0019003241795638426
271,677.9754237288136,5254.284745762712,0.9983394767332722,0.0019003159142139284
272,677.9754237288136,5423.774576271187,0.9983394832891734,0.0019003084115888295
273,677.9754237288136,5593.264406779661,0.9983394892581462,0.0019003015806494166
274,677.9754237288136,5762.754237288135,0.998339494708217,0.001900295343545273
275,677.9754237288136,5932.244067796611,0.9983394996978355,0.001900289633386626
276,677.9754237288136,6101.733898305085,0.9983395042774468,0.0019002843924433696
277,677.9754237288136,6271.223728813559,0.9983395084907726,0.001900279570680101
278,677.9754237288136,6440.713559322034,0.9983395123758583,0.0019002751245574092
279,677.9754237288136,6610.203389830509,0.9983395159659348,0.0019002710160454979
280,677.9754237288136,6779.693220338983,0.9983395192901319,0.0019002672118082322
281,677.9754237288136,6949.183050847458,0.9983395223740703,0.0019002636825247517
282,677.9754237288136,7118.672881355932,0.9983395252403579,0.0019002604023227927
283,677.9754237288136,7288.162711864406,0.9983395279090039,0.0019002573483031563
284,677.9754237288136,7457.652542372882,0.9983395303977706,0.001900254500138964
285,677.9754237288136,7627.142372881356,0.9983395327224683,0.0019002518397365385
286,677.9754237288136,7796.6322033898305,0.998339534897208,0.0019002493509473295
287,677.9754237288136,7966.122033898305,0.9983395369346154,0.0019002470193222678
288,677.9754237288136,8135.611864406779,0.9983395388460149,0.0019002448319015773
289,677.9754237288136,8305.101694915254,0.9983395406415874,0.0019002427770342897
290,677.9754237288136,8474.591525423728,0.9983395423305057,0.0019002408442227838
291,677.9754237288136,8644.081355932203,0.9983395439210526,0.0019002390239884366
292,677.9754237288136,8813.571186440679,0.9983395454207218,0.0019002373077551954
293,677.9754237288136,8983.061016949152,0.998339546836307,0.0019002356877483712
294,677.9754237288136,9152.550847457627,0.9983395481739785,0.0019002341569064347
295,677.9754237288136,9322.040677966103,0.9983395494393513,0.0019002327088039302
296,677.9754237288136,9491.530508474576,0.998339550637543,0.0019002313375839407
297,677.9754237288136,9661.020338983051,0.9983395517732264,0.0019002300378987717
298,677.9754237288136,9830.510169491525,0.9983395528506754,0.0019002288048577318
299,677.9754237288136,10000.0,0.9983395538738042,0.0019002276339810564
300,847.466779661017,0.1,-0.13480335935539123,1.298677908642586
301,847.466779661017,169.58983050847456,0.9982335969400669,0.0020214855840723325
302,847.466779661017,339.07966101694916,0.9983137703449464,0.0019297345076244037
303,847.466779661017,508.5694915254237,0.9983281649527351,0.0019132612050167441
304,847.466779661017,678.0593220338983,0.9983331708878186,0.0019075323734518465
305,847.466779661017,847.5491525423729,0.9983354823770811,0.0019048870869213036
306,847.466779661017,1017.0389830508474,0.9983367365532884,0.0019034517977847324
307,847.466779661017,1186.5288135593219,0.9983374922966559,0.0019025869191183205
308,847.466779661017,1356.0186440677965,0.9983379826105622,0.0019020258000194505
309,847.466779661017,1525.508474576271,0.9983383186817995,0.0019016411974466813
310,847.466779661017,1694.9983050847457,0.9983385590290934,0.0019013661421091843
311,847.466779661017,1864.4881355932202,0.9983387368364293,0.0019011626579925477
312,847.466779661017,2033.9779661016946,0.9983388720608747,0.0019010079060714274
313,847.466779661017,2203.4677966101694,0.9983389772898585,0.0019008874811929394
314,847.466779661017,2372.957627118644,0.9983390607812761,0.0019007919329566152
315,847.466779661017,2542.4474576271186,0.998339128134995,0.0019007148528297957
316,847.466779661017,2711.937288135593,0.9983391832571833,0.0019006517705631547
317,847.466779661017,2881.4271186440674,0.9983392289398313,0.0019005994909807402
318,847.466779661017,3050.916949152542,0.99833926722146,0.0019005556811830498
319,847.466779661017,3220.4067796610166,0.9983392996185878,0.0019005186056546782
320,847.466779661017,3389.8966101694914,0.9983393272782926,0.0019004869516706007
321,847.466779661017,3559.3864406779658,0.9983393510811781,0.0019004597114606586
322,847.466779661017,3728.8762711864406,0.9983393717123512,0.0019004361009836122
323,847.466779661017,3898.366101694915,0.9983393897112816,0.0019004155028659075
324,847.466779661017,4067.8559322033893,0.9983394055074335,0.0019003974256250197
325,847.466779661017,4237.345762711864,0.9983394194461267,0.001900381474074664
326,847.466779661017,4406.835593220339,0.9983394318075715,0.0019003673275399381
327,847.466779661017,4576.325423728814,0.9983394428210636,0.001900354723612755
328,847.466779661017,4745.815254237288,0.9983394526756958,0.0019003434458938796
329,847.466779661017,4915.3050847457625,0.9983394615285294,0.0019003333146413869
330,847.466779661017,5084.794915254238,0.998339469510891,0.0019003241795638426
331,847.466779661017,5254.284745762712,0.9983394767332722,0.0019003159142139284
332,847.466779661017,5423.774576271187,0.9983394832891734,0.0019003084115888295
333,847.466779661017,5593.264406779661,0.9983394892581462,0.0019003015806494166
334,847.466779661017,5762.754237288135,0.998339494708217,0.001900295343545273
335,847.466779661017,5932.244067796611,0.9983394996978355,0.001900289633386626
336,847.466779661017,6101.733898305085,0.9983395042774468,0.0019002843924433696
337,847.466779661017,6271.223728813559,0.9983395084907726,0.001900279570680101
338,847.466779661017,6440.713559322034,0.9983395123758583,0.0019002751245574092
339,847.466779661017,6610.203389830509,0.9983395159659348,0.0019002710160454979
340,847.466779661017,6779.693220338983,0.9983395192901319,0.0019002672118082322
341,847.466779661017,6949.183050847458,0.9983395223740703,0.0019002636825247517
342,847.466779661017,7118.672881355932,0.9983395252403579,0.0019002604023227927
343,847.466779661017,7288.162711864406,0.9983395279090039,0.0019002573483031563
344,847.466779661017,7457.652542372882,0.9983395303977706,0.001900254500138964
345,847.466779661017,7627.142372881356,0.9983395327224683,0.0019002518397365385
346,847.466779661017,7796.6322033898305,0.998339534897208,0.0019002493509473295
347,847.466779661017,7966.122033898305,0.9983395369346154,0.0019002470193222678
348,847.466779661017,8135.611864406779,0.9983395388460149,0.0019002448319015773
349,847.466779661017,8305.101694915254,0.9983395406415874,0.0019002427770342897
350,847.466779661017,8474.591525423728,0.9983395423305057,0.0019002408442227838
351,847.466779661017,8644.081355932203,0.9983395439210526,0.0019002390239884366
352,847.466779661017,8813.571186440679,0.9983395454207218,0.0019002373077551954
353,847.466779661017,8983.061016949152,0.998339546836307,0.0019002356877483712
354,847.466779661017,9152.550847457627,0.9983395481739785,0.0019002341569064347
355,847.466779661017,9322.040677966103,0.9983395494393513,0.0019002327088039302
356,847.466779661017,9491.530508474576,0.998339550637543,0.0019002313375839407
357,847.466779661017,9661.020338983051,0.9983395517732264,0.0019002300378987717
358,847.466779661017,9830.510169491525,0.9983395528506754,0.0019002288048577318
359,847.466779661017,10000.0,0.9983395538738042,0.0019002276339810564
360,1016.9581355932203,0.1,-0.13480335935539123,1.298677908642586
361,1016.9581355932203,169.58983050847456,0.9982335969400669,0.0020214855840723325
362,1016.9581355932203,339.07966101694916,0.9983137703449464,0.0019297345076244037
363,1016.9581355932203,508.5694915254237,0.9983281649527351,0.0019132612050167441
364,1016.9581355932203,678.0593220338983,0.9983331708878186,0.0019075323734518465
365,1016.9581355932203,847.5491525423729,0.9983354823770811,0.0019048870869213036
366,1016.9581355932203,1017.0389830508474,0.9983367365532884,0.0019034517977847324
367,1016.9581355932203,1186.5288135593219,0.9983374922966559,0.0019025869191183205
368,1016.9581355932203,1356.0186440677965,0.9983379826105622,0.0019020258000194505
369,1016.9581355932203,1525.508474576271,0.9983383186817995,0.0019016411974466813
370,1016.9581355932203,1694.9983050847457,0.9983385590290934,0.0019013661421091843
371,1016.9581355932203,1864.4881355932202,0.9983387368364293,0.0019011626579925477
372,1016.9581355932203,2033.9779661016946,0.9983388720608747,0.0019010079060714274
373,1016.9581355932203,2203.4677966101694,0.9983389772898585,0.0019008874811929394
374,1016.9581355932203,2372.957627118644,0.9983390607812761,0.0019007919329566152
375,1016.9581355932203,2542.4474576271186,0.998339128134995,0.0019007148528297957
376,1016.9581355932203,2711.937288135593,0.9983391832571833,0.0019006517705631547
377,1016.9581355932203,2881.4271186440674,0.9983392289398313,0.0019005994909807402
378,1016.9581355932203,3050.916949152542,0.99833926722146,0.0019005556811830498
379,1016.9581355932203,3220.4067796610166,0.9983392996185878,0.0019005186056546782
380,1016.9581355932203,3389.8966101694914,0.9983393272782926,0.0019004869516706007
381,1016.9581355932203,3559.3864406779658,0.9983393510811781,0.0019004597114606586
382,1016.9581355932203,3728.8762711864406,0.9983393717123512,0.0019004361009836122
383,1016.9581355932203,3898.366101694915,0.9983393897112816,0.0019004155028659075
