,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
240,0.5,1.0,0.001,2,0.6266837302928332,4,0.68690178360064
241,0.5,1.0,0.001,5,0.6268658540920762,4,0.6870679453493578
242,0.5,1.0,0.001,10,0.6270714519199154,4,0.6872555334902374
243,0.5,1.0,0.001,15,0.6270714519199154,4,0.6872555334902374
244,0.5,1.0,0.001,20,0.6270714519199154,4,0.6872555334902374
245,0.5,1.0,0.1,2,0.6076204104558496,4,0.6695551700215114
246,0.5,1.0,0.1,5,0.6136731073789164,4,0.6750527721742169
247,0.5,1.0,0.1,10,0.6270714519199154,4,0.6872555334902374
248,0.5,1.0,0.1,15,0.6270714519199154,4,0.6872555334902374
249,0.5,1.0,0.1,20,0.6270714519199154,4,0.6872555334902374
250,0.5,1.0,0.1,2,0.6076204104558496,4,0.6695551700215114
251,0.5,1.0,0.1,5,0.6136731073789164,4,0.6750527721742169
252,0.5,1.0,0.1,10,0.6270714519199154,4,0.6872555334902374
253,0.5,1.0,0.1,15,0.6270714519199154,4,0.6872555334902374
254,0.5,1.0,0.1,20,0.6270714519199154,4,0.6872555334902374
255,0.5,1.0,1.0,2,0.7209620087619986,4,0.7738784016744078
256,0.5,1.0,1.0,5,0.7748536375560451,4,0.8191183066314871
257,0.5,1.0,1.0,10,0.6270714519199154,4,0.6872555334902374
258,0.5,1.0,1.0,15,0.6270714519199154,4,0.6872555334902374
259,0.5,1.0,1.0,20,0.6270714519199154,4,0.6872555334902374
260,0.5,1.5,0.001,2,0.8057991820393975,2,0.8179778190148936
261,0.5,1.5,0.001,5,0.8055327025583825,2,0.8177153083537152
262,0.5,1.5,0.001,10,0.8055327025583825,2,0.8177153083537152
263,0.5,1.5,0.001,15,0.8055327025583825,2,0.8177153083537152
264,0.5,1.5,0.001,20,0.8055327025583825,2,0.8177153083537152
265,0.5,1.5,0.1,2,0.8367307900366268,2,0.8484655594780012
266,0.5,1.5,0.1,5,0.8055327025583825,2,0.8177153083537152
267,0.5,1.5,0.1,10,0.8055327025583825,2,0.8177153083537152
268,0.5,1.5,0.1,15,0.8055327025583825,2,0.8177153083537152
269,0.5,1.5,0.1,20,0.8055327025583825,2,0.8177153083537152
270,0.5,1.5,0.1,2,0.8367307900366268,2,0.8484655594780012
271,0.5,1.5,0.1,5,0.8055327025583825,2,0.8177153083537152
