,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
81,0.5,0.1,2,0.001,5,0.03814911592466315,3699,0.9255865140794962
82,0.5,0.1,2,0.001,10,0.03814782798028768,3699,0.9255864609962775
83,0.5,0.1,2,0.001,20,0.03814346174692634,3699,0.9255862810532788
84,0.5,0.1,2,0.1,2,0.0763768330457263,3699,0.9279485226164729
85,0.5,0.1,2,0.1,5,0.07621986616121923,3699,0.9279356162997701
86,0.5,0.1,2,0.1,10,0.07612577764401124,3699,0.9279278926845046
87,0.5,0.1,2,0.1,20,0.07604757580956469,3699,0.9279214803993447
88,0.5,0.1,2,0.1,2,0.0763768330457263,3699,0.9279485226164729
89,0.5,0.1,2,0.1,5,0.07621986616121923,3699,0.9279356162997701
90,0.5,0.1,2,0.1,10,0.07612577764401124,3699,0.9279278926845046
91,0.5,0.1,2,0.1,20,0.07604757580956469,3699,0.9279214803993447
92,0.5,0.1,2,1.0,2,0.12857915964804906,3699,0.9336956893419818
93,0.5,0.1,2,1.0,5,0.12821339681012167,3699,0.9336453904569924
94,0.5,0.1,2,1.0,10,0.1274919519600614,3699,0.933546591132219
95,0.5,0.1,2,1.0,20,0.1271712742317263,3699,0.9335028510881587
96,0.5,1.0,1,0.001,2,0.10053193675019752,792,0.22223840871178346
97,0.5,1.0,1,0.001,5,0.10058902856915371,792,0.2222642406427224
98,0.5,1.0,1,0.001,10,0.10072720617925235,792,0.22232680914518071
99,0.5,1.0,1,0.001,20,0.10089708605909813,792,0.22240382635021602
100,0.5,1.0,1,0.1,2,0.07704203565729989,792,0.21264692628444143
101,0.5,1.0,1,0.1,5,0.07689285952939198,792,0.21259292520356082
102,0.5,1.0,1,0.1,10,0.0763958031989817,792,0.21241365009437962
103,0.5,1.0,1,0.1,20,0.07630929267496982,792,0.21238255142208412
104,0.5,1.0,1,0.1,2,0.07704203565729989,792,0.21264692628444143
105,0.5,1.0,1,0.1,5,0.07689285952939198,792,0.21259292520356082
106,0.5,1.0,1,0.1,10,0.0763958031989817,792,0.21241365009437962
107,0.5,1.0,1,0.1,20,0.07630929267496982,792,0.21238255142208412
108,0.5,1.0,1,1.0,2,0.13679686701382393,792,0.24082487999539795
109,0.5,1.0,1,1.0,5,0.13753170963572137,792,0.24124305410793564
110,0.5,1.0,1,1.0,10,0.13788127103335912,792,0.24144250848136628
111,0.5,1.0,1,1.0,20,0.1373460751930179,792,0.24113727287776587
112,0.5,1.0,2,0.001,2,0.044024338492137736,792,0.20303049618141192
113,0.5,1.0,2,0.001,5,0.04402250023769647,792,0.20303009758944113
114,0.5,1.0,2,0.001,10,0.044020389292043015,792,0.20302963988891626
115,0.5,1.0,2,0.001,20,0.044024556703164436,792,0.203030543497549
116,0.5,1.0,2,0.1,2,0.08057533743830222,792,0.21395238957136298
117,0.5,1.0,2,0.1,5,0.08038370940953729,792,0.2138802953486761
118,0.5,1.0,2,0.1,10,0.08011862372628319,792,0.213780807996868
119,0.5,1.0,2,0.1,20,0.07934769190756638,792,0.21349308234942432
120,0.5,1.0,2,0.1,2,0.08057533743830222,792,0.21395238957136298
121,0.5,1.0,2,0.1,5,0.08038370940953729,792,0.2138802953486761
122,0.5,1.0,2,0.1,10,0.08011862372628319,792,0.213780807996868
123,0.5,1.0,2,0.1,20,0.07934769190756638,792,0.21349308234942432
124,0.5,1.0,2,1.0,2,0.1344925440974422,792,0.23952345275108747
125,0.5,1.0,2,1.0,5,0.13414708553512705,792,0.23932964830452721
126,0.5,1.0,2,1.0,10,0.13335283835998152,792,0.23888536895059806
127,0.5,1.0,2,1.0,20,0.135444041189429,792,0.2400590100240433
