,eta,epsilon,sigma_init,mu,K,testing_mse,CB_size,tradeOff_dist
100,0.05,1.0,0.1,0.1,2,1.6916837129669393,19,1.691691028333073
101,0.05,1.0,0.1,0.1,5,1.6916837129669393,19,1.691691028333073
102,0.05,1.0,0.1,0.1,10,1.6916837129669393,19,1.691691028333073
103,0.05,1.0,0.1,0.1,20,1.6916837129669393,19,1.691691028333073
104,0.05,1.0,0.1,0.1,2,1.6916837129669393,19,1.691691028333073
105,0.05,1.0,0.1,0.1,5,1.6916837129669393,19,1.691691028333073
106,0.05,1.0,0.1,0.1,10,1.6916837129669393,19,1.691691028333073
107,0.05,1.0,0.1,0.1,20,1.6916837129669393,19,1.691691028333073
108,0.05,1.0,0.1,1.0,2,1.6916837129669393,19,1.691691028333073
109,0.05,1.0,0.1,1.0,5,1.6916837129669393,19,1.691691028333073
110,0.05,1.0,0.1,1.0,10,1.6916837129669393,19,1.691691028333073
111,0.05,1.0,0.1,1.0,20,1.6916837129669393,19,1.691691028333073
112,0.05,1.0,1.0,0.001,2,0.03927296485092503,19,0.03958682095321615
113,0.05,1.0,1.0,0.001,5,0.039314387022123684,19,0.03962791505902534
114,0.05,1.0,1.0,0.001,10,0.0393284735529585,19,0.03964189017952797
115,0.05,1.0,1.0,0.001,20,0.03930038157735051,19,0.03961402046151528
116,0.05,1.0,1.0,0.1,2,0.03597314500115773,19,0.03631553092375656
117,0.05,1.0,1.0,0.1,5,0.037724676135292345,19,0.038051305030349425
118,0.05,1.0,1.0,0.1,10,0.04011624584664694,19,0.04042355508646683
119,0.05,1.0,1.0,0.1,20,0.04061766097493226,19,0.04092120487075784
120,0.05,1.0,1.0,0.1,2,0.03597314500115773,19,0.03631553092375656
121,0.05,1.0,1.0,0.1,5,0.037724676135292345,19,0.038051305030349425
122,0.05,1.0,1.0,0.1,10,0.04011624584664694,19,0.04042355508646683
123,0.05,1.0,1.0,0.1,20,0.04061766097493226,19,0.04092120487075784
124,0.05,1.0,1.0,1.0,2,0.031050904548872653,19,0.0314469282808862
125,0.05,1.0,1.0,1.0,5,0.030936642725215867,19,0.03133411061619033
126,0.05,1.0,1.0,1.0,10,0.040316814184668606,19,0.04062260615717676
127,0.05,1.0,1.0,1.0,20,0.04422775152230274,19,0.04450668073130766
128,0.05,1.0,2.0,0.001,2,0.02953628926186471,19,0.029952345623682708
129,0.05,1.0,2.0,0.001,5,0.02953595149347301,19,0.029952012547152664
130,0.05,1.0,2.0,0.001,10,0.029537225050107856,19,0.029953268413659286
131,0.05,1.0,2.0,0.001,20,0.029537108786631794,19,0.029953153765059887
132,0.05,1.0,2.0,0.1,2,0.029455729113652955,19,0.02987290750189714
133,0.05,1.0,2.0,0.1,5,0.029415928115289862,19,0.02983366306513333
134,0.05,1.0,2.0,0.1,10,0.029524631692610825,19,0.029940850047791224
135,0.05,1.0,2.0,0.1,20,0.029513350975465397,19,0.029929726206582716
136,0.05,1.0,2.0,0.1,2,0.029455729113652955,19,0.02987290750189714
137,0.05,1.0,2.0,0.1,5,0.029415928115289862,19,0.02983366306513333
138,0.05,1.0,2.0,0.1,10,0.029524631692610825,19,0.029940850047791224
139,0.05,1.0,2.0,0.1,20,0.029513350975465397,19,0.029929726206582716
140,0.05,1.0,2.0,1.0,2,0.029806622298061573,19,0.030218956928049344
141,0.05,1.0,2.0,1.0,5,0.029220390824080657,19,0.029640881648696233
142,0.05,1.0,2.0,1.0,10,0.02941781841351445,19,0.02983552689681397
143,0.05,1.0,2.0,1.0,20,0.029479334543021783,19,0.02989618353735803
144,0.05,2.0,0.1,0.001,2,4.106306215038215,7,4.106306631775259
145,0.05,2.0,0.1,0.001,5,4.106306215038215,7,4.106306631775259
146,0.05,2.0,0.1,0.001,10,4.106306215038215,7,4.106306631775259
147,0.05,2.0,0.1,0.001,20,4.106306215038215,7,4.106306631775259
148,0.05,2.0,0.1,0.1,2,4.106306215038215,7,4.106306631775259
149,0.05,2.0,0.1,0.1,5,4.106306215038215,7,4.106306631775259
150,0.05,2.0,0.1,0.1,10,4.106306215038215,7,4.106306631775259
151,0.05,2.0,0.1,0.1,20,4.106306215038215,7,4.106306631775259
152,0.05,2.0,0.1,0.1,2,4.106306215038215,7,4.106306631775259
153,0.05,2.0,0.1,0.1,5,4.106306215038215,7,4.106306631775259
154,0.05,2.0,0.1,0.1,10,4.106306215038215,7,4.106306631775259
155,0.05,2.0,0.1,0.1,20,4.106306215038215,7,4.106306631775259
156,0.05,2.0,0.1,1.0,2,4.106306215038215,7,4.106306631775259
157,0.05,2.0,0.1,1.0,5,4.106306215038215,7,4.106306631775259
158,0.05,2.0,0.1,1.0,10,4.106306215038215,7,4.106306631775259
159,0.05,2.0,0.1,1.0,20,4.106306215038215,7,4.106306631775259
160,0.05,2.0,1.0,0.001,2,0.05982339185887135,7,0.05985199005463457
161,0.05,2.0,1.0,0.001,5,0.05991345066869978,7,0.059942005897623434
162,0.05,2.0,1.0,0.001,10,0.059743661459034106,7,0.05977229780200588
163,0.05,2.0,1.0,0.001,20,0.059743661459034106,7,0.05977229780200588
164,0.05,2.0,1.0,0.1,2,0.05149711390832475,7,0.051530333211487915
165,0.05,2.0,1.0,0.1,5,0.06309055646944736,7,0.06311767435215374
166,0.05,2.0,1.0,0.1,10,0.059743661459034106,7,0.05977229780200588
167,0.05,2.0,1.0,0.1,20,0.059743661459034106,7,0.05977229780200588
168,0.05,2.0,1.0,0.1,2,0.05149711390832475,7,0.051530333211487915
169,0.05,2.0,1.0,0.1,5,0.06309055646944736,7,0.06311767435215374
170,0.05,2.0,1.0,0.1,10,0.059743661459034106,7,0.05977229780200588
171,0.05,2.0,1.0,0.1,20,0.059743661459034106,7,0.05977229780200588
172,0.05,2.0,1.0,1.0,2,0.06278365808181455,7,0.06281090846448727
173,0.05,2.0,1.0,1.0,5,0.05843546125075736,7,0.058464738360731294
174,0.05,2.0,1.0,1.0,10,0.059743661459034106,7,0.05977229780200588
175,0.05,2.0,1.0,1.0,20,0.059743661459034106,7,0.05977229780200588
176,0.05,2.0,2.0,0.001,2,0.034831664298515565,7,0.03488075884788752
177,0.05,2.0,2.0,0.001,5,0.03483970152729577,7,0.03488878476689974
178,0.05,2.0,2.0,0.001,10,0.03484359694349796,7,0.0348926747034523
179,0.05,2.0,2.0,0.001,20,0.03484359694349796,7,0.0348926747034523
180,0.05,2.0,2.0,0.1,2,0.03407584682692151,7,0.03412602873133375
181,0.05,2.0,2.0,0.1,5,0.034589011486273254,7,0.03463844995951094
182,0.05,2.0,2.0,0.1,10,0.03484359694349796,7,0.0348926747034523
183,0.05,2.0,2.0,0.1,20,0.03484359694349796,7,0.0348926747034523
184,0.05,2.0,2.0,0.1,2,0.03407584682692151,7,0.03412602873133375
185,0.05,2.0,2.0,0.1,5,0.034589011486273254,7,0.03463844995951094
186,0.05,2.0,2.0,0.1,10,0.03484359694349796,7,0.0348926747034523
187,0.05,2.0,2.0,0.1,20,0.03484359694349796,7,0.0348926747034523
188,0.05,2.0,2.0,1.0,2,0.04737975454383099,7,0.0474158585352377
189,0.05,2.0,2.0,1.0,5,0.045426894620685596,7,0.04546454943006555
190,0.05,2.0,2.0,1.0,10,0.03484359694349796,7,0.0348926747034523
191,0.05,2.0,2.0,1.0,20,0.03484359694349796,7,0.0348926747034523
192,0.1,0.1,0.1,0.001,2,0.07123990121379646,358,0.11443044186295653
193,0.1,0.1,0.1,0.001,5,0.07138192140538686,358,0.11451891199066129
194,0.1,0.1,0.1,0.001,10,0.07172785744116324,358,0.11473485971185843
195,0.1,0.1,0.1,0.001,20,0.07276937576369766,358,0.11538884066077718
196,0.1,0.1,0.1,0.1,2,0.04341930833610399,358,0.09952104720301966
197,0.1,0.1,0.1,0.1,5,0.04361518642937878,358,0.09960666135991841
198,0.1,0.1,0.1,0.1,10,0.04360772860965447,358,0.09960339599879753
199,0.1,0.1,0.1,0.1,20,0.04385701564770208,358,0.09971278915727301
200,0.1,0.1,0.1,0.1,2,0.04341930833610399,358,0.09952104720301966
201,0.1,0.1,0.1,0.1,5,0.04361518642937878,358,0.09960666135991841
202,0.1,0.1,0.1,0.1,10,0.04360772860965447,358,0.09960339599879753
203,0.1,0.1,0.1,0.1,20,0.04385701564770208,358,0.09971278915727301
204,0.1,0.1,0.1,1.0,2,0.08250502620291128,358,0.12176322042695435
205,0.1,0.1,0.1,1.0,5,0.108459951204252,358,0.14065121227784966
206,0.1,0.1,0.1,1.0,10,0.14622564952260864,358,0.17146761524646215
207,0.1,0.1,0.1,1.0,20,0.31841742339024187,358,0.33077009843466887
208,0.1,0.1,1.0,0.001,2,0.02165618298837141,358,0.09213138857971166
209,0.1,0.1,1.0,0.001,5,0.021656149248593087,358,0.09213138064892622
210,0.1,0.1,1.0,0.001,10,0.0216561356656646,358,0.09213137745616132
211,0.1,0.1,1.0,0.001,20,0.02165602691943811,358,0.09213135189464781
212,0.1,0.1,1.0,0.1,2,0.023121019669370874,358,0.09248666958298062
213,0.1,0.1,1.0,0.1,5,0.02311803510009277,358,0.09248592350671057
214,0.1,0.1,1.0,0.1,10,0.023116903918831175,358,0.09248564076002538
215,0.1,0.1,1.0,0.1,20,0.023103117135161094,358,0.09248219569928566
216,0.1,0.1,1.0,0.1,2,0.023121019669370874,358,0.09248666958298062
217,0.1,0.1,1.0,0.1,5,0.02311803510009277,358,0.09248592350671057
218,0.1,0.1,1.0,0.1,10,0.023116903918831175,358,0.09248564076002538
219,0.1,0.1,1.0,0.1,20,0.023103117135161094,358,0.09248219569928566
220,0.1,0.1,1.0,1.0,2,0.02879418447124497,358,0.09406544296054786
221,0.1,0.1,1.0,1.0,5,0.028788929847811423,358,0.09406383461130109
222,0.1,0.1,1.0,1.0,10,0.028790037804930536,358,0.09406417371565716
223,0.1,0.1,1.0,1.0,20,0.02869421442952693,358,0.09403488949176082
224,0.1,0.1,2.0,0.001,2,0.029045174112618567,358,0.09414257612383636
225,0.1,0.1,2.0,0.001,5,0.02904516436706084,358,0.09414257311710562
226,0.1,0.1,2.0,0.001,10,0.029045160825655097,358,0.09414257202449998
227,0.1,0.1,2.0,0.001,20,0.029045148919486775,358,0.09414256835117236
228,0.1,0.1,2.0,0.1,2,0.029269867325389144,358,0.09421214164451354
229,0.1,0.1,2.0,0.1,5,0.029268893769056458,358,0.09421183918417213
230,0.1,0.1,2.0,0.1,10,0.0292685397913797,358,0.09421172921414601
231,0.1,0.1,2.0,0.1,20,0.02926734276037628,358,0.09421135734216628
232,0.1,0.1,2.0,0.1,2,0.029269867325389144,358,0.09421214164451354
233,0.1,0.1,2.0,0.1,5,0.029268893769056458,358,0.09421183918417213
234,0.1,0.1,2.0,0.1,10,0.0292685397913797,358,0.09421172921414601
235,0.1,0.1,2.0,0.1,20,0.02926734276037628,358,0.09421135734216628
236,0.1,0.1,2.0,1.0,2,0.031320639993922525,358,0.09486930478099277
237,0.1,0.1,2.0,1.0,5,0.031311001610307435,358,0.09486612315173774
238,0.1,0.1,2.0,1.0,10,0.03130747446260045,358,0.0948649590587925
239,0.1,0.1,2.0,1.0,20,0.03129502449071009,358,0.09486085102862056
240,0.1,0.5,0.1,0.001,2,0.855966964736217,57,0.8560864061061432
241,0.1,0.5,0.1,0.001,5,0.8560311263604543,57,0.8561505587792069
242,0.1,0.5,0.1,0.001,10,0.8561263751877031,57,0.8562457943207872
243,0.1,0.5,0.1,0.001,20,0.8562718979614502,57,0.856391296802171
244,0.1,0.5,0.1,0.1,2,0.7473757738884578,57,0.7475125667140126
245,0.1,0.5,0.1,0.1,5,0.7707805886760257,57,0.770913228502249
246,0.1,0.5,0.1,0.1,10,0.7994571455856756,57,0.7995850283916002
247,0.1,0.5,0.1,0.1,20,0.8322695318078456,57,0.83239237356889
248,0.1,0.5,0.1,0.1,2,0.7473757738884578,57,0.7475125667140126
249,0.1,0.5,0.1,0.1,5,0.7707805886760257,57,0.770913228502249
250,0.1,0.5,0.1,0.1,10,0.7994571455856756,57,0.7995850283916002
251,0.1,0.5,0.1,0.1,20,0.8322695318078456,57,0.83239237356889
252,0.1,0.5,0.1,1.0,2,0.1635321138931372,57,0.1641561521063344
253,0.1,0.5,0.1,1.0,5,1.7433939624941126,57,1.7434526086076796
254,0.1,0.5,0.1,1.0,10,3.261398669052427,57,3.2614300189482743
255,0.1,0.5,0.1,1.0,20,12.360773089147667,57,12.360781360876713
256,0.1,0.5,1.0,0.001,2,0.03317278070135572,57,0.03612372322256163
257,0.1,0.5,1.0,0.001,5,0.033172654698245777,57,0.03612360751266473
258,0.1,0.5,1.0,0.001,10,0.033180949402190976,57,0.036131224767931104
259,0.1,0.5,1.0,0.001,20,0.03318365125667303,57,0.03613370601978847
260,0.1,0.5,1.0,0.1,2,0.03359276383109414,57,0.036509776523715766
261,0.1,0.5,1.0,0.1,5,0.033577081576921644,57,0.03649534774766848
262,0.1,0.5,1.0,0.1,10,0.034096031345966483,57,0.03697336005213928
263,0.1,0.5,1.0,0.1,20,0.034511311868985026,57,0.03735666803822775
264,0.1,0.5,1.0,0.1,2,0.03359276383109414,57,0.036509776523715766
265,0.1,0.5,1.0,0.1,5,0.033577081576921644,57,0.03649534774766848
266,0.1,0.5,1.0,0.1,10,0.034096031345966483,57,0.03697336005213928
267,0.1,0.5,1.0,0.1,20,0.034511311868985026,57,0.03735666803822775
268,0.1,0.5,1.0,1.0,2,0.0373788933653605,57,0.040020890410121954
269,0.1,0.5,1.0,1.0,5,0.03790500069700773,57,0.040512702672620554
270,0.1,0.5,1.0,1.0,10,0.04074177798374988,57,0.04317849549575768
271,0.1,0.5,1.0,1.0,20,0.0380529680241717,57,0.0406511792627057
272,0.1,0.5,2.0,0.001,2,0.03466508611879724,57,0.037498775921670155
273,0.1,0.5,2.0,0.001,5,0.03466485113988924,57,0.03749855869964445
274,0.1,0.5,2.0,0.001,10,0.034667357517917566,57,0.03750087568677718
275,0.1,0.5,2.0,0.001,20,0.03466584511138251,57,0.03749947756017893
276,0.1,0.5,2.0,0.1,2,0.03479110130387738,57,0.03761529914724404
277,0.1,0.5,2.0,0.1,5,0.03476837732189789,57,0.037594282299278754
278,0.1,0.5,2.0,0.1,10,0.03500967755341968,57,0.037817555743257895
279,0.1,0.5,2.0,0.1,20,0.03486020631438829,57,0.037679224836529183
280,0.1,0.5,2.0,0.1,2,0.03479110130387738,57,0.03761529914724404
281,0.1,0.5,2.0,0.1,5,0.03476837732189789,57,0.037594282299278754
282,0.1,0.5,2.0,0.1,10,0.03500967755341968,57,0.037817555743257895
283,0.1,0.5,2.0,0.1,20,0.03486020631438829,57,0.037679224836529183
284,0.1,0.5,2.0,1.0,2,0.03649704763383062,57,0.03919852657927465
285,0.1,0.5,2.0,1.0,5,0.036351117677403635,57,0.03906269008141205
286,0.1,0.5,2.0,1.0,10,0.03794086671372833,57,0.04054626205939209
287,0.1,0.5,2.0,1.0,20,0.036649218914082696,57,0.039340249707041225
288,0.1,1.0,0.1,0.001,2,3.2194158349959885,19,3.219419678955808
289,0.1,1.0,0.1,0.001,5,3.2194158349959885,19,3.219419678955808
290,0.1,1.0,0.1,0.001,10,3.2194158349959885,19,3.219419678955808
291,0.1,1.0,0.1,0.001,20,3.2194158349959885,19,3.219419678955808
292,0.1,1.0,0.1,0.1,2,3.2194158349959885,19,3.219419678955808
293,0.1,1.0,0.1,0.1,5,3.2194158349959885,19,3.219419678955808
294,0.1,1.0,0.1,0.1,10,3.2194158349959885,19,3.219419678955808
295,0.1,1.0,0.1,0.1,20,3.2194158349959885,19,3.219419678955808
296,0.1,1.0,0.1,0.1,2,3.2194158349959885,19,3.219419678955808
297,0.1,1.0,0.1,0.1,5,3.2194158349959885,19,3.219419678955808
298,0.1,1.0,0.1,0.1,10,3.2194158349959885,19,3.219419678955808
299,0.1,1.0,0.1,0.1,20,3.2194158349959885,19,3.219419678955808
300,0.1,1.0,0.1,1.0,2,3.2194158349959885,19,3.219419678955808
301,0.1,1.0,0.1,1.0,5,3.2194158349959885,19,3.219419678955808
302,0.1,1.0,0.1,1.0,10,3.2194158349959885,19,3.219419678955808
303,0.1,1.0,0.1,1.0,20,3.2194158349959885,19,3.219419678955808
304,0.1,1.0,1.0,0.001,2,0.05243729796174833,19,0.05267277135797181
305,0.1,1.0,1.0,0.001,5,0.05249206813880145,19,0.0527272969389535
306,0.1,1.0,1.0,0.001,10,0.05262402956171937,19,0.05285867111754432
307,0.1,1.0,1.0,0.001,20,0.052624240388473666,19,0.05285888100843474
308,0.1,1.0,1.0,0.1,2,0.044989463475407485,19,0.04526369901814283
309,0.1,1.0,1.0,0.1,5,0.04659475598525931,19,0.046859597846394915
310,0.1,1.0,1.0,0.1,10,0.0496923412731907,19,0.049940758967112746
311,0.1,1.0,1.0,0.1,20,0.05565018512284477,19,0.05587211942648044
312,0.1,1.0,1.0,0.1,2,0.044989463475407485,19,0.04526369901814283
313,0.1,1.0,1.0,0.1,5,0.04659475598525931,19,0.046859597846394915
314,0.1,1.0,1.0,0.1,10,0.0496923412731907,19,0.049940758967112746
315,0.1,1.0,1.0,0.1,20,0.05565018512284477,19,0.05587211942648044
316,0.1,1.0,1.0,1.0,2,0.06023575675199244,19,0.06044085552410061
317,0.1,1.0,1.0,1.0,5,0.04958578218968415,19,0.049834731065420614
318,0.1,1.0,1.0,1.0,10,0.06650491526359517,19,0.06669073683217164
319,0.1,1.0,1.0,1.0,20,0.060638292926159944,19,0.06084203476215091
320,0.1,1.0,2.0,0.001,2,0.0462306258381038,19,0.04649754176709507
321,0.1,1.0,2.0,0.001,5,0.046227837835946715,19,0.04649476977022886
322,0.1,1.0,2.0,0.001,10,0.04622410989233187,19,0.046491063230887426
323,0.1,1.0,2.0,0.001,20,0.04621766570598479,19,0.04648465605240252
324,0.1,1.0,2.0,0.1,2,0.04763466793948644,19,0.047893759663500395
325,0.1,1.0,2.0,0.1,5,0.04735952733356469,19,0.047620116067253145
326,0.1,1.0,2.0,0.1,10,0.04700008195487173,19,0.047262652578591684
327,0.1,1.0,2.0,0.1,20,0.04636139555720614,19,0.04662756291091926
328,0.1,1.0,2.0,0.1,2,0.04763466793948644,19,0.047893759663500395
329,0.1,1.0,2.0,0.1,5,0.04735952733356469,19,0.047620116067253145
330,0.1,1.0,2.0,0.1,10,0.04700008195487173,19,0.047262652578591684
331,0.1,1.0,2.0,0.1,20,0.04636139555720614,19,0.04662756291091926
332,0.1,1.0,2.0,1.0,2,0.058159742527700564,19,0.058372136125795684
333,0.1,1.0,2.0,1.0,5,0.05568864656224235,19,0.055910428194875655
334,0.1,1.0,2.0,1.0,10,0.0530718638472226,19,0.05330453411500877
335,0.1,1.0,2.0,1.0,20,0.04806773984538385,19,0.04832450971136182
336,0.1,2.0,0.1,0.001,2,7.779057844571902,7,7.779058064553552
337,0.1,2.0,0.1,0.001,5,7.779057844571902,7,7.779058064553552
338,0.1,2.0,0.1,0.001,10,7.779057844571902,7,7.779058064553552
339,0.1,2.0,0.1,0.001,20,7.779057844571902,7,7.779058064553552
340,0.1,2.0,0.1,0.1,2,7.779057844571902,7,7.779058064553552
341,0.1,2.0,0.1,0.1,5,7.779057844571902,7,7.779058064553552
342,0.1,2.0,0.1,0.1,10,7.779057844571902,7,7.779058064553552
343,0.1,2.0,0.1,0.1,20,7.779057844571902,7,7.779058064553552
344,0.1,2.0,0.1,0.1,2,7.779057844571902,7,7.779058064553552
345,0.1,2.0,0.1,0.1,5,7.779057844571902,7,7.779058064553552
346,0.1,2.0,0.1,0.1,10,7.779057844571902,7,7.779058064553552
347,0.1,2.0,0.1,0.1,20,7.779057844571902,7,7.779058064553552
348,0.1,2.0,0.1,1.0,2,7.779057844571902,7,7.779058064553552
