,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
83,0.1,0.5,0.1,20,0.4772215724880847,59,0.4774502381117851
84,0.1,0.5,0.5,5,0.9226693846703744,39,0.9227233030724906
85,0.1,0.5,0.5,10,0.8202809668807637,106,0.8207105257804609
86,0.1,0.5,0.5,15,1.1097173790802501,118,1.1101094141717471
87,0.1,0.5,0.5,20,0.9811937205845332,113,0.9816017559654827
88,0.1,0.5,1.0,5,3.131167531369635,341,3.1323298780825133
89,0.1,0.5,1.0,10,1.6699000609170365,694,1.6788968086442129
90,0.1,0.5,1.0,15,2.587926098997973,734,2.5944271229646954
91,0.1,0.5,1.0,20,11.78396790978699,591,11.784895702318053
92,0.1,0.5,1.5,5,1.3981857074550093,1787,1.4678245246048538
93,0.1,0.5,1.5,10,0.4855373862590827,2271,0.7470709498302699
94,0.1,0.5,1.5,15,0.9542810702368453,2119,1.0915096809063944
95,0.1,0.5,1.5,20,9.636242322461234,2337,9.653937754082168
96,0.1,1.0,0.1,5,1.0001686682902833,29,1.0001956746205007
97,0.1,1.0,0.1,10,0.9131487491594712,35,0.9131926087039398
98,0.1,1.0,0.1,15,1.2885873015180942,42,1.2886313111723164
99,0.1,1.0,0.1,20,0.27645552627557224,40,0.2766436299796249
100,0.1,1.0,0.5,5,0.5984234471548875,20,0.5984458227189312
101,0.1,1.0,0.5,10,0.7316797906833443,46,0.7317709468094662
102,0.1,1.0,0.5,15,1.0056350900026136,85,1.0058595810273743
103,0.1,1.0,0.5,20,1.0676483299091717,41,1.0676975315405781
104,0.1,1.0,1.0,5,1.103810014998971,147,1.1044224508026936
105,0.1,1.0,1.0,10,0.5072444807509893,275,0.5119058691569581
106,0.1,1.0,1.0,15,0.5008636154474225,327,0.5075275971846887
107,0.1,1.0,1.0,20,1.9756832664379411,230,1.9765205526145921
108,0.1,1.0,1.5,5,0.8719440717687312,1330,0.9332340836669193
109,0.1,1.0,1.5,10,1.2208508694955935,1505,1.2775651162164483
110,0.1,1.0,1.5,15,0.871019316401666,953,0.9030488858139549
111,0.1,1.0,1.5,20,1.1889085552769088,1390,1.2386594279444316
112,0.1,2.0,0.1,5,2.216750885635719,21,2.2167571618451456
113,0.1,2.0,0.1,10,1.18755278041133,22,1.1875663399943939
114,0.1,2.0,0.1,15,2.4464016483280226,27,2.446411520460543
115,0.1,2.0,0.1,20,1.5591950565661263,33,1.5592171479368249
116,0.1,2.0,0.5,5,0.5736897166945579,12,0.5736985024087845
117,0.1,2.0,0.5,10,0.6044631875664656,17,0.6044781283247659
118,0.1,2.0,0.5,15,0.9683836006936394,22,0.9684005233979265
119,0.1,2.0,0.5,20,0.749977998537086,26,0.750006600497418
120,0.1,2.0,1.0,5,0.5832631486217077,61,0.5834657583484298
121,0.1,2.0,1.0,10,0.7131191779329107,89,0.7134677651693245
122,0.1,2.0,1.0,15,0.8111243617545278,91,0.8114433391997805
123,0.1,2.0,1.0,20,0.9748278913842817,85,0.9750627558371435
124,0.1,2.0,1.5,5,0.9469193410196542,1001,0.9794354567923791
125,0.1,2.0,1.5,10,0.6793535370748682,1161,0.7387992628827768
126,0.1,2.0,1.5,15,0.477841156609758,1034,0.5433406496620249
127,0.1,2.0,1.5,20,0.5816150760343497,748,0.6109914707223354
128,0.3,0.1,0.1,5,2.0900916304467776,99,2.0902408412163105
129,0.3,0.1,0.1,10,2.768486142611761,103,2.7686072910099306
130,0.3,0.1,0.1,15,9.350962521144897,143,9.351031626208764
131,0.3,0.1,0.1,20,5.047044053020775,173,5.047229790997471
132,0.3,0.1,0.5,5,3.8477795121790663,134,3.847927086672118
133,0.3,0.1,0.5,10,2.174412670377843,272,2.175481163265888
