,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
260,0.9,0.1,0.5,5,0.8524079412998988,94,0.8527331944348899
261,0.9,0.1,0.5,10,0.8052544336250703,66,0.8054255166511878
262,0.9,0.1,0.5,15,1.0733449984998304,76,1.073515370839934
263,0.9,0.1,0.5,20,0.9102955111336624,87,0.9105553141298423
264,0.9,0.1,1.0,5,1.0531943653860363,508,1.06082391153334
265,0.9,0.1,1.0,10,1.8415504753878236,268,1.8427707008472647
266,0.9,0.1,1.0,15,46.213960484486805,711,46.21430251017219
267,0.9,0.1,1.0,20,0.9438171781649376,218,0.9453995036090433
268,0.9,0.1,1.5,5,,3677,
269,0.9,0.1,1.5,10,,3519,
270,0.9,0.1,1.5,15,67.11450230919554,3330,67.11966689876849
271,0.9,0.1,1.5,20,,3704,
272,0.9,0.5,0.1,5,2.3646371124683974,12,2.3646390794713006
273,0.9,0.5,0.1,10,2.8734283484057697,17,2.873431491426568
274,0.9,0.5,0.1,15,3.2025211899525106,21,3.2025256586942197
275,0.9,0.5,0.1,20,2.866999865100018,24,2.867006143433167
276,0.9,0.5,0.5,5,2.1731354934776395,11,2.173137461974576
277,0.9,0.5,0.5,10,2.7142207660023585,14,2.714223220204711
278,0.9,0.5,0.5,15,2.6476693583145794,18,2.647673354278797
279,0.9,0.5,0.5,20,3.5275676580452258,22,3.527572142807526
280,0.9,0.5,1.0,5,2.234925527482359,17,2.234929760840886
281,0.9,0.5,1.0,10,2.9500600215856756,18,2.950063647039344
282,0.9,0.5,1.0,15,2.6788412316087196,20,2.6788460388368573
283,0.9,0.5,1.0,20,2.6040361875125733,28,2.6040455959669786
284,0.9,0.5,1.5,5,1.6811515134136756,256,1.6823711878040148
285,0.9,0.5,1.5,10,1.5403190473225872,291,1.5420408198373876
286,0.9,0.5,1.5,15,1.628630836133182,282,1.6301581833993495
287,0.9,0.5,1.5,20,1.5188407682915075,267,1.5203167203084154
288,0.9,1.0,0.1,5,6.8352588946398525,9,6.835259333723426
289,0.9,1.0,0.1,10,4.48066924359855,12,4.480670281668805
290,0.9,1.0,0.1,15,2.709470718955083,12,2.7094724638755743
291,0.9,1.0,0.1,20,2.709470718955083,12,2.7094724638755743
292,0.9,1.0,0.5,5,4.599349837227188,7,4.599350179734824
293,0.9,1.0,0.5,10,6.637019342780981,11,6.637019922907712
294,0.9,1.0,0.5,15,2.709470718955083,12,2.7094724638755743
295,0.9,1.0,0.5,20,2.709470718955083,12,2.7094724638755743
296,0.9,1.0,1.0,5,4.654603688422939,9,4.654604232239346
297,0.9,1.0,1.0,10,6.1455793343954,11,6.1455799722522375
298,0.9,1.0,1.0,15,2.709470718955083,12,2.7094724638755743
299,0.9,1.0,1.0,20,2.709470718955083,12,2.7094724638755743
300,0.9,1.0,1.5,5,2.2488424239552818,13,2.2488449941650197
301,0.9,1.0,1.5,10,2.2536697401576355,12,2.253671941566071
302,0.9,1.0,1.5,15,2.709470718955083,12,2.7094724638755743
303,0.9,1.0,1.5,20,2.709470718955083,12,2.7094724638755743
304,0.9,2.0,0.1,5,8.537962336988969,6,8.53796247768413
305,0.9,2.0,0.1,10,4.856477375687375,6,4.856477631080816
306,0.9,2.0,0.1,15,4.856477375687375,6,4.856477631080816
307,0.9,2.0,0.1,20,4.856477375687375,6,4.856477631080816
308,0.9,2.0,0.5,5,24.387569099155893,6,24.38756914528595
309,0.9,2.0,0.5,10,4.856477375687375,6,4.856477631080816
310,0.9,2.0,0.5,15,4.856477375687375,6,4.856477631080816
311,0.9,2.0,0.5,20,4.856477375687375,6,4.856477631080816
312,0.9,2.0,1.0,5,21.423587853936855,6,21.42358790821406
313,0.9,2.0,1.0,10,4.856477375687375,6,4.856477631080816
314,0.9,2.0,1.0,15,4.856477375687375,6,4.856477631080816
315,0.9,2.0,1.0,20,4.856477375687375,6,4.856477631080816
316,0.9,2.0,1.5,5,3.7417714040348313,6,3.7417717678330935
317,0.9,2.0,1.5,10,4.856477375687375,6,4.856477631080816
318,0.9,2.0,1.5,15,4.856477375687375,6,4.856477631080816
319,0.9,2.0,1.5,20,4.856477375687375,6,4.856477631080816
