,eta,epsilon,sigma_init,mu,K,r2,mse,CB_size,tradeOff_dist
1477,0.51,25.00075,200.0,0.0001,11,,,,
1478,0.51,25.00075,200.0,0.0001,15,,,,
1479,0.51,25.00075,200.0,0.0001,20,,,,
1480,0.51,25.00075,200.0,0.250075,2,,,,
1481,0.51,25.00075,200.0,0.250075,6,,,,
1482,0.51,25.00075,200.0,0.250075,11,,,,
1483,0.51,25.00075,200.0,0.250075,15,,,,
1484,0.51,25.00075,200.0,0.250075,20,,,,
1485,0.51,25.00075,200.0,0.50005,2,,,,
1486,0.51,25.00075,200.0,0.50005,6,,,,
1487,0.51,25.00075,200.0,0.50005,11,,,,
1488,0.51,25.00075,200.0,0.50005,15,,,,
1489,0.51,25.00075,200.0,0.50005,20,,,,
1490,0.51,25.00075,200.0,0.7500249999999999,2,,,,
1491,0.51,25.00075,200.0,0.7500249999999999,6,,,,
1492,0.51,25.00075,200.0,0.7500249999999999,11,,,,
1493,0.51,25.00075,200.0,0.7500249999999999,15,,,,
1494,0.51,25.00075,200.0,0.7500249999999999,20,,,,
1495,0.51,25.00075,200.0,1.0,2,,,,
1496,0.51,25.00075,200.0,1.0,6,,,,
1497,0.51,25.00075,200.0,1.0,11,,,,
1498,0.51,25.00075,200.0,1.0,15,,,,
1499,0.51,25.00075,200.0,1.0,20,,,,
1500,0.51,50.000499999999995,0.01,0.0001,2,,,,
1501,0.51,50.000499999999995,0.01,0.0001,6,,,,
1502,0.51,50.000499999999995,0.01,0.0001,11,,,,
1503,0.51,50.000499999999995,0.01,0.0001,15,,,,
1504,0.51,50.000499999999995,0.01,0.0001,20,,,,
1505,0.51,50.000499999999995,0.01,0.250075,2,,,,
1506,0.51,50.000499999999995,0.01,0.250075,6,,,,
1507,0.51,50.000499999999995,0.01,0.250075,11,,,,
1508,0.51,50.000499999999995,0.01,0.250075,15,,,,
1509,0.51,50.000499999999995,0.01,0.250075,20,,,,
1510,0.51,50.000499999999995,0.01,0.50005,2,,,,
1511,0.51,50.000499999999995,0.01,0.50005,6,,,,
1512,0.51,50.000499999999995,0.01,0.50005,11,,,,
1513,0.51,50.000499999999995,0.01,0.50005,15,,,,
1514,0.51,50.000499999999995,0.01,0.50005,20,,,,
1515,0.51,50.000499999999995,0.01,0.7500249999999999,2,,,,
1516,0.51,50.000499999999995,0.01,0.7500249999999999,6,,,,
1517,0.51,50.000499999999995,0.01,0.7500249999999999,11,,,,
1518,0.51,50.000499999999995,0.01,0.7500249999999999,15,,,,
1519,0.51,50.000499999999995,0.01,0.7500249999999999,20,,,,
1520,0.51,50.000499999999995,0.01,1.0,2,,,,
1521,0.51,50.000499999999995,0.01,1.0,6,,,,
1522,0.51,50.000499999999995,0.01,1.0,11,,,,
1523,0.51,50.000499999999995,0.01,1.0,15,,,,
1524,0.51,50.000499999999995,0.01,1.0,20,,,,
1525,0.51,50.000499999999995,50.0075,0.0001,2,,,,
1526,0.51,50.000499999999995,50.0075,0.0001,6,,,,
1527,0.51,50.000499999999995,50.0075,0.0001,11,,,,
1528,0.51,50.000499999999995,50.0075,0.0001,15,,,,
1529,0.51,50.000499999999995,50.0075,0.0001,20,,,,
1530,0.51,50.000499999999995,50.0075,0.250075,2,,,,
1531,0.51,50.000499999999995,50.0075,0.250075,6,,,,
1532,0.51,50.000499999999995,50.0075,0.250075,11,,,,
1533,0.51,50.000499999999995,50.0075,0.250075,15,,,,
1534,0.51,50.000499999999995,50.0075,0.250075,20,,,,
1535,0.51,50.000499999999995,50.0075,0.50005,2,,,,
1536,0.51,50.000499999999995,50.0075,0.50005,6,,,,
1537,0.51,50.000499999999995,50.0075,0.50005,11,,,,
1538,0.51,50.000499999999995,50.0075,0.50005,15,,,,
1539,0.51,50.000499999999995,50.0075,0.50005,20,,,,
1540,0.51,50.000499999999995,50.0075,0.7500249999999999,2,,,,
1541,0.51,50.000499999999995,50.0075,0.7500249999999999,6,,,,
1542,0.51,50.000499999999995,50.0075,0.7500249999999999,11,,,,
1543,0.51,50.000499999999995,50.0075,0.7500249999999999,15,,,,
1544,0.51,50.000499999999995,50.0075,0.7500249999999999,20,,,,
1545,0.51,50.000499999999995,50.0075,1.0,2,,,,
1546,0.51,50.000499999999995,50.0075,1.0,6,,,,
1547,0.51,50.000499999999995,50.0075,1.0,11,,,,
1548,0.51,50.000499999999995,50.0075,1.0,15,,,,
1549,0.51,50.000499999999995,50.0075,1.0,20,,,,
1550,0.51,50.000499999999995,100.00500000000001,0.0001,2,,,,
1551,0.51,50.000499999999995,100.00500000000001,0.0001,6,,,,
1552,0.51,50.000499999999995,100.00500000000001,0.0001,11,,,,
1553,0.51,50.000499999999995,100.00500000000001,0.0001,15,,,,
1554,0.51,50.000499999999995,100.00500000000001,0.0001,20,,,,
1555,0.51,50.000499999999995,100.00500000000001,0.250075,2,,,,
1556,0.51,50.000499999999995,100.00500000000001,0.250075,6,,,,
1557,0.51,50.000499999999995,100.00500000000001,0.250075,11,,,,
1558,0.51,50.000499999999995,100.00500000000001,0.250075,15,,,,
1559,0.51,50.000499999999995,100.00500000000001,0.250075,20,,,,
1560,0.51,50.000499999999995,100.00500000000001,0.50005,2,,,,
1561,0.51,50.000499999999995,100.00500000000001,0.50005,6,,,,
1562,0.51,50.000499999999995,100.00500000000001,0.50005,11,,,,
1563,0.51,50.000499999999995,100.00500000000001,0.50005,15,,,,
1564,0.51,50.000499999999995,100.00500000000001,0.50005,20,,,,
1565,0.51,50.000499999999995,100.00500000000001,0.7500249999999999,2,,,,
1566,0.51,50.000499999999995,100.00500000000001,0.7500249999999999,6,,,,
1567,0.51,50.000499999999995,100.00500000000001,0.7500249999999999,11,,,,
1568,0.51,50.000499999999995,100.00500000000001,0.7500249999999999,15,,,,
1569,0.51,50.000499999999995,100.00500000000001,0.7500249999999999,20,,,,
1570,0.51,50.000499999999995,100.00500000000001,1.0,2,,,,
1571,0.51,50.000499999999995,100.00500000000001,1.0,6,,,,
1572,0.51,50.000499999999995,100.00500000000001,1.0,11,,,,
1573,0.51,50.000499999999995,100.00500000000001,1.0,15,,,,
1574,0.51,50.000499999999995,100.00500000000001,1.0,20,,,,
1575,0.51,50.000499999999995,150.0025,0.0001,2,,,,
1576,0.51,50.000499999999995,150.0025,0.0001,6,,,,
1577,0.51,50.000499999999995,150.0025,0.0001,11,,,,
1578,0.51,50.000499999999995,150.0025,0.0001,15,,,,
1579,0.51,50.000499999999995,150.0025,0.0001,20,,,,
1580,0.51,50.000499999999995,150.0025,0.250075,2,,,,
1581,0.51,50.000499999999995,150.0025,0.250075,6,,,,
1582,0.51,50.000499999999995,150.0025,0.250075,11,,,,
1583,0.51,50.000499999999995,150.0025,0.250075,15,,,,
1584,0.51,50.000499999999995,150.0025,0.250075,20,,,,
1585,0.51,50.000499999999995,150.0025,0.50005,2,,,,
1586,0.51,50.000499999999995,150.0025,0.50005,6,,,,
1587,0.51,50.000499999999995,150.0025,0.50005,11,,,,
1588,0.51,50.000499999999995,150.0025,0.50005,15,,,,
1589,0.51,50.000499999999995,150.0025,0.50005,20,,,,
1590,0.51,50.000499999999995,150.0025,0.7500249999999999,2,,,,
1591,0.51,50.000499999999995,150.0025,0.7500249999999999,6,,,,
1592,0.51,50.000499999999995,150.0025,0.7500249999999999,11,,,,
1593,0.51,50.000499999999995,150.0025,0.7500249999999999,15,,,,
1594,0.51,50.000499999999995,150.0025,0.7500249999999999,20,,,,
1595,0.51,50.000499999999995,150.0025,1.0,2,,,,
1596,0.51,50.000499999999995,150.0025,1.0,6,,,,
1597,0.51,50.000499999999995,150.0025,1.0,11,,,,
1598,0.51,50.000499999999995,150.0025,1.0,15,,,,
1599,0.51,50.000499999999995,150.0025,1.0,20,,,,
1600,0.51,50.000499999999995,200.0,0.0001,2,,,,
1601,0.51,50.000499999999995,200.0,0.0001,6,,,,
1602,0.51,50.000499999999995,200.0,0.0001,11,,,,
1603,0.51,50.000499999999995,200.0,0.0001,15,,,,
1604,0.51,50.000499999999995,200.0,0.0001,20,,,,
1605,0.51,50.000499999999995,200.0,0.250075,2,,,,
1606,0.51,50.000499999999995,200.0,0.250075,6,,,,
1607,0.51,50.000499999999995,200.0,0.250075,11,,,,
1608,0.51,50.000499999999995,200.0,0.250075,15,,,,
1609,0.51,50.000499999999995,200.0,0.250075,20,,,,
1610,0.51,50.000499999999995,200.0,0.50005,2,,,,
1611,0.51,50.000499999999995,200.0,0.50005,6,,,,
1612,0.51,50.000499999999995,200.0,0.50005,11,,,,
1613,0.51,50.000499999999995,200.0,0.50005,15,,,,
1614,0.51,50.000499999999995,200.0,0.50005,20,,,,
1615,0.51,50.000499999999995,200.0,0.7500249999999999,2,,,,
1616,0.51,50.000499999999995,200.0,0.7500249999999999,6,,,,
1617,0.51,50.000499999999995,200.0,0.7500249999999999,11,,,,
1618,0.51,50.000499999999995,200.0,0.7500249999999999,15,,,,
1619,0.51,50.000499999999995,200.0,0.7500249999999999,20,,,,
1620,0.51,50.000499999999995,200.0,1.0,2,,,,
1621,0.51,50.000499999999995,200.0,1.0,6,,,,
1622,0.51,50.000499999999995,200.0,1.0,11,,,,
1623,0.51,50.000499999999995,200.0,1.0,15,,,,
1624,0.51,50.000499999999995,200.0,1.0,20,,,,
1625,0.51,75.00025,0.01,0.0001,2,,,,
1626,0.51,75.00025,0.01,0.0001,6,,,,
1627,0.51,75.00025,0.01,0.0001,11,,,,
1628,0.51,75.00025,0.01,0.0001,15,,,,
1629,0.51,75.00025,0.01,0.0001,20,,,,
1630,0.51,75.00025,0.01,0.250075,2,,,,
1631,0.51,75.00025,0.01,0.250075,6,,,,
1632,0.51,75.00025,0.01,0.250075,11,,,,
1633,0.51,75.00025,0.01,0.250075,15,,,,
1634,0.51,75.00025,0.01,0.250075,20,,,,
1635,0.51,75.00025,0.01,0.50005,2,,,,
1636,0.51,75.00025,0.01,0.50005,6,,,,
1637,0.51,75.00025,0.01,0.50005,11,,,,
1638,0.51,75.00025,0.01,0.50005,15,,,,
1639,0.51,75.00025,0.01,0.50005,20,,,,
1640,0.51,75.00025,0.01,0.7500249999999999,2,,,,
1641,0.51,75.00025,0.01,0.7500249999999999,6,,,,
1642,0.51,75.00025,0.01,0.7500249999999999,11,,,,
1643,0.51,75.00025,0.01,0.7500249999999999,15,,,,
1644,0.51,75.00025,0.01,0.7500249999999999,20,,,,
1645,0.51,75.00025,0.01,1.0,2,,,,
1646,0.51,75.00025,0.01,1.0,6,,,,
1647,0.51,75.00025,0.01,1.0,11,,,,
1648,0.51,75.00025,0.01,1.0,15,,,,
1649,0.51,75.00025,0.01,1.0,20,,,,
1650,0.51,75.00025,50.0075,0.0001,2,,,,
1651,0.51,75.00025,50.0075,0.0001,6,,,,
1652,0.51,75.00025,50.0075,0.0001,11,,,,
1653,0.51,75.00025,50.0075,0.0001,15,,,,
1654,0.51,75.00025,50.0075,0.0001,20,,,,
1655,0.51,75.00025,50.0075,0.250075,2,,,,
1656,0.51,75.00025,50.0075,0.250075,6,,,,
1657,0.51,75.00025,50.0075,0.250075,11,,,,
1658,0.51,75.00025,50.0075,0.250075,15,,,,
1659,0.51,75.00025,50.0075,0.250075,20,,,,
1660,0.51,75.00025,50.0075,0.50005,2,,,,
1661,0.51,75.00025,50.0075,0.50005,6,,,,
1662,0.51,75.00025,50.0075,0.50005,11,,,,
1663,0.51,75.00025,50.0075,0.50005,15,,,,
1664,0.51,75.00025,50.0075,0.50005,20,,,,
1665,0.51,75.00025,50.0075,0.7500249999999999,2,,,,
1666,0.51,75.00025,50.0075,0.7500249999999999,6,,,,
1667,0.51,75.00025,50.0075,0.7500249999999999,11,,,,
1668,0.51,75.00025,50.0075,0.7500249999999999,15,,,,
1669,0.51,75.00025,50.0075,0.7500249999999999,20,,,,
1670,0.51,75.00025,50.0075,1.0,2,,,,
1671,0.51,75.00025,50.0075,1.0,6,,,,
1672,0.51,75.00025,50.0075,1.0,11,,,,
1673,0.51,75.00025,50.0075,1.0,15,,,,
1674,0.51,75.00025,50.0075,1.0,20,,,,
1675,0.51,75.00025,100.00500000000001,0.0001,2,,,,
1676,0.51,75.00025,100.00500000000001,0.0001,6,,,,
1677,0.51,75.00025,100.00500000000001,0.0001,11,,,,
1678,0.51,75.00025,100.00500000000001,0.0001,15,,,,
1679,0.51,75.00025,100.00500000000001,0.0001,20,,,,
1680,0.51,75.00025,100.00500000000001,0.250075,2,,,,
1681,0.51,75.00025,100.00500000000001,0.250075,6,,,,
1682,0.51,75.00025,100.00500000000001,0.250075,11,,,,
1683,0.51,75.00025,100.00500000000001,0.250075,15,,,,
1684,0.51,75.00025,100.00500000000001,0.250075,20,,,,
1685,0.51,75.00025,100.00500000000001,0.50005,2,,,,
1686,0.51,75.00025,100.00500000000001,0.50005,6,,,,
1687,0.51,75.00025,100.00500000000001,0.50005,11,,,,
1688,0.51,75.00025,100.00500000000001,0.50005,15,,,,
1689,0.51,75.00025,100.00500000000001,0.50005,20,,,,
1690,0.51,75.00025,100.00500000000001,0.7500249999999999,2,,,,
1691,0.51,75.00025,100.00500000000001,0.7500249999999999,6,,,,
1692,0.51,75.00025,100.00500000000001,0.7500249999999999,11,,,,
1693,0.51,75.00025,100.00500000000001,0.7500249999999999,15,,,,
1694,0.51,75.00025,100.00500000000001,0.7500249999999999,20,,,,
1695,0.51,75.00025,100.00500000000001,1.0,2,,,,
1696,0.51,75.00025,100.00500000000001,1.0,6,,,,
1697,0.51,75.00025,100.00500000000001,1.0,11,,,,
1698,0.51,75.00025,100.00500000000001,1.0,15,,,,
1699,0.51,75.00025,100.00500000000001,1.0,20,,,,
1700,0.51,75.00025,150.0025,0.0001,2,,,,
1701,0.51,75.00025,150.0025,0.0001,6,,,,
1702,0.51,75.00025,150.0025,0.0001,11,,,,
1703,0.51,75.00025,150.0025,0.0001,15,,,,
1704,0.51,75.00025,150.0025,0.0001,20,,,,
1705,0.51,75.00025,150.0025,0.250075,2,,,,
1706,0.51,75.00025,150.0025,0.250075,6,,,,
1707,0.51,75.00025,150.0025,0.250075,11,,,,
1708,0.51,75.00025,150.0025,0.250075,15,,,,
1709,0.51,75.00025,150.0025,0.250075,20,,,,
1710,0.51,75.00025,150.0025,0.50005,2,,,,
1711,0.51,75.00025,150.0025,0.50005,6,,,,
1712,0.51,75.00025,150.0025,0.50005,11,,,,
1713,0.51,75.00025,150.0025,0.50005,15,,,,
1714,0.51,75.00025,150.0025,0.50005,20,,,,
1715,0.51,75.00025,150.0025,0.7500249999999999,2,,,,
1716,0.51,75.00025,150.0025,0.7500249999999999,6,,,,
1717,0.51,75.00025,150.0025,0.7500249999999999,11,,,,
1718,0.51,75.00025,150.0025,0.7500249999999999,15,,,,
1719,0.51,75.00025,150.0025,0.7500249999999999,20,,,,
1720,0.51,75.00025,150.0025,1.0,2,,,,
1721,0.51,75.00025,150.0025,1.0,6,,,,
1722,0.51,75.00025,150.0025,1.0,11,,,,
1723,0.51,75.00025,150.0025,1.0,15,,,,
1724,0.51,75.00025,150.0025,1.0,20,,,,
1725,0.51,75.00025,200.0,0.0001,2,,,,
1726,0.51,75.00025,200.0,0.0001,6,,,,
1727,0.51,75.00025,200.0,0.0001,11,,,,
1728,0.51,75.00025,200.0,0.0001,15,,,,
1729,0.51,75.00025,200.0,0.0001,20,,,,
1730,0.51,75.00025,200.0,0.250075,2,,,,
1731,0.51,75.00025,200.0,0.250075,6,,,,
1732,0.51,75.00025,200.0,0.250075,11,,,,
1733,0.51,75.00025,200.0,0.250075,15,,,,
1734,0.51,75.00025,200.0,0.250075,20,,,,
1735,0.51,75.00025,200.0,0.50005,2,,,,
1736,0.51,75.00025,200.0,0.50005,6,,,,
1737,0.51,75.00025,200.0,0.50005,11,,,,
1738,0.51,75.00025,200.0,0.50005,15,,,,
1739,0.51,75.00025,200.0,0.50005,20,,,,
1740,0.51,75.00025,200.0,0.7500249999999999,2,,,,
1741,0.51,75.00025,200.0,0.7500249999999999,6,,,,
1742,0.51,75.00025,200.0,0.7500249999999999,11,,,,
1743,0.51,75.00025,200.0,0.7500249999999999,15,,,,
1744,0.51,75.00025,200.0,0.7500249999999999,20,,,,
1745,0.51,75.00025,200.0,1.0,2,,,,
1746,0.51,75.00025,200.0,1.0,6,,,,
1747,0.51,75.00025,200.0,1.0,11,,,,
1748,0.51,75.00025,200.0,1.0,15,,,,
1749,0.51,75.00025,200.0,1.0,20,,,,
1750,0.51,100.0,0.01,0.0001,2,,,,
1751,0.51,100.0,0.01,0.0001,6,,,,
1752,0.51,100.0,0.01,0.0001,11,,,,
1753,0.51,100.0,0.01,0.0001,15,,,,
1754,0.51,100.0,0.01,0.0001,20,,,,
1755,0.51,100.0,0.01,0.250075,2,,,,
1756,0.51,100.0,0.01,0.250075,6,,,,
1757,0.51,100.0,0.01,0.250075,11,,,,
1758,0.51,100.0,0.01,0.250075,15,,,,
1759,0.51,100.0,0.01,0.250075,20,,,,
1760,0.51,100.0,0.01,0.50005,2,,,,
1761,0.51,100.0,0.01,0.50005,6,,,,
1762,0.51,100.0,0.01,0.50005,11,,,,
1763,0.51,100.0,0.01,0.50005,15,,,,
1764,0.51,100.0,0.01,0.50005,20,,,,
1765,0.51,100.0,0.01,0.7500249999999999,2,,,,
1766,0.51,100.0,0.01,0.7500249999999999,6,,,,
1767,0.51,100.0,0.01,0.7500249999999999,11,,,,
1768,0.51,100.0,0.01,0.7500249999999999,15,,,,
1769,0.51,100.0,0.01,0.7500249999999999,20,,,,
1770,0.51,100.0,0.01,1.0,2,,,,
1771,0.51,100.0,0.01,1.0,6,,,,
1772,0.51,100.0,0.01,1.0,11,,,,
1773,0.51,100.0,0.01,1.0,15,,,,
1774,0.51,100.0,0.01,1.0,20,,,,
1775,0.51,100.0,50.0075,0.0001,2,,,,
1776,0.51,100.0,50.0075,0.0001,6,,,,
1777,0.51,100.0,50.0075,0.0001,11,,,,
1778,0.51,100.0,50.0075,0.0001,15,,,,
1779,0.51,100.0,50.0075,0.0001,20,,,,
1780,0.51,100.0,50.0075,0.250075,2,,,,
1781,0.51,100.0,50.0075,0.250075,6,,,,
1782,0.51,100.0,50.0075,0.250075,11,,,,
1783,0.51,100.0,50.0075,0.250075,15,,,,
1784,0.51,100.0,50.0075,0.250075,20,,,,
1785,0.51,100.0,50.0075,0.50005,2,,,,
1786,0.51,100.0,50.0075,0.50005,6,,,,
1787,0.51,100.0,50.0075,0.50005,11,,,,
1788,0.51,100.0,50.0075,0.50005,15,,,,
1789,0.51,100.0,50.0075,0.50005,20,,,,
1790,0.51,100.0,50.0075,0.7500249999999999,2,,,,
1791,0.51,100.0,50.0075,0.7500249999999999,6,,,,
1792,0.51,100.0,50.0075,0.7500249999999999,11,,,,
1793,0.51,100.0,50.0075,0.7500249999999999,15,,,,
1794,0.51,100.0,50.0075,0.7500249999999999,20,,,,
1795,0.51,100.0,50.0075,1.0,2,,,,
1796,0.51,100.0,50.0075,1.0,6,,,,
1797,0.51,100.0,50.0075,1.0,11,,,,
1798,0.51,100.0,50.0075,1.0,15,,,,
1799,0.51,100.0,50.0075,1.0,20,,,,
1800,0.51,100.0,100.00500000000001,0.0001,2,,,,
1801,0.51,100.0,100.00500000000001,0.0001,6,,,,
1802,0.51,100.0,100.00500000000001,0.0001,11,,,,
1803,0.51,100.0,100.00500000000001,0.0001,15,,,,
1804,0.51,100.0,100.00500000000001,0.0001,20,,,,
1805,0.51,100.0,100.00500000000001,0.250075,2,,,,
1806,0.51,100.0,100.00500000000001,0.250075,6,,,,
1807,0.51,100.0,100.00500000000001,0.250075,11,,,,
1808,0.51,100.0,100.00500000000001,0.250075,15,,,,
1809,0.51,100.0,100.00500000000001,0.250075,20,,,,
1810,0.51,100.0,100.00500000000001,0.50005,2,,,,
1811,0.51,100.0,100.00500000000001,0.50005,6,,,,
1812,0.51,100.0,100.00500000000001,0.50005,11,,,,
1813,0.51,100.0,100.00500000000001,0.50005,15,,,,
1814,0.51,100.0,100.00500000000001,0.50005,20,,,,
1815,0.51,100.0,100.00500000000001,0.7500249999999999,2,,,,
1816,0.51,100.0,100.00500000000001,0.7500249999999999,6,,,,
1817,0.51,100.0,100.00500000000001,0.7500249999999999,11,,,,
1818,0.51,100.0,100.00500000000001,0.7500249999999999,15,,,,
1819,0.51,100.0,100.00500000000001,0.7500249999999999,20,,,,
1820,0.51,100.0,100.00500000000001,1.0,2,,,,
1821,0.51,100.0,100.00500000000001,1.0,6,,,,
1822,0.51,100.0,100.00500000000001,1.0,11,,,,
1823,0.51,100.0,100.00500000000001,1.0,15,,,,
1824,0.51,100.0,100.00500000000001,1.0,20,,,,
1825,0.51,100.0,150.0025,0.0001,2,,,,
1826,0.51,100.0,150.0025,0.0001,6,,,,
1827,0.51,100.0,150.0025,0.0001,11,,,,
1828,0.51,100.0,150.0025,0.0001,15,,,,
1829,0.51,100.0,150.0025,0.0001,20,,,,
1830,0.51,100.0,150.0025,0.250075,2,,,,
1831,0.51,100.0,150.0025,0.250075,6,,,,
1832,0.51,100.0,150.0025,0.250075,11,,,,
1833,0.51,100.0,150.0025,0.250075,15,,,,
1834,0.51,100.0,150.0025,0.250075,20,,,,
1835,0.51,100.0,150.0025,0.50005,2,,,,
1836,0.51,100.0,150.0025,0.50005,6,,,,
1837,0.51,100.0,150.0025,0.50005,11,,,,
1838,0.51,100.0,150.0025,0.50005,15,,,,
1839,0.51,100.0,150.0025,0.50005,20,,,,
1840,0.51,100.0,150.0025,0.7500249999999999,2,,,,
1841,0.51,100.0,150.0025,0.7500249999999999,6,,,,
1842,0.51,100.0,150.0025,0.7500249999999999,11,,,,
1843,0.51,100.0,150.0025,0.7500249999999999,15,,,,
1844,0.51,100.0,150.0025,0.7500249999999999,20,,,,
1845,0.51,100.0,150.0025,1.0,2,,,,
1846,0.51,100.0,150.0025,1.0,6,,,,
1847,0.51,100.0,150.0025,1.0,11,,,,
1848,0.51,100.0,150.0025,1.0,15,,,,
1849,0.51,100.0,150.0025,1.0,20,,,,
1850,0.51,100.0,200.0,0.0001,2,,,,
1851,0.51,100.0,200.0,0.0001,6,,,,
1852,0.51,100.0,200.0,0.0001,11,,,,
1853,0.51,100.0,200.0,0.0001,15,,,,
1854,0.51,100.0,200.0,0.0001,20,,,,
1855,0.51,100.0,200.0,0.250075,2,,,,
1856,0.51,100.0,200.0,0.250075,6,,,,
1857,0.51,100.0,200.0,0.250075,11,,,,
1858,0.51,100.0,200.0,0.250075,15,,,,
1859,0.51,100.0,200.0,0.250075,20,,,,
1860,0.51,100.0,200.0,0.50005,2,,,,
1861,0.51,100.0,200.0,0.50005,6,,,,
1862,0.51,100.0,200.0,0.50005,11,,,,
1863,0.51,100.0,200.0,0.50005,15,,,,
1864,0.51,100.0,200.0,0.50005,20,,,,
1865,0.51,100.0,200.0,0.7500249999999999,2,,,,
1866,0.51,100.0,200.0,0.7500249999999999,6,,,,
1867,0.51,100.0,200.0,0.7500249999999999,11,,,,
1868,0.51,100.0,200.0,0.7500249999999999,15,,,,
1869,0.51,100.0,200.0,0.7500249999999999,20,,,,
1870,0.51,100.0,200.0,1.0,2,,,,
1871,0.51,100.0,200.0,1.0,6,,,,
1872,0.51,100.0,200.0,1.0,11,,,,
1873,0.51,100.0,200.0,1.0,15,,,,
1874,0.51,100.0,200.0,1.0,20,,,,
1875,0.755,0.001,0.01,0.0001,2,,,,
1876,0.755,0.001,0.01,0.0001,6,,,,
1877,0.755,0.001,0.01,0.0001,11,,,,
1878,0.755,0.001,0.01,0.0001,15,,,,
1879,0.755,0.001,0.01,0.0001,20,,,,
1880,0.755,0.001,0.01,0.250075,2,,,,
1881,0.755,0.001,0.01,0.250075,6,,,,
1882,0.755,0.001,0.01,0.250075,11,,,,
1883,0.755,0.001,0.01,0.250075,15,,,,
1884,0.755,0.001,0.01,0.250075,20,,,,
1885,0.755,0.001,0.01,0.50005,2,,,,
1886,0.755,0.001,0.01,0.50005,6,,,,
1887,0.755,0.001,0.01,0.50005,11,,,,
1888,0.755,0.001,0.01,0.50005,15,,,,
1889,0.755,0.001,0.01,0.50005,20,,,,
1890,0.755,0.001,0.01,0.7500249999999999,2,,,,
1891,0.755,0.001,0.01,0.7500249999999999,6,,,,
1892,0.755,0.001,0.01,0.7500249999999999,11,,,,
1893,0.755,0.001,0.01,0.7500249999999999,15,,,,
1894,0.755,0.001,0.01,0.7500249999999999,20,,,,
1895,0.755,0.001,0.01,1.0,2,,,,
1896,0.755,0.001,0.01,1.0,6,,,,
1897,0.755,0.001,0.01,1.0,11,,,,
1898,0.755,0.001,0.01,1.0,15,,,,
1899,0.755,0.001,0.01,1.0,20,,,,
1900,0.755,0.001,50.0075,0.0001,2,,,,
1901,0.755,0.001,50.0075,0.0001,6,,,,
1902,0.755,0.001,50.0075,0.0001,11,,,,
1903,0.755,0.001,50.0075,0.0001,15,,,,
1904,0.755,0.001,50.0075,0.0001,20,,,,
1905,0.755,0.001,50.0075,0.250075,2,,,,
1906,0.755,0.001,50.0075,0.250075,6,,,,
1907,0.755,0.001,50.0075,0.250075,11,,,,
1908,0.755,0.001,50.0075,0.250075,15,,,,
1909,0.755,0.001,50.0075,0.250075,20,,,,
1910,0.755,0.001,50.0075,0.50005,2,,,,
1911,0.755,0.001,50.0075,0.50005,6,,,,
1912,0.755,0.001,50.0075,0.50005,11,,,,
1913,0.755,0.001,50.0075,0.50005,15,,,,
1914,0.755,0.001,50.0075,0.50005,20,,,,
1915,0.755,0.001,50.0075,0.7500249999999999,2,,,,
1916,0.755,0.001,50.0075,0.7500249999999999,6,,,,
1917,0.755,0.001,50.0075,0.7500249999999999,11,,,,
1918,0.755,0.001,50.0075,0.7500249999999999,15,,,,
1919,0.755,0.001,50.0075,0.7500249999999999,20,,,,
1920,0.755,0.001,50.0075,1.0,2,,,,
1921,0.755,0.001,50.0075,1.0,6,,,,
1922,0.755,0.001,50.0075,1.0,11,,,,
1923,0.755,0.001,50.0075,1.0,15,,,,
1924,0.755,0.001,50.0075,1.0,20,,,,
1925,0.755,0.001,100.00500000000001,0.0001,2,,,,
1926,0.755,0.001,100.00500000000001,0.0001,6,,,,
1927,0.755,0.001,100.00500000000001,0.0001,11,,,,
1928,0.755,0.001,100.00500000000001,0.0001,15,,,,
1929,0.755,0.001,100.00500000000001,0.0001,20,,,,
1930,0.755,0.001,100.00500000000001,0.250075,2,,,,
1931,0.755,0.001,100.00500000000001,0.250075,6,,,,
1932,0.755,0.001,100.00500000000001,0.250075,11,,,,
1933,0.755,0.001,100.00500000000001,0.250075,15,,,,
1934,0.755,0.001,100.00500000000001,0.250075,20,,,,
1935,0.755,0.001,100.00500000000001,0.50005,2,,,,
1936,0.755,0.001,100.00500000000001,0.50005,6,,,,
1937,0.755,0.001,100.00500000000001,0.50005,11,,,,
1938,0.755,0.001,100.00500000000001,0.50005,15,,,,
1939,0.755,0.001,100.00500000000001,0.50005,20,,,,
1940,0.755,0.001,100.00500000000001,0.7500249999999999,2,,,,
1941,0.755,0.001,100.00500000000001,0.7500249999999999,6,,,,
1942,0.755,0.001,100.00500000000001,0.7500249999999999,11,,,,
1943,0.755,0.001,100.00500000000001,0.7500249999999999,15,,,,
1944,0.755,0.001,100.00500000000001,0.7500249999999999,20,,,,
1945,0.755,0.001,100.00500000000001,1.0,2,,,,
1946,0.755,0.001,100.00500000000001,1.0,6,,,,
1947,0.755,0.001,100.00500000000001,1.0,11,,,,
1948,0.755,0.001,100.00500000000001,1.0,15,,,,
1949,0.755,0.001,100.00500000000001,1.0,20,,,,
1950,0.755,0.001,150.0025,0.0001,2,,,,
1951,0.755,0.001,150.0025,0.0001,6,,,,
1952,0.755,0.001,150.0025,0.0001,11,,,,
1953,0.755,0.001,150.0025,0.0001,15,,,,
1954,0.755,0.001,150.0025,0.0001,20,,,,
