,eta,epsilon,sigma_init,mu,K,r2,mse,CB_size,tradeOff_dist
537,0.1,100.0,50.0075,0.50005,11,-0.07117930616306323,5.658444785972915,1,5.746128905263443
538,0.1,100.0,50.0075,0.50005,15,-0.07117930616306323,5.658444785972915,1,5.746128905263443
539,0.1,100.0,50.0075,0.50005,20,-0.07117930616306323,5.658444785972915,1,5.746128905263443
540,0.1,100.0,50.0075,0.7500249999999999,2,-0.07117930616306323,5.658444785972915,1,5.746128905263443
541,0.1,100.0,50.0075,0.7500249999999999,6,-0.07117930616306323,5.658444785972915,1,5.746128905263443
542,0.1,100.0,50.0075,0.7500249999999999,11,-0.07117930616306323,5.658444785972915,1,5.746128905263443
543,0.1,100.0,50.0075,0.7500249999999999,15,-0.07117930616306323,5.658444785972915,1,5.746128905263443
544,0.1,100.0,50.0075,0.7500249999999999,20,-0.07117930616306323,5.658444785972915,1,5.746128905263443
545,0.1,100.0,50.0075,1.0,2,-0.07117930616306323,5.658444785972915,1,5.746128905263443
546,0.1,100.0,50.0075,1.0,6,-0.07117930616306323,5.658444785972915,1,5.746128905263443
547,0.1,100.0,50.0075,1.0,11,-0.07117930616306323,5.658444785972915,1,5.746128905263443
548,0.1,100.0,50.0075,1.0,15,-0.07117930616306323,5.658444785972915,1,5.746128905263443
549,0.1,100.0,50.0075,1.0,20,-0.07117930616306323,5.658444785972915,1,5.746128905263443
550,0.1,100.0,100.00500000000001,0.0001,2,-0.0699173597400713,5.65177862455972,1,5.739564584620523
551,0.1,100.0,100.00500000000001,0.0001,6,-0.0699173597400713,5.65177862455972,1,5.739564584620523
552,0.1,100.0,100.00500000000001,0.0001,11,-0.0699173597400713,5.65177862455972,1,5.739564584620523
553,0.1,100.0,100.00500000000001,0.0001,15,-0.0699173597400713,5.65177862455972,1,5.739564584620523
554,0.1,100.0,100.00500000000001,0.0001,20,-0.0699173597400713,5.65177862455972,1,5.739564584620523
555,0.1,100.0,100.00500000000001,0.250075,2,-0.0699173597400713,5.65177862455972,1,5.739564584620523
556,0.1,100.0,100.00500000000001,0.250075,6,-0.0699173597400713,5.65177862455972,1,5.739564584620523
557,0.1,100.0,100.00500000000001,0.250075,11,-0.0699173597400713,5.65177862455972,1,5.739564584620523
558,0.1,100.0,100.00500000000001,0.250075,15,-0.0699173597400713,5.65177862455972,1,5.739564584620523
559,0.1,100.0,100.00500000000001,0.250075,20,-0.0699173597400713,5.65177862455972,1,5.739564584620523
560,0.1,100.0,100.00500000000001,0.50005,2,-0.0699173597400713,5.65177862455972,1,5.739564584620523
561,0.1,100.0,100.00500000000001,0.50005,6,-0.0699173597400713,5.65177862455972,1,5.739564584620523
562,0.1,100.0,100.00500000000001,0.50005,11,-0.0699173597400713,5.65177862455972,1,5.739564584620523
563,0.1,100.0,100.00500000000001,0.50005,15,-0.0699173597400713,5.65177862455972,1,5.739564584620523
564,0.1,100.0,100.00500000000001,0.50005,20,-0.0699173597400713,5.65177862455972,1,5.739564584620523
565,0.1,100.0,100.00500000000001,0.7500249999999999,2,-0.0699173597400713,5.65177862455972,1,5.739564584620523
566,0.1,100.0,100.00500000000001,0.7500249999999999,6,-0.0699173597400713,5.65177862455972,1,5.739564584620523
567,0.1,100.0,100.00500000000001,0.7500249999999999,11,-0.0699173597400713,5.65177862455972,1,5.739564584620523
568,0.1,100.0,100.00500000000001,0.7500249999999999,15,-0.0699173597400713,5.65177862455972,1,5.739564584620523
569,0.1,100.0,100.00500000000001,0.7500249999999999,20,-0.0699173597400713,5.65177862455972,1,5.739564584620523
570,0.1,100.0,100.00500000000001,1.0,2,-0.0699173597400713,5.65177862455972,1,5.739564584620523
571,0.1,100.0,100.00500000000001,1.0,6,-0.0699173597400713,5.65177862455972,1,5.739564584620523
572,0.1,100.0,100.00500000000001,1.0,11,-0.0699173597400713,5.65177862455972,1,5.739564584620523
573,0.1,100.0,100.00500000000001,1.0,15,-0.0699173597400713,5.65177862455972,1,5.739564584620523
574,0.1,100.0,100.00500000000001,1.0,20,-0.0699173597400713,5.65177862455972,1,5.739564584620523
575,0.1,100.0,150.0025,0.0001,2,-0.06968396689596879,5.650545739911746,1,5.738350560817524
576,0.1,100.0,150.0025,0.0001,6,-0.06968396689596879,5.650545739911746,1,5.738350560817524
577,0.1,100.0,150.0025,0.0001,11,-0.06968396689596879,5.650545739911746,1,5.738350560817524
578,0.1,100.0,150.0025,0.0001,15,-0.06968396689596879,5.650545739911746,1,5.738350560817524
579,0.1,100.0,150.0025,0.0001,20,-0.06968396689596879,5.650545739911746,1,5.738350560817524
580,0.1,100.0,150.0025,0.250075,2,-0.06968396689596879,5.650545739911746,1,5.738350560817524
581,0.1,100.0,150.0025,0.250075,6,-0.06968396689596879,5.650545739911746,1,5.738350560817524
582,0.1,100.0,150.0025,0.250075,11,-0.06968396689596879,5.650545739911746,1,5.738350560817524
583,0.1,100.0,150.0025,0.250075,15,-0.06968396689596879,5.650545739911746,1,5.738350560817524
584,0.1,100.0,150.0025,0.250075,20,-0.06968396689596879,5.650545739911746,1,5.738350560817524
585,0.1,100.0,150.0025,0.50005,2,-0.06968396689596879,5.650545739911746,1,5.738350560817524
586,0.1,100.0,150.0025,0.50005,6,-0.06968396689596879,5.650545739911746,1,5.738350560817524
587,0.1,100.0,150.0025,0.50005,11,-0.06968396689596879,5.650545739911746,1,5.738350560817524
588,0.1,100.0,150.0025,0.50005,15,-0.06968396689596879,5.650545739911746,1,5.738350560817524
589,0.1,100.0,150.0025,0.50005,20,-0.06968396689596879,5.650545739911746,1,5.738350560817524
590,0.1,100.0,150.0025,0.7500249999999999,2,-0.06968396689596879,5.650545739911746,1,5.738350560817524
591,0.1,100.0,150.0025,0.7500249999999999,6,-0.06968396689596879,5.650545739911746,1,5.738350560817524
592,0.1,100.0,150.0025,0.7500249999999999,11,-0.06968396689596879,5.650545739911746,1,5.738350560817524
593,0.1,100.0,150.0025,0.7500249999999999,15,-0.06968396689596879,5.650545739911746,1,5.738350560817524
594,0.1,100.0,150.0025,0.7500249999999999,20,-0.06968396689596879,5.650545739911746,1,5.738350560817524
595,0.1,100.0,150.0025,1.0,2,-0.06968396689596879,5.650545739911746,1,5.738350560817524
596,0.1,100.0,150.0025,1.0,6,-0.06968396689596879,5.650545739911746,1,5.738350560817524
597,0.1,100.0,150.0025,1.0,11,-0.06968396689596879,5.650545739911746,1,5.738350560817524
598,0.1,100.0,150.0025,1.0,15,-0.06968396689596879,5.650545739911746,1,5.738350560817524
599,0.1,100.0,150.0025,1.0,20,-0.06968396689596879,5.650545739911746,1,5.738350560817524
600,0.1,100.0,200.0,0.0001,2,-0.06960229914054561,5.650114334560469,1,5.737925757066372
601,0.1,100.0,200.0,0.0001,6,-0.06960229914054561,5.650114334560469,1,5.737925757066372
602,0.1,100.0,200.0,0.0001,11,-0.06960229914054561,5.650114334560469,1,5.737925757066372
603,0.1,100.0,200.0,0.0001,15,-0.06960229914054561,5.650114334560469,1,5.737925757066372
604,0.1,100.0,200.0,0.0001,20,-0.06960229914054561,5.650114334560469,1,5.737925757066372
605,0.1,100.0,200.0,0.250075,2,-0.06960229914054561,5.650114334560469,1,5.737925757066372
606,0.1,100.0,200.0,0.250075,6,-0.06960229914054561,5.650114334560469,1,5.737925757066372
607,0.1,100.0,200.0,0.250075,11,-0.06960229914054561,5.650114334560469,1,5.737925757066372
608,0.1,100.0,200.0,0.250075,15,-0.06960229914054561,5.650114334560469,1,5.737925757066372
609,0.1,100.0,200.0,0.250075,20,-0.06960229914054561,5.650114334560469,1,5.737925757066372
610,0.1,100.0,200.0,0.50005,2,-0.06960229914054561,5.650114334560469,1,5.737925757066372
611,0.1,100.0,200.0,0.50005,6,-0.06960229914054561,5.650114334560469,1,5.737925757066372
612,0.1,100.0,200.0,0.50005,11,-0.06960229914054561,5.650114334560469,1,5.737925757066372
613,0.1,100.0,200.0,0.50005,15,-0.06960229914054561,5.650114334560469,1,5.737925757066372
614,0.1,100.0,200.0,0.50005,20,-0.06960229914054561,5.650114334560469,1,5.737925757066372
615,0.1,100.0,200.0,0.7500249999999999,2,-0.06960229914054561,5.650114334560469,1,5.737925757066372
616,0.1,100.0,200.0,0.7500249999999999,6,-0.06960229914054561,5.650114334560469,1,5.737925757066372
617,0.1,100.0,200.0,0.7500249999999999,11,-0.06960229914054561,5.650114334560469,1,5.737925757066372
618,0.1,100.0,200.0,0.7500249999999999,15,-0.06960229914054561,5.650114334560469,1,5.737925757066372
619,0.1,100.0,200.0,0.7500249999999999,20,-0.06960229914054561,5.650114334560469,1,5.737925757066372
620,0.1,100.0,200.0,1.0,2,-0.06960229914054561,5.650114334560469,1,5.737925757066372
621,0.1,100.0,200.0,1.0,6,-0.06960229914054561,5.650114334560469,1,5.737925757066372
622,0.1,100.0,200.0,1.0,11,-0.06960229914054561,5.650114334560469,1,5.737925757066372
623,0.1,100.0,200.0,1.0,15,-0.06960229914054561,5.650114334560469,1,5.737925757066372
624,0.1,100.0,200.0,1.0,20,-0.06960229914054561,5.650114334560469,1,5.737925757066372
625,0.30000000000000004,0.001,0.01,0.0001,2,0.9071074355641888,0.4906997772112053,335,335.0003593823018
626,0.30000000000000004,0.001,0.01,0.0001,6,0.9071074355641888,0.4906997772112053,335,335.0003593823018
627,0.30000000000000004,0.001,0.01,0.0001,11,0.9071074355641888,0.4906997772112053,335,335.0003593823018
628,0.30000000000000004,0.001,0.01,0.0001,15,0.9071074355641888,0.4906997772112053,335,335.0003593823018
629,0.30000000000000004,0.001,0.01,0.0001,20,0.9071074355641888,0.4906997772112053,335,335.0003593823018
630,0.30000000000000004,0.001,0.01,0.250075,2,0.9071074355641888,0.4906997772112053,335,335.0003593823018
631,0.30000000000000004,0.001,0.01,0.250075,6,0.9071074355641888,0.4906997772112053,335,335.0003593823018
632,0.30000000000000004,0.001,0.01,0.250075,11,0.9071074355641888,0.4906997772112053,335,335.0003593823018
633,0.30000000000000004,0.001,0.01,0.250075,15,0.9071074355641888,0.4906997772112053,335,335.0003593823018
634,0.30000000000000004,0.001,0.01,0.250075,20,0.9071074355641888,0.4906997772112053,335,335.0003593823018
635,0.30000000000000004,0.001,0.01,0.50005,2,0.9071074355641888,0.4906997772112053,335,335.0003593823018
636,0.30000000000000004,0.001,0.01,0.50005,6,0.9071074355641888,0.4906997772112053,335,335.0003593823018
637,0.30000000000000004,0.001,0.01,0.50005,11,0.9071074355641888,0.4906997772112053,335,335.0003593823018
638,0.30000000000000004,0.001,0.01,0.50005,15,0.9071074355641888,0.4906997772112053,335,335.0003593823018
639,0.30000000000000004,0.001,0.01,0.50005,20,0.9071074355641888,0.4906997772112053,335,335.0003593823018
640,0.30000000000000004,0.001,0.01,0.7500249999999999,2,0.9071074355641888,0.4906997772112053,335,335.0003593823018
641,0.30000000000000004,0.001,0.01,0.7500249999999999,6,0.9071074355641888,0.4906997772112053,335,335.0003593823018
642,0.30000000000000004,0.001,0.01,0.7500249999999999,11,0.9071074355641888,0.4906997772112053,335,335.0003593823018
643,0.30000000000000004,0.001,0.01,0.7500249999999999,15,0.9071074355641888,0.4906997772112053,335,335.0003593823018
644,0.30000000000000004,0.001,0.01,0.7500249999999999,20,0.9071074355641888,0.4906997772112053,335,335.0003593823018
645,0.30000000000000004,0.001,0.01,1.0,2,0.9071074355641888,0.4906997772112053,335,335.0003593823018
646,0.30000000000000004,0.001,0.01,1.0,6,0.9071074355641888,0.4906997772112053,335,335.0003593823018
647,0.30000000000000004,0.001,0.01,1.0,11,0.9071074355641888,0.4906997772112053,335,335.0003593823018
648,0.30000000000000004,0.001,0.01,1.0,15,0.9071074355641888,0.4906997772112053,335,335.0003593823018
649,0.30000000000000004,0.001,0.01,1.0,20,0.9071074355641888,0.4906997772112053,335,335.0003593823018
650,0.30000000000000004,0.001,50.0075,0.0001,2,-0.12308513454692993,5.932634421910097,335,335.0525274508223
651,0.30000000000000004,0.001,50.0075,0.0001,6,-0.1230851345469286,5.932634421910091,335,335.0525274508223
652,0.30000000000000004,0.001,50.0075,0.0001,11,-0.12308513454687486,5.932634421909808,335,335.0525274508223
653,0.30000000000000004,0.001,50.0075,0.0001,15,-0.12308513454687797,5.932634421909824,335,335.0525274508223
654,0.30000000000000004,0.001,50.0075,0.0001,20,-0.12308513454642922,5.932634421907452,335,335.05252745082225
655,0.30000000000000004,0.001,50.0075,0.250075,2,-0.12309639598168887,5.932693909809489,335,335.05252850415485
656,0.30000000000000004,0.001,50.0075,0.250075,6,-0.12309639596628963,5.932693909728143,335,335.05252850415343
657,0.30000000000000004,0.001,50.0075,0.250075,11,-0.12309639584973953,5.932693909112473,335,335.0525285041425
658,0.30000000000000004,0.001,50.0075,0.250075,15,-0.12309639585889998,5.932693909160863,335,335.05252850414337
659,0.30000000000000004,0.001,50.0075,0.250075,20,-0.1230963947286492,5.932693903190376,335,335.05252850403764
660,0.30000000000000004,0.001,50.0075,0.50005,2,-0.1231076527833439,5.932753373234766,335,335.0525295570646
661,0.30000000000000004,0.001,50.0075,0.50005,6,-0.12310765275255875,5.932753373072146,335,335.0525295570617
662,0.30000000000000004,0.001,50.0075,0.50005,11,-0.12310765251961309,5.932753371841623,335,335.0525295570399
663,0.30000000000000004,0.001,50.0075,0.50005,15,-0.12310765253791378,5.932753371938295,335,335.0525295570416
664,0.30000000000000004,0.001,50.0075,0.50005,20,-0.12310765027882065,5.932753360004763,335,335.05252955683034
665,0.30000000000000004,0.001,50.0075,0.7500249999999999,2,-0.12311890495555988,5.9328128122052926,335,335.0525306095518
666,0.30000000000000004,0.001,50.0075,0.7500249999999999,6,-0.12311890490939392,5.932812811961423,335,335.05253060954755
667,0.30000000000000004,0.001,50.0075,0.7500249999999999,11,-0.1231189045601433,5.932812810116525,335,335.05253060951486
668,0.30000000000000004,0.001,50.0075,0.7500249999999999,15,-0.1231189045875849,5.932812810261485,335,335.0525306095174
669,0.30000000000000004,0.001,50.0075,0.7500249999999999,20,-0.12311890120061508,5.932812792370005,335,335.05253060920063
670,0.30000000000000004,0.001,50.0075,1.0,2,-0.12313015250197346,5.932872226740274,335,335.05253166161697
671,0.30000000000000004,0.001,50.0075,1.0,6,-0.12313015244045111,5.932872226415286,335,335.05253166161117
672,0.30000000000000004,0.001,50.0075,1.0,11,-0.12313015197499899,5.932872223956562,335,335.0525316615676
673,0.30000000000000004,0.001,50.0075,1.0,15,-0.12313015201157773,5.932872224149786,335,335.0525316615711
674,0.30000000000000004,0.001,50.0075,1.0,20,-0.12313014749768025,5.9328722003053755,335,335.05253166114886
675,0.30000000000000004,0.001,100.00500000000001,0.0001,2,-0.18614320402640305,6.265735147817256,335,335.0585910507931
676,0.30000000000000004,0.001,100.00500000000001,0.0001,6,-0.18614320402640372,6.265735147817259,335,335.0585910507931
677,0.30000000000000004,0.001,100.00500000000001,0.0001,11,-0.1861432040264055,6.265735147817269,335,335.0585910507931
678,0.30000000000000004,0.001,100.00500000000001,0.0001,15,-0.18614320402639883,6.265735147817234,335,335.0585910507931
679,0.30000000000000004,0.001,100.00500000000001,0.0001,20,-0.18614320402637952,6.265735147817132,335,335.0585910507931
680,0.30000000000000004,0.001,100.00500000000001,0.250075,2,-0.18614374292995595,6.265737994545139,335,335.0585911040281
681,0.30000000000000004,0.001,100.00500000000001,0.250075,6,-0.1861437429292474,6.2657379945413965,335,335.058591104028
682,0.30000000000000004,0.001,100.00500000000001,0.250075,11,-0.1861437429238697,6.265737994512989,335,335.05859110402747
683,0.30000000000000004,0.001,100.00500000000001,0.250075,15,-0.1861437429242916,6.265737994515217,335,335.0585911040275
684,0.30000000000000004,0.001,100.00500000000001,0.250075,20,-0.18614374287216484,6.265737994239861,335,335.05859110402236
685,0.30000000000000004,0.001,100.00500000000001,0.50005,2,-0.186144281813438,6.265740841166999,335,335.05859115726116
686,0.30000000000000004,0.001,100.00500000000001,0.50005,6,-0.18614428181201426,6.265740841159479,335,335.058591157261
687,0.30000000000000004,0.001,100.00500000000001,0.50005,11,-0.18614428180127218,6.265740841102734,335,335.0585911572599
688,0.30000000000000004,0.001,100.00500000000001,0.50005,15,-0.18614428180211529,6.265740841107188,335,335.05859115726
689,0.30000000000000004,0.001,100.00500000000001,0.50005,20,-0.18614428169788888,6.265740840556618,335,335.05859115724974
690,0.30000000000000004,0.001,100.00500000000001,0.7500249999999999,2,-0.18614482067684723,6.265743687682827,335,335.05859121049224
691,0.30000000000000004,0.001,100.00500000000001,0.7500249999999999,6,-0.18614482067471227,6.265743687671549,335,335.058591210492
692,0.30000000000000004,0.001,100.00500000000001,0.7500249999999999,11,-0.18614482065860494,6.265743687586462,335,335.0585912104904
693,0.30000000000000004,0.001,100.00500000000001,0.7500249999999999,15,-0.18614482065987104,6.26574368759315,335,335.05859121049053
694,0.30000000000000004,0.001,100.00500000000001,0.7500249999999999,20,-0.18614482050355474,6.2657436867674186,335,335.05859121047513
695,0.30000000000000004,0.001,100.00500000000001,1.0,2,-0.18614535952019517,6.265746534092681,335,335.0585912637214
696,0.30000000000000004,0.001,100.00500000000001,1.0,6,-0.18614535951735411,6.265746534077674,335,335.0585912637211
697,0.30000000000000004,0.001,100.00500000000001,1.0,11,-0.18614535949586997,6.265746533964184,335,335.05859126371894
698,0.30000000000000004,0.001,100.00500000000001,1.0,15,-0.18614535949755262,6.265746533973073,335,335.0585912637191
699,0.30000000000000004,0.001,100.00500000000001,1.0,20,-0.18614535928914933,6.2657465328721935,335,335.05859126369853
700,0.30000000000000004,0.001,150.0025,0.0001,2,-0.20891729770154632,6.386038024161056,335,335.060862354358
701,0.30000000000000004,0.001,150.0025,0.0001,6,-0.20891729770154743,6.386038024161063,335,335.060862354358
702,0.30000000000000004,0.001,150.0025,0.0001,11,-0.2089172977015481,6.386038024161066,335,335.060862354358
703,0.30000000000000004,0.001,150.0025,0.0001,15,-0.20891729770154788,6.386038024161065,335,335.060862354358
704,0.30000000000000004,0.001,150.0025,0.0001,20,-0.20891729770155076,6.38603802416108,335,335.060862354358
705,0.30000000000000004,0.001,150.0025,0.250075,2,-0.20891735952506085,6.386038350740315,335,335.0608623605824
706,0.30000000000000004,0.001,150.0025,0.250075,6,-0.20891735952498047,6.38603835073989,335,335.06086236058235
707,0.30000000000000004,0.001,150.0025,0.250075,11,-0.20891735952436674,6.386038350736649,335,335.0608623605823
708,0.30000000000000004,0.001,150.0025,0.250075,15,-0.20891735952441248,6.38603835073689,335,335.0608623605823
709,0.30000000000000004,0.001,150.0025,0.250075,20,-0.20891735951846968,6.386038350705498,335,335.0608623605817
710,0.30000000000000004,0.001,150.0025,0.50005,2,-0.2089174213480689,6.386038677316898,335,335.0608623668067
711,0.30000000000000004,0.001,150.0025,0.50005,6,-0.20891742134790814,6.386038677316048,335,335.0608623668067
712,0.30000000000000004,0.001,150.0025,0.50005,11,-0.20891742134667468,6.386038677309533,335,335.0608623668066
713,0.30000000000000004,0.001,150.0025,0.50005,15,-0.20891742134677793,6.386038677310079,335,335.0608623668066
714,0.30000000000000004,0.001,150.0025,0.50005,20,-0.208917421334879,6.386038677247223,335,335.0608623668054
715,0.30000000000000004,0.001,150.0025,0.7500249999999999,2,-0.20891748317057512,6.38603900389083,335,335.060862373031
716,0.30000000000000004,0.001,150.0025,0.7500249999999999,6,-0.2089174831703322,6.386039003889547,335,335.06086237303094
717,0.30000000000000004,0.001,150.0025,0.7500249999999999,11,-0.20891748316849634,6.386039003879849,335,335.0608623730308
718,0.30000000000000004,0.001,150.0025,0.7500249999999999,15,-0.20891748316863734,6.386039003880594,335,335.06086237303083
719,0.30000000000000004,0.001,150.0025,0.7500249999999999,20,-0.2089174831508056,6.386039003786398,335,335.060862373029
720,0.30000000000000004,0.001,150.0025,1.0,2,-0.20891754499257664,6.386039330462096,335,335.06086237925524
721,0.30000000000000004,0.001,150.0025,1.0,6,-0.208917544992256,6.386039330460402,335,335.0608623792552
722,0.30000000000000004,0.001,150.0025,1.0,11,-0.20891754498980486,6.386039330447454,335,335.06086237925496
723,0.30000000000000004,0.001,150.0025,1.0,15,-0.2089175449900038,6.386039330448505,335,335.06086237925496
724,0.30000000000000004,0.001,150.0025,1.0,20,-0.2089175449662184,6.38603933032286,335,335.06086237925257
725,0.30000000000000004,0.001,200.0,0.0001,2,-0.21844192125290007,6.436351315467589,335,335.06182506853287
726,0.30000000000000004,0.001,200.0,0.0001,6,-0.21844192125290007,6.436351315467589,335,335.06182506853287
727,0.30000000000000004,0.001,200.0,0.0001,11,-0.21844192125290052,6.436351315467592,335,335.06182506853287
728,0.30000000000000004,0.001,200.0,0.0001,15,-0.21844192125290052,6.436351315467592,335,335.06182506853287
729,0.30000000000000004,0.001,200.0,0.0001,20,-0.21844192125290163,6.436351315467598,335,335.06182506853287
730,0.30000000000000004,0.001,200.0,0.250075,2,-0.2184419333931975,6.436351379598031,335,335.0618250697648
731,0.30000000000000004,0.001,200.0,0.250075,6,-0.2184419333931762,6.4363513795979195,335,335.0618250697648
732,0.30000000000000004,0.001,200.0,0.250075,11,-0.21844193339306006,6.436351379597307,335,335.0618250697648
733,0.30000000000000004,0.001,200.0,0.250075,15,-0.21844193339307183,6.436351379597368,335,335.0618250697648
734,0.30000000000000004,0.001,200.0,0.250075,20,-0.2184419333919032,6.436351379591195,335,335.06182506976467
735,0.30000000000000004,0.001,200.0,0.50005,2,-0.21844194553346075,6.436351443728294,335,335.0618250709967
736,0.30000000000000004,0.001,200.0,0.50005,6,-0.2184419455334239,6.436351443728099,335,335.0618250709967
737,0.30000000000000004,0.001,200.0,0.50005,11,-0.21844194553318141,6.436351443726818,335,335.06182507099663
738,0.30000000000000004,0.001,200.0,0.50005,15,-0.2184419455331983,6.436351443726907,335,335.0618250709967
739,0.30000000000000004,0.001,200.0,0.50005,20,-0.21844194553087282,6.4363514437146225,335,335.0618250709964
740,0.30000000000000004,0.001,200.0,0.7500249999999999,2,-0.21844195767368046,6.436351507858326,335,335.0618250722286
741,0.30000000000000004,0.001,200.0,0.7500249999999999,6,-0.21844195767362784,6.436351507858047,335,335.0618250722286
742,0.30000000000000004,0.001,200.0,0.7500249999999999,11,-0.21844195767327457,6.436351507856182,335,335.06182507222854
743,0.30000000000000004,0.001,200.0,0.7500249999999999,15,-0.21844195767330166,6.436351507856325,335,335.06182507222854
744,0.30000000000000004,0.001,200.0,0.7500249999999999,20,-0.21844195766980667,6.436351507837863,335,335.0618250722282
745,0.30000000000000004,0.001,200.0,1.0,2,-0.2184419698138802,6.4363515719882525,335,335.0618250734605
746,0.30000000000000004,0.001,200.0,1.0,6,-0.21844196981380803,6.4363515719878714,335,335.0618250734605
747,0.30000000000000004,0.001,200.0,1.0,11,-0.21844196981333042,6.436351571985348,335,335.06182507346045
748,0.30000000000000004,0.001,200.0,1.0,15,-0.21844196981337438,6.43635157198558,335,335.06182507346045
749,0.30000000000000004,0.001,200.0,1.0,20,-0.21844196980871433,6.436351571960963,335,335.06182507345994
750,0.30000000000000004,25.00075,0.01,0.0001,2,-0.3271794939340711,7.010751462704433,1,7.081711380154683
751,0.30000000000000004,25.00075,0.01,0.0001,6,-0.3271794939340711,7.010751462704433,1,7.081711380154683
752,0.30000000000000004,25.00075,0.01,0.0001,11,-0.3271794939340711,7.010751462704433,1,7.081711380154683
753,0.30000000000000004,25.00075,0.01,0.0001,15,-0.3271794939340711,7.010751462704433,1,7.081711380154683
754,0.30000000000000004,25.00075,0.01,0.0001,20,-0.3271794939340711,7.010751462704433,1,7.081711380154683
755,0.30000000000000004,25.00075,0.01,0.250075,2,-0.3271794939340711,7.010751462704433,1,7.081711380154683
756,0.30000000000000004,25.00075,0.01,0.250075,6,-0.3271794939340711,7.010751462704433,1,7.081711380154683
757,0.30000000000000004,25.00075,0.01,0.250075,11,-0.3271794939340711,7.010751462704433,1,7.081711380154683
758,0.30000000000000004,25.00075,0.01,0.250075,15,-0.3271794939340711,7.010751462704433,1,7.081711380154683
759,0.30000000000000004,25.00075,0.01,0.250075,20,-0.3271794939340711,7.010751462704433,1,7.081711380154683
760,0.30000000000000004,25.00075,0.01,0.50005,2,-0.3271794939340711,7.010751462704433,1,7.081711380154683
761,0.30000000000000004,25.00075,0.01,0.50005,6,-0.3271794939340711,7.010751462704433,1,7.081711380154683
762,0.30000000000000004,25.00075,0.01,0.50005,11,-0.3271794939340711,7.010751462704433,1,7.081711380154683
763,0.30000000000000004,25.00075,0.01,0.50005,15,-0.3271794939340711,7.010751462704433,1,7.081711380154683
764,0.30000000000000004,25.00075,0.01,0.50005,20,-0.3271794939340711,7.010751462704433,1,7.081711380154683
765,0.30000000000000004,25.00075,0.01,0.7500249999999999,2,-0.3271794939340711,7.010751462704433,1,7.081711380154683
766,0.30000000000000004,25.00075,0.01,0.7500249999999999,6,-0.3271794939340711,7.010751462704433,1,7.081711380154683
767,0.30000000000000004,25.00075,0.01,0.7500249999999999,11,-0.3271794939340711,7.010751462704433,1,7.081711380154683
768,0.30000000000000004,25.00075,0.01,0.7500249999999999,15,-0.3271794939340711,7.010751462704433,1,7.081711380154683
769,0.30000000000000004,25.00075,0.01,0.7500249999999999,20,-0.3271794939340711,7.010751462704433,1,7.081711380154683
770,0.30000000000000004,25.00075,0.01,1.0,2,-0.3271794939340711,7.010751462704433,1,7.081711380154683
771,0.30000000000000004,25.00075,0.01,1.0,6,-0.3271794939340711,7.010751462704433,1,7.081711380154683
772,0.30000000000000004,25.00075,0.01,1.0,11,-0.3271794939340711,7.010751462704433,1,7.081711380154683
773,0.30000000000000004,25.00075,0.01,1.0,15,-0.3271794939340711,7.010751462704433,1,7.081711380154683
774,0.30000000000000004,25.00075,0.01,1.0,20,-0.3271794939340711,7.010751462704433,1,7.081711380154683
775,0.30000000000000004,25.00075,50.0075,0.0001,2,-0.23422373023938792,6.51971783894225,1,6.595962454367202
776,0.30000000000000004,25.00075,50.0075,0.0001,6,-0.23422373023938792,6.51971783894225,1,6.595962454367202
777,0.30000000000000004,25.00075,50.0075,0.0001,11,-0.23422373023938792,6.51971783894225,1,6.595962454367202
778,0.30000000000000004,25.00075,50.0075,0.0001,15,-0.23422373023938792,6.51971783894225,1,6.595962454367202
779,0.30000000000000004,25.00075,50.0075,0.0001,20,-0.23422373023938792,6.51971783894225,1,6.595962454367202
780,0.30000000000000004,25.00075,50.0075,0.250075,2,-0.23422373023938792,6.51971783894225,1,6.595962454367202
781,0.30000000000000004,25.00075,50.0075,0.250075,6,-0.23422373023938792,6.51971783894225,1,6.595962454367202
782,0.30000000000000004,25.00075,50.0075,0.250075,11,-0.23422373023938792,6.51971783894225,1,6.595962454367202
783,0.30000000000000004,25.00075,50.0075,0.250075,15,-0.23422373023938792,6.51971783894225,1,6.595962454367202
784,0.30000000000000004,25.00075,50.0075,0.250075,20,-0.23422373023938792,6.51971783894225,1,6.595962454367202
785,0.30000000000000004,25.00075,50.0075,0.50005,2,-0.23422373023938792,6.51971783894225,1,6.595962454367202
786,0.30000000000000004,25.00075,50.0075,0.50005,6,-0.23422373023938792,6.51971783894225,1,6.595962454367202
787,0.30000000000000004,25.00075,50.0075,0.50005,11,-0.23422373023938792,6.51971783894225,1,6.595962454367202
788,0.30000000000000004,25.00075,50.0075,0.50005,15,-0.23422373023938792,6.51971783894225,1,6.595962454367202
789,0.30000000000000004,25.00075,50.0075,0.50005,20,-0.23422373023938792,6.51971783894225,1,6.595962454367202
790,0.30000000000000004,25.00075,50.0075,0.7500249999999999,2,-0.23422373023938792,6.51971783894225,1,6.595962454367202
791,0.30000000000000004,25.00075,50.0075,0.7500249999999999,6,-0.23422373023938792,6.51971783894225,1,6.595962454367202
792,0.30000000000000004,25.00075,50.0075,0.7500249999999999,11,-0.23422373023938792,6.51971783894225,1,6.595962454367202
793,0.30000000000000004,25.00075,50.0075,0.7500249999999999,15,-0.23422373023938792,6.51971783894225,1,6.595962454367202
