,eta,epsilon,mu,K,r2,mse,CB_size,tradeOff_dist
363,0.216,80.0002,0.0001,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
364,0.216,80.0002,0.0001,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
365,0.216,80.0002,0.0001,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
366,0.216,80.0002,0.20007999999999998,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
367,0.216,80.0002,0.20007999999999998,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
368,0.216,80.0002,0.20007999999999998,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
369,0.216,80.0002,0.20007999999999998,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
370,0.216,80.0002,0.20007999999999998,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
371,0.216,80.0002,0.20007999999999998,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
372,0.216,80.0002,0.40005999999999997,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
373,0.216,80.0002,0.40005999999999997,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
374,0.216,80.0002,0.40005999999999997,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
375,0.216,80.0002,0.40005999999999997,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
376,0.216,80.0002,0.40005999999999997,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
377,0.216,80.0002,0.40005999999999997,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
378,0.216,80.0002,0.6000399999999999,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
379,0.216,80.0002,0.6000399999999999,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
380,0.216,80.0002,0.6000399999999999,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
381,0.216,80.0002,0.6000399999999999,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
382,0.216,80.0002,0.6000399999999999,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
383,0.216,80.0002,0.6000399999999999,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
384,0.216,80.0002,0.80002,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
385,0.216,80.0002,0.80002,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
386,0.216,80.0002,0.80002,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
387,0.216,80.0002,0.80002,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
388,0.216,80.0002,0.80002,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
389,0.216,80.0002,0.80002,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
390,0.216,80.0002,1.0,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
391,0.216,80.0002,1.0,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
392,0.216,80.0002,1.0,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
393,0.216,80.0002,1.0,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
394,0.216,80.0002,1.0,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
395,0.216,80.0002,1.0,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
396,0.216,100.0,0.0001,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
397,0.216,100.0,0.0001,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
398,0.216,100.0,0.0001,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
399,0.216,100.0,0.0001,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
400,0.216,100.0,0.0001,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
401,0.216,100.0,0.0001,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
402,0.216,100.0,0.20007999999999998,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
403,0.216,100.0,0.20007999999999998,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
404,0.216,100.0,0.20007999999999998,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
405,0.216,100.0,0.20007999999999998,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
406,0.216,100.0,0.20007999999999998,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
407,0.216,100.0,0.20007999999999998,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
408,0.216,100.0,0.40005999999999997,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
409,0.216,100.0,0.40005999999999997,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
410,0.216,100.0,0.40005999999999997,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
411,0.216,100.0,0.40005999999999997,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
412,0.216,100.0,0.40005999999999997,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
413,0.216,100.0,0.40005999999999997,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
414,0.216,100.0,0.6000399999999999,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
415,0.216,100.0,0.6000399999999999,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
416,0.216,100.0,0.6000399999999999,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
417,0.216,100.0,0.6000399999999999,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
418,0.216,100.0,0.6000399999999999,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
419,0.216,100.0,0.6000399999999999,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
420,0.216,100.0,0.80002,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
421,0.216,100.0,0.80002,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
422,0.216,100.0,0.80002,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
423,0.216,100.0,0.80002,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
424,0.216,100.0,0.80002,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
425,0.216,100.0,0.80002,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
426,0.216,100.0,1.0,2,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
427,0.216,100.0,1.0,5,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
428,0.216,100.0,1.0,9,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
429,0.216,100.0,1.0,12,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
430,0.216,100.0,1.0,16,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
431,0.216,100.0,1.0,20,-0.17136790974254468,6.192564505292734,1.0,6.272786872850969
432,0.41200000000000003,0.001,0.0001,2,-0.24089041280889956,6.560102817745258,160.0,160.134427744253
433,0.41200000000000003,0.001,0.0001,5,-0.23826065270873897,6.546200303498244,162.0,162.13220759125412
434,0.41200000000000003,0.001,0.0001,9,-0.23472267769829158,6.52749641184466,162.0,162.13145348576458
435,0.41200000000000003,0.001,0.0001,12,-0.23187033288284886,6.512417179168012,162.0,162.13084708813287
436,0.41200000000000003,0.001,0.0001,16,-0.2291931252637378,6.498263828425248,162.0,162.13027919788402
437,0.41200000000000003,0.001,0.0001,20,-0.225581686927125,6.479171564867099,162.0,162.12951509261657
438,0.41200000000000003,0.001,0.20007999999999998,2,,,,
439,0.41200000000000003,0.001,0.20007999999999998,5,,,,
440,0.41200000000000003,0.001,0.20007999999999998,9,,,,
441,0.41200000000000003,0.001,0.20007999999999998,12,,,,
442,0.41200000000000003,0.001,0.20007999999999998,16,,,,
443,0.41200000000000003,0.001,0.20007999999999998,20,,,,
444,0.41200000000000003,0.001,0.40005999999999997,2,,,,
445,0.41200000000000003,0.001,0.40005999999999997,5,,,,
446,0.41200000000000003,0.001,0.40005999999999997,9,,,,
447,0.41200000000000003,0.001,0.40005999999999997,12,,,,
448,0.41200000000000003,0.001,0.40005999999999997,16,,,,
449,0.41200000000000003,0.001,0.40005999999999997,20,,,,
450,0.41200000000000003,0.001,0.6000399999999999,2,,,,
451,0.41200000000000003,0.001,0.6000399999999999,5,,,,
452,0.41200000000000003,0.001,0.6000399999999999,9,,,,
453,0.41200000000000003,0.001,0.6000399999999999,12,,,,
454,0.41200000000000003,0.001,0.6000399999999999,16,,,,
455,0.41200000000000003,0.001,0.6000399999999999,20,,,,
456,0.41200000000000003,0.001,0.80002,2,,,,
457,0.41200000000000003,0.001,0.80002,5,,,,
458,0.41200000000000003,0.001,0.80002,9,,,,
459,0.41200000000000003,0.001,0.80002,12,,,,
460,0.41200000000000003,0.001,0.80002,16,,,,
461,0.41200000000000003,0.001,0.80002,20,,,,
462,0.41200000000000003,0.001,1.0,2,,,,
463,0.41200000000000003,0.001,1.0,5,-0.2947009733003232,6.844578228192806,8.0,10.528449606748897
464,0.41200000000000003,0.001,1.0,9,,,,
465,0.41200000000000003,0.001,1.0,12,,,,
466,0.41200000000000003,0.001,1.0,16,,,,
467,0.41200000000000003,0.001,1.0,20,,,,
468,0.41200000000000003,20.0008,0.0001,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
469,0.41200000000000003,20.0008,0.0001,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
470,0.41200000000000003,20.0008,0.0001,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
471,0.41200000000000003,20.0008,0.0001,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
472,0.41200000000000003,20.0008,0.0001,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
473,0.41200000000000003,20.0008,0.0001,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
474,0.41200000000000003,20.0008,0.20007999999999998,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
475,0.41200000000000003,20.0008,0.20007999999999998,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
476,0.41200000000000003,20.0008,0.20007999999999998,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
477,0.41200000000000003,20.0008,0.20007999999999998,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
478,0.41200000000000003,20.0008,0.20007999999999998,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
479,0.41200000000000003,20.0008,0.20007999999999998,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
480,0.41200000000000003,20.0008,0.40005999999999997,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
481,0.41200000000000003,20.0008,0.40005999999999997,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
482,0.41200000000000003,20.0008,0.40005999999999997,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
483,0.41200000000000003,20.0008,0.40005999999999997,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
484,0.41200000000000003,20.0008,0.40005999999999997,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
485,0.41200000000000003,20.0008,0.40005999999999997,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
486,0.41200000000000003,20.0008,0.6000399999999999,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
487,0.41200000000000003,20.0008,0.6000399999999999,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
488,0.41200000000000003,20.0008,0.6000399999999999,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
489,0.41200000000000003,20.0008,0.6000399999999999,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
490,0.41200000000000003,20.0008,0.6000399999999999,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
491,0.41200000000000003,20.0008,0.6000399999999999,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
492,0.41200000000000003,20.0008,0.80002,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
493,0.41200000000000003,20.0008,0.80002,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
494,0.41200000000000003,20.0008,0.80002,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
495,0.41200000000000003,20.0008,0.80002,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
496,0.41200000000000003,20.0008,0.80002,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
497,0.41200000000000003,20.0008,0.80002,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
498,0.41200000000000003,20.0008,1.0,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
499,0.41200000000000003,20.0008,1.0,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
500,0.41200000000000003,20.0008,1.0,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
501,0.41200000000000003,20.0008,1.0,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
502,0.41200000000000003,20.0008,1.0,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
503,0.41200000000000003,20.0008,1.0,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
504,0.41200000000000003,40.0006,0.0001,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
505,0.41200000000000003,40.0006,0.0001,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
506,0.41200000000000003,40.0006,0.0001,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
507,0.41200000000000003,40.0006,0.0001,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
508,0.41200000000000003,40.0006,0.0001,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
509,0.41200000000000003,40.0006,0.0001,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
510,0.41200000000000003,40.0006,0.20007999999999998,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
511,0.41200000000000003,40.0006,0.20007999999999998,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
512,0.41200000000000003,40.0006,0.20007999999999998,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
513,0.41200000000000003,40.0006,0.20007999999999998,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
514,0.41200000000000003,40.0006,0.20007999999999998,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
515,0.41200000000000003,40.0006,0.20007999999999998,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
516,0.41200000000000003,40.0006,0.40005999999999997,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
517,0.41200000000000003,40.0006,0.40005999999999997,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
518,0.41200000000000003,40.0006,0.40005999999999997,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
519,0.41200000000000003,40.0006,0.40005999999999997,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
520,0.41200000000000003,40.0006,0.40005999999999997,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
521,0.41200000000000003,40.0006,0.40005999999999997,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
522,0.41200000000000003,40.0006,0.6000399999999999,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
523,0.41200000000000003,40.0006,0.6000399999999999,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
524,0.41200000000000003,40.0006,0.6000399999999999,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
525,0.41200000000000003,40.0006,0.6000399999999999,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
526,0.41200000000000003,40.0006,0.6000399999999999,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
527,0.41200000000000003,40.0006,0.6000399999999999,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
528,0.41200000000000003,40.0006,0.80002,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
529,0.41200000000000003,40.0006,0.80002,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
530,0.41200000000000003,40.0006,0.80002,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
531,0.41200000000000003,40.0006,0.80002,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
532,0.41200000000000003,40.0006,0.80002,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
533,0.41200000000000003,40.0006,0.80002,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
534,0.41200000000000003,40.0006,1.0,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
535,0.41200000000000003,40.0006,1.0,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
536,0.41200000000000003,40.0006,1.0,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
537,0.41200000000000003,40.0006,1.0,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
538,0.41200000000000003,40.0006,1.0,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
539,0.41200000000000003,40.0006,1.0,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
540,0.41200000000000003,60.0004,0.0001,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
541,0.41200000000000003,60.0004,0.0001,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
542,0.41200000000000003,60.0004,0.0001,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
543,0.41200000000000003,60.0004,0.0001,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
544,0.41200000000000003,60.0004,0.0001,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
545,0.41200000000000003,60.0004,0.0001,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
546,0.41200000000000003,60.0004,0.20007999999999998,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
547,0.41200000000000003,60.0004,0.20007999999999998,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
548,0.41200000000000003,60.0004,0.20007999999999998,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
549,0.41200000000000003,60.0004,0.20007999999999998,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
550,0.41200000000000003,60.0004,0.20007999999999998,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
551,0.41200000000000003,60.0004,0.20007999999999998,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
552,0.41200000000000003,60.0004,0.40005999999999997,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
553,0.41200000000000003,60.0004,0.40005999999999997,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
554,0.41200000000000003,60.0004,0.40005999999999997,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
555,0.41200000000000003,60.0004,0.40005999999999997,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
556,0.41200000000000003,60.0004,0.40005999999999997,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
557,0.41200000000000003,60.0004,0.40005999999999997,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
558,0.41200000000000003,60.0004,0.6000399999999999,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
559,0.41200000000000003,60.0004,0.6000399999999999,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
560,0.41200000000000003,60.0004,0.6000399999999999,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
561,0.41200000000000003,60.0004,0.6000399999999999,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
562,0.41200000000000003,60.0004,0.6000399999999999,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
563,0.41200000000000003,60.0004,0.6000399999999999,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
564,0.41200000000000003,60.0004,0.80002,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
565,0.41200000000000003,60.0004,0.80002,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
566,0.41200000000000003,60.0004,0.80002,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
567,0.41200000000000003,60.0004,0.80002,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
568,0.41200000000000003,60.0004,0.80002,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
569,0.41200000000000003,60.0004,0.80002,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
570,0.41200000000000003,60.0004,1.0,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
571,0.41200000000000003,60.0004,1.0,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
572,0.41200000000000003,60.0004,1.0,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
573,0.41200000000000003,60.0004,1.0,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
574,0.41200000000000003,60.0004,1.0,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
575,0.41200000000000003,60.0004,1.0,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
576,0.41200000000000003,80.0002,0.0001,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
577,0.41200000000000003,80.0002,0.0001,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
578,0.41200000000000003,80.0002,0.0001,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
579,0.41200000000000003,80.0002,0.0001,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
580,0.41200000000000003,80.0002,0.0001,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
581,0.41200000000000003,80.0002,0.0001,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
582,0.41200000000000003,80.0002,0.20007999999999998,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
583,0.41200000000000003,80.0002,0.20007999999999998,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
584,0.41200000000000003,80.0002,0.20007999999999998,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
585,0.41200000000000003,80.0002,0.20007999999999998,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
586,0.41200000000000003,80.0002,0.20007999999999998,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
587,0.41200000000000003,80.0002,0.20007999999999998,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
588,0.41200000000000003,80.0002,0.40005999999999997,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
589,0.41200000000000003,80.0002,0.40005999999999997,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
590,0.41200000000000003,80.0002,0.40005999999999997,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
591,0.41200000000000003,80.0002,0.40005999999999997,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
592,0.41200000000000003,80.0002,0.40005999999999997,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
593,0.41200000000000003,80.0002,0.40005999999999997,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
594,0.41200000000000003,80.0002,0.6000399999999999,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
595,0.41200000000000003,80.0002,0.6000399999999999,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
596,0.41200000000000003,80.0002,0.6000399999999999,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
597,0.41200000000000003,80.0002,0.6000399999999999,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
598,0.41200000000000003,80.0002,0.6000399999999999,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
599,0.41200000000000003,80.0002,0.6000399999999999,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
600,0.41200000000000003,80.0002,0.80002,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
601,0.41200000000000003,80.0002,0.80002,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
602,0.41200000000000003,80.0002,0.80002,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
603,0.41200000000000003,80.0002,0.80002,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
604,0.41200000000000003,80.0002,0.80002,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
605,0.41200000000000003,80.0002,0.80002,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
606,0.41200000000000003,80.0002,1.0,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
607,0.41200000000000003,80.0002,1.0,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
608,0.41200000000000003,80.0002,1.0,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
609,0.41200000000000003,80.0002,1.0,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
610,0.41200000000000003,80.0002,1.0,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
611,0.41200000000000003,80.0002,1.0,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
612,0.41200000000000003,100.0,0.0001,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
613,0.41200000000000003,100.0,0.0001,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
614,0.41200000000000003,100.0,0.0001,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
615,0.41200000000000003,100.0,0.0001,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
616,0.41200000000000003,100.0,0.0001,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
617,0.41200000000000003,100.0,0.0001,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
618,0.41200000000000003,100.0,0.20007999999999998,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
619,0.41200000000000003,100.0,0.20007999999999998,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
620,0.41200000000000003,100.0,0.20007999999999998,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
621,0.41200000000000003,100.0,0.20007999999999998,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
622,0.41200000000000003,100.0,0.20007999999999998,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
623,0.41200000000000003,100.0,0.20007999999999998,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
624,0.41200000000000003,100.0,0.40005999999999997,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
625,0.41200000000000003,100.0,0.40005999999999997,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
626,0.41200000000000003,100.0,0.40005999999999997,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
627,0.41200000000000003,100.0,0.40005999999999997,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
628,0.41200000000000003,100.0,0.40005999999999997,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
629,0.41200000000000003,100.0,0.40005999999999997,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
630,0.41200000000000003,100.0,0.6000399999999999,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
631,0.41200000000000003,100.0,0.6000399999999999,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
632,0.41200000000000003,100.0,0.6000399999999999,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
633,0.41200000000000003,100.0,0.6000399999999999,12,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
634,0.41200000000000003,100.0,0.6000399999999999,16,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
635,0.41200000000000003,100.0,0.6000399999999999,20,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
636,0.41200000000000003,100.0,0.80002,2,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
637,0.41200000000000003,100.0,0.80002,5,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
638,0.41200000000000003,100.0,0.80002,9,-0.29531102056725556,6.847803309757987,1.0,6.920434247150423
