,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
163,0.1,1.5,0.001,15,0.04453470949027814,1,0.0445354111846233
164,0.1,1.5,0.001,20,0.04453470949027814,1,0.0445354111846233
165,0.1,1.5,0.1,2,0.04453470949027814,1,0.0445354111846233
166,0.1,1.5,0.1,5,0.04453470949027814,1,0.0445354111846233
167,0.1,1.5,0.1,10,0.04453470949027814,1,0.0445354111846233
168,0.1,1.5,0.1,15,0.04453470949027814,1,0.0445354111846233
169,0.1,1.5,0.1,20,0.04453470949027814,1,0.0445354111846233
170,0.1,1.5,0.1,2,0.04453470949027814,1,0.0445354111846233
171,0.1,1.5,0.1,5,0.04453470949027814,1,0.0445354111846233
172,0.1,1.5,0.1,10,0.04453470949027814,1,0.0445354111846233
173,0.1,1.5,0.1,15,0.04453470949027814,1,0.0445354111846233
174,0.1,1.5,0.1,20,0.04453470949027814,1,0.0445354111846233
175,0.1,1.5,1.0,2,0.04453470949027814,1,0.0445354111846233
176,0.1,1.5,1.0,5,0.04453470949027814,1,0.0445354111846233
177,0.1,1.5,1.0,10,0.04453470949027814,1,0.0445354111846233
178,0.1,1.5,1.0,15,0.04453470949027814,1,0.0445354111846233
179,0.1,1.5,1.0,20,0.04453470949027814,1,0.0445354111846233
180,0.1,2.0,0.001,2,0.04453470949027814,1,0.0445354111846233
181,0.1,2.0,0.001,5,0.04453470949027814,1,0.0445354111846233
182,0.1,2.0,0.001,10,0.04453470949027814,1,0.0445354111846233
183,0.1,2.0,0.001,15,0.04453470949027814,1,0.0445354111846233
184,0.1,2.0,0.001,20,0.04453470949027814,1,0.0445354111846233
185,0.1,2.0,0.1,2,0.04453470949027814,1,0.0445354111846233
186,0.1,2.0,0.1,5,0.04453470949027814,1,0.0445354111846233
187,0.1,2.0,0.1,10,0.04453470949027814,1,0.0445354111846233
188,0.1,2.0,0.1,15,0.04453470949027814,1,0.0445354111846233
189,0.1,2.0,0.1,20,0.04453470949027814,1,0.0445354111846233
190,0.1,2.0,0.1,2,0.04453470949027814,1,0.0445354111846233
191,0.1,2.0,0.1,5,0.04453470949027814,1,0.0445354111846233
192,0.1,2.0,0.1,10,0.04453470949027814,1,0.0445354111846233
193,0.1,2.0,0.1,15,0.04453470949027814,1,0.0445354111846233
194,0.1,2.0,0.1,20,0.04453470949027814,1,0.0445354111846233
195,0.1,2.0,1.0,2,0.04453470949027814,1,0.0445354111846233
196,0.1,2.0,1.0,5,0.04453470949027814,1,0.0445354111846233
197,0.1,2.0,1.0,10,0.04453470949027814,1,0.0445354111846233
198,0.1,2.0,1.0,15,0.04453470949027814,1,0.0445354111846233
199,0.1,2.0,1.0,20,0.04453470949027814,1,0.0445354111846233
200,0.5,0.01,0.001,2,0.038093361777644844,110,0.04708513392274183
201,0.5,0.01,0.001,5,0.0380296536304957,111,0.04707777666007046
202,0.5,0.01,0.001,10,0.03806970480070019,110,0.047065996734505205
203,0.5,0.01,0.001,15,0.037977216158090174,111,0.047050181424924446
204,0.5,0.01,0.001,20,0.03799367541399569,111,0.04709299307183671
205,0.5,0.01,0.1,2,0.04727473747664495,53,0.04910998679989335
206,0.5,0.01,0.1,5,0.0474620805004707,48,0.048955582781059416
207,0.5,0.01,0.1,10,0.04578047686874888,62,0.04834929743367582
208,0.5,0.01,0.1,15,0.05375261428205199,62,0.05595664430749095
209,0.5,0.01,0.1,20,0.04791726384390284,89,0.052883880334996206
210,0.5,0.01,0.1,2,0.04727473747664495,53,0.04910998679989335
211,0.5,0.01,0.1,5,0.0474620805004707,48,0.048955582781059416
212,0.5,0.01,0.1,10,0.04578047686874888,62,0.04834929743367582
213,0.5,0.01,0.1,15,0.05375261428205199,62,0.05595664430749095
214,0.5,0.01,0.1,20,0.04791726384390284,89,0.052883880334996206
215,0.5,0.01,1.0,2,0.04844159305183184,45,0.04973644099047783
216,0.5,0.01,1.0,5,0.04630468809322766,41,0.04745276350657672
217,0.5,0.01,1.0,10,0.04787388569942228,53,0.049707137887443784
218,0.5,0.01,1.0,15,0.04359418229199036,47,0.04516949584296116
219,0.5,0.01,1.0,20,0.04923426855276892,57,0.05129691218705245
220,0.5,0.1,0.001,2,0.03748163611299878,12,0.0376015032373342
221,0.5,0.1,0.001,5,0.0375277406060552,12,0.03764746093689938
222,0.5,0.1,0.001,10,0.037459913312752675,12,0.03757984972560355
223,0.5,0.1,0.001,15,0.037474515035553074,12,0.03759440486495156
224,0.5,0.1,0.001,20,0.037474515035553074,12,0.03759440486495156
225,0.5,0.1,0.1,2,0.03724246152169845,11,0.037353267128795976
226,0.5,0.1,0.1,5,0.04170360042203027,10,0.04178930381282229
227,0.5,0.1,0.1,10,0.03576220673631573,12,0.035887817301293014
228,0.5,0.1,0.1,15,0.037474515035553074,12,0.03759440486495156
229,0.5,0.1,0.1,20,0.037474515035553074,12,0.03759440486495156
230,0.5,0.1,0.1,2,0.03724246152169845,11,0.037353267128795976
231,0.5,0.1,0.1,5,0.04170360042203027,10,0.04178930381282229
232,0.5,0.1,0.1,10,0.03576220673631573,12,0.035887817301293014
233,0.5,0.1,0.1,15,0.037474515035553074,12,0.03759440486495156
234,0.5,0.1,0.1,20,0.037474515035553074,12,0.03759440486495156
